Swedish_Lemma,English_Lemma,Chinese_Lemma,POS
noga,carefully,仔细地,ADV
knapp,button,纽扣,NOUN
normalt,normally,通常,ADV
nyheter,news,新闻,NOUN
nyligen,recently,最近,ADV
nyss,just now,刚刚,ADV
någonstans,somewhere,某处,ADV
kollega,colleague,同事,NOUN
olycka,accident,事故,NOUN
konst,art,艺术,NOUN
ombord,on board,在船上,ADV
konstnär,artist,艺术家,NOUN
omkring,around,周围,ADV
konto,account,账户,NOUN
område,area,区域,NOUN
ond,evil,邪恶的,ADJ
ordentligt,properly,适当地,ADV
ordning,order,秩序,NOUN
kostym,suit,西装,NOUN
orka,have strength,有力气,VERB
kram,hug,拥抱,NOUN
pappa,dad,爸爸,NOUN
krona,crown,王冠,NOUN
passa,fit,适合,VERB
kund,customer,顾客,NOUN
pistol,gun,手枪,NOUN
kunskap,knowledge,知识,NOUN
plan,plane,飞机,NOUN
plötsligt,suddenly,突然,ADV
poäng,point,分数,NOUN
källare,basement,地下室,NOUN
pris,price,价格,NOUN
privat,private,私人的,ADJ
körkort,driver's license,驾照,NOUN
procent,percent,百分比,NOUN
labb,lab,实验室,NOUN
rakt,straight,直地,ADV
regel,rule,规则,NOUN
rent,cleanly,干净地,ADV
däremot,however,然而,ADV
resa,journey,旅程,NOUN
leende,smile,微笑,NOUN
respekt,respect,尊重,NOUN
lek,play,游戏,NOUN
rädsla,fear,恐惧,NOUN
likadana,identical,相同的,ADJ
likadant,identical,相同的,ADJ
rätta,correct,纠正,VERB
rätt,right,权利,NOUN
röra,move,移动,VERB
röst,voice,声音,NOUN
sakna,miss,想念,VERB
saknas,be missing,缺少,VERB
längta,long,渴望,VERB
sakta,slowly,慢慢地,ADV
samla,gather,聚集,VERB
samman,together,一起,ADV
lån,loan,贷款,NOUN
sanning,truth,真相,NOUN
semester,vacation,假期,NOUN
senast,latest,最迟,ADV
låsa,lock,锁上,VERB
skadad,injured,受伤的,ADJ
lösning,solution,解决方案,NOUN
skaffa,get,获得,VERB
skapa,create,创造,VERB
skepp,ship,船,NOUN
mask,worm,虫,NOUN
skillnad,difference,差异,NOUN
skydd,protection,保护,NOUN
skämt,joke,玩笑,NOUN
medlem,member,成员,NOUN
skål,bowl,碗,NOUN
skön,nice,舒适的,ADJ
mera,more,更多,ADV
sköta,manage,管理,VERB
slappna,relax,放松,VERB
midnatt,midnight,午夜,NOUN
släppa,release,释放,VERB
miljard,billion,十亿,NUM
snacka,talk,聊天,VERB
val,choice,选择,NOUN
missa,miss,错过,VERB
snygg,good-looking,漂亮的,ADJ
mitt,middle,中间,NOUN
soldat,soldier,士兵,NOUN
modell,model,模型,NOUN
sort,kind,种类,NOUN
spark,kick,踢,NOUN
modig,brave,勇敢,ADJ
speciell,special,特别的,ADJ
spel,game,游戏,NOUN
spännande,exciting,令人兴奋的,ADJ
ersätta,replace,替换,VERB
spår,track,痕迹,NOUN
sticka,stick,刺,VERB
stackars,poor,可怜的,ADJ
stjäla,steal,偷,VERB
målning,painting,绘画,NOUN
starta,start,开始,VERB
steg,step,步,NOUN
stilla,quiet,安静,ADJ
stolt,proud,骄傲,ADJ
stopp,stop,停止,NOUN
stycke,piece,块,NOUN
nivå,level,水平,NOUN
synas,be visible,可见,VERB
säkerhet,security,安全,NOUN
särskilt,especially,特别,ADV
fabrik,factory,工厂,NOUN
sådär,like that,像那样,ADV
sönder,broken,破碎的,ADV
nyfiken,curious,好奇的,ADJ
sötnos,sweetheart,亲爱的,NOUN
nä,nah,不,INTJ
tal,number,数字,NOUN
närmaste,nearest,最近的,ADJ
tanke,thought,想法,NOUN
tecken,sign,标志,NOUN
testa,test,测试,VERB
tidigt,early,早,ADV
titt,look,看,NOUN
tjena,hi,你好,INTJ
tjäna,earn,赚,VERB
oro,worry,担忧,NOUN
tokig,crazy,疯狂的,ADJ
osäker,uncertain,不确定的,ADJ
tredje,third,第三,ADJ
otrolig,incredible,难以置信的,ADJ
trevlig,nice,友好的,ADJ
troligen,probably,可能,ADV
angående,regarding,关于,ADP
trots,despite,尽管,ADP
tryck,pressure,压力,NOUN
tråkigt,boring,无聊的,ADJ
tuff,tough,艰难的,ADJ
pass,passport,护照,NOUN
tusentals,thousands,数千,NUM
paus,pause,暂停,NOUN
tydligen,apparently,显然,ADV
personlig,personal,个人的,ADJ
underbar,wonderful,极好的,ADJ
underbart,wonderful,极好地,ADV
plocka,pick,采摘,VERB
unge,kid,孩子,NOUN
ungefär,approximately,大约,ADV
upptagen,busy,忙碌的,ADJ
politik,politics,政治,NOUN
utmärkt,excellent,出色的,ADJ
post,mail,邮件,NOUN
utom,except,除了,ADP
prat,talk,谈话,NOUN
vaken,awake,醒着的,ADJ
van,accustomed,习惯的,ADJ
vanlig,common,常见的,ADJ
projekt,project,项目,NOUN
varenda,every,每一个,DET
präst,priest,牧师,NOUN
vems,whose,谁的,PRON
punkt,point,点,NOUN
puss,kiss,吻,NOUN
vis,wise,明智的,ADJ
pyjamas,pajamas,睡衣,NOUN
välkomna,welcome,欢迎,VERB
vända,turn,转动,VERB
rad,row,行,NOUN
vänster,left,左,NOUN
raka,shave,刮胡子,VERB
värd,host,主人,NOUN
värst,worst,最坏,ADJ
värd,worth,值得,ADJ
resultat,result,结果,NOUN
väska,bag,包,NOUN
äkta,genuine,真正的,ADJ
älska,love,爱,VERB
rulla,roll,滚动,VERB
ändra,change,改变,VERB
äntligen,finally,终于,ADV
ärlig,honest,诚实的,ADJ
räcka,reach,够用,VERB
ärligt,honestly,诚实地,ADV
öppen,open,开放地,ADJ
överens,agree,一致,ADJ
rösta,vote,投票,VERB
överraskning,surprise,惊喜,NOUN
diskutera,discuss,讨论,VERB
scen,scene,场景,NOUN
översättning,translation,翻译,NOUN
acceptera,accept,接受,VERB
afton,evening,傍晚,NOUN
shoppa,shop,购物,VERB
alkohol,alcohol,酒精,NOUN
siffra,number,数字,NOUN
allra,most,最,ADV
alltför,too,太,ADV
sjukt,sick,生病的,ADJ
alternativ,alternative,替代的,ADJ
skaka,shake,摇晃,VERB
ambulans,ambulance,救护车,NOUN
amerikansk,American,美国的,ADJ
annanstans,elsewhere,在别处,ADV
antal,number,数量,NOUN
arbetare,worker,工人,NOUN
skämta,joke,开玩笑,VERB
armband,bracelet,手镯,NOUN
artikel,article,文章,NOUN
assistent,assistant,助手,NOUN
släkt,related,有关系的,ADJ
slänga,throw,扔,VERB
automatisk,automatic,自动的,ADJ
avslappnad,relaxed,放松的,ADJ
bebis,baby,婴儿,NOUN
backe,slope,斜坡,NOUN
snygga,good-looking,好看的,ADJ
badkar,bathtub,浴缸,NOUN
bagage,luggage,行李,NOUN
alternativ,alternative,替代方案,NOUN
bak,backside,臀部,NOUN
bakgrund,background,背景,NOUN
speciella,special,特别的,ADJ
balans,balance,平衡,NOUN
spelare,player,玩家,NOUN
boll,ball,球,NOUN
bana,track,轨道,NOUN
spöke,ghost,鬼魂,NOUN
barndom,childhood,童年,NOUN
barnslig,childish,幼稚的,ADJ
bas,base,基础,NOUN
stuga,cottage,小屋,NOUN
basket,basketball,篮球,NOUN
stängd,closed,关闭的,ADJ
batteri,battery,电池,NOUN
störa,disturb,打扰,VERB
behövas,be needed,被需要,VERB
bekväm,comfortable,舒适的,ADJ
artig,polite,有礼貌的,ADJ
bekymrad,worried,担心的,ADJ
berömd,famous,著名的,ADJ
affärsman,businessman,商人,NOUN
aktiv,active,积极的,ADJ
aktivitet,activity,活动,NOUN
akuten,emergency room,急诊室,NOUN
tappa,lose,丢失,VERB
alfabet,alphabet,字母表,NOUN
team,team,团队,NOUN
tips,tip,提示,NOUN
tjuv,thief,小偷,NOUN
toa,toilet,厕所,NOUN
torka,dry,擦干,VERB
ananas,pineapple,菠萝,NOUN
totalt,totally,完全,ADV
anka,duck,鸭子,NOUN
fördröjning,delay,延误,NOUN
uppmaning,urging,呼吁,NOUN
sparande,saving,储蓄,NOUN
huvudrätt,main course,主菜,NOUN
slutprov,final exam,期末考试,NOUN
trapphus,stairwell,楼梯间,NOUN
fackförbund,trade union,工会,NOUN
barnbidrag,child benefit,儿童补贴,NOUN
busslinje,bus route,公交线路,NOUN
föräldramöte,parent teacher meeting,家长会,NOUN
nyckelord,keyword,关键词,NOUN
postlåda,letterbox,邮筒,NOUN
trafikpropp,traffic jam,交通堵塞,NOUN
arbetspass,work shift,工作班次,NOUN
tandtråd,dental floss,牙线,NOUN
låneansökan,loan application,贷款申请,NOUN
sjukpenning,sick pay,病假工资,NOUN
halvsyster,half sister,同父异母姐妹,NOUN
behärska,master,掌握,VERB
framhålla,emphasize,强调,VERB
befara,fear,担心,VERB
utlåna,lend out,借出,VERB
strejka,strike,罢工,VERB
specifiera,specify,明确说明,VERB
inbegripa,include,包括,VERB
befintlig,existing,现有的,ADJ
påtaglig,noticeable,明显的,ADJ
