Swedish_Lemma,English_Lemma,Chinese_Lemma,POS
ekologisk,ecological,生态的,ADJ
elda,light a fire,生火,VERB
elektricitet,electricity,电,NOUN
elektrisk,electric,电的,ADJ
elak,mean,刻薄的,ADJ
gymnasium,high school,高中,NOUN
elfte,eleventh,第十一,NUM
enda,only,唯一的,DET
engelsk,English,英国的,ADJ
England,England,英格兰,PROPN
enorm,enormous,巨大的,ADJ
enormt,enormously,巨大地,ADV
allvar,seriousness,严重性,NOUN
erbjuda,offer,提供,VERB
erbjudande,offer,提议,NOUN
ert,your,你的,DET
espresso,espresso,浓缩咖啡,NOUN
europeisk,European,欧洲的,ADJ
Europa,Europe,欧洲,PROPN
lukta,smell,闻,VERB
exempelvis,for example,例如,ADV
beklaga,regret,遗憾,VERB
expert,expert,专家,NOUN
bevis,proof,证据,NOUN
extra,extra,额外的,ADJ
extremt,extremely,极端地,ADV
fantasi,fantasy,想象,NOUN
fast,firm,固定的,ADJ
fastna,get stuck,卡住,VERB
yrke,profession,职业,NOUN
fält,field,田野,NOUN
kultur,culture,文化,NOUN
gamla,old,旧的,ADJ
gangster,gangster,黑帮分子,NOUN
garage,garage,车库,NOUN
garderob,wardrobe,衣柜,NOUN
gas,gas,气体,NOUN
gift,poison,毒药,NOUN
glädje,joy,快乐,NOUN
tro,belief,信仰,NOUN
glasögon,glasses,眼镜,NOUN
risk,risk,风险,NOUN
bubbla,bubble,气泡,NOUN
centrum,centre,中心,NOUN
fall,case,情况,NOUN
media,media,媒体,NOUN
fara,danger,危险,NOUN
ingenjör,engineer,工程师,NOUN
kris,crisis,危机,NOUN
lagom,just right,恰到好处,ADV
litteratur,literature,文学,NOUN
lyckligtvis,fortunately,幸运地,ADV
miljö,environment,环境,NOUN
naturlig,natural,自然的,ADJ
nämligen,namely,即,ADV
praktisk,practical,实际的,ADJ
recept,recipe,食谱,NOUN
regissör,director,导演,NOUN
reklam,advertising,广告,NOUN
räkning,bill,账单,NOUN
schema,schedule,时间表,NOUN
succé,success,成功,NOUN
verklighet,reality,现实,NOUN
återigen,again,再次,ADV
överraska,surprise,使惊讶,VERB
avstängd,closed,关闭的,ADJ
erkänna,acknowledge,承认,VERB
förhållande,relationship,关系,NOUN
gåva,gift,礼物,NOUN
hantera,handle,处理,VERB
hindra,hinder,阻碍,VERB
ifred,in peace,不受打扰地,ADV
ihjäl,to death,致死,ADV
bekant,acquaintance,熟人,NOUN
inblandad,involved,卷入的,ADJ
karriär,career,职业,NOUN
knappast,hardly,几乎不,ADV
låtsas,pretend,假装,VERB
matt,exhausted,疲惫的,ADJ
misstänkt,suspicious,可疑的,ADJ
mördare,murderer,凶手,NOUN
nöje,pleasure,乐趣,NOUN
blick,glance,目光,NOUN
oavsett,regardless,不管,ADV
offer,victim,受害者,NOUN
omedelbart,immediately,立即,ADV
orsak,cause,原因,NOUN
oskyldig,innocent,无辜的,ADJ
pågå,be ongoing,进行中,VERB
raring,darling,亲爱的,NOUN
regering,government,政府,NOUN
själ,soul,灵魂,NOUN
fälla,trap,困住,VERB
självmord,suicide,自杀,NOUN
dejting,dating,约会,NOUN
slippa,avoid,避免,VERB
smärta,pain,疼痛,NOUN
spåra,track,追踪,VERB
strid,battle,战斗,NOUN
styrka,strength,力量,NOUN
stöd,support,支持,NOUN
dygn,day and night,昼夜,NOUN
säkra,secure,确保,VERB
tillfälle,occasion,场合,NOUN
tillstånd,condition,状态,NOUN
förklaring,explanation,解释,NOUN
tvinga,force,强迫,VERB
tycks,seem,似乎,VERB
umgås,socialize,交往,VERB
uppdrag,mission,任务,NOUN
uppmärksamhet,attention,注意力,NOUN
upprörd,upset,心烦的,ADJ
falsk,false,错误的,ADJ
förändring,change,变化,NOUN
våld,violence,暴力,NOUN
äktenskap,marriage,婚姻,NOUN
ända,end,结束,NOUN
grad,degree,度,NOUN
filma,film,拍摄,VERB
finna,find,找到,VERB
överleva,survive,生存,VERB
adoptera,adopt,收养,VERB
hittills,so far,到目前为止,ADV
agera,act,行动,VERB
brand,fire,火灾,NOUN
fokusera,focus,集中,VERB
hurså,why,为什么,ADV
allierad,ally,盟友,NOUN
identifiera,identify,识别,VERB
allmän,general,一般的,ADJ
allvarlig,serious,严重的,ADJ
anhörig,relative,亲属,NOUN
följande,following,以下的,ADJ
anmäla,report,报告,VERB
förbereda,prepare,准备,VERB
anställd,employee,雇员,NOUN
föredra,prefer,更喜欢,VERB
aska,ash,灰烬,NOUN
avbryta,interrupt,打断,VERB
avdelning,department,部门,NOUN
avgöra,decide,决定,VERB
avsikt,intention,意图,NOUN
avsiktligt,intentionally,故意地,ADV
avsky,detest,痛恨,VERB
kontant,cash,现金,NOUN
avgörande,decisive,决定性的,ADJ
korrekt,correct,正确的,ADJ
avskeda,dismiss,解雇,VERB
halvår,half-year,半年,NOUN
bakre,rear,后部的,ADJ
bakväg,back way,后路,NOUN
bedöma,assess,评估,VERB
bedömning,assessment,评估,NOUN
dagligen,daily,每天,ADV
hundratals,hundreds,数百,NUM
begränsa,limit,限制,VERB
begränsad,limited,有限的,ADJ
behandling,treatment,治疗,NOUN
hörni,listen up,听着,INTJ
bekymra,worry,担心,VERB
innehålla,contain,包含,VERB
insida,inside,内部,NOUN
abonnemang,subscription,订阅,NOUN
nämna,mention,提及,VERB
abonnera,subscribe,订阅,VERB
dimma,fog,雾,NOUN
abstrakt,abstract,抽象的,ADJ
akut,acute,紧急的,ADJ
ytterligare,further,进一步的,ADJ
allmänhet,public,公众,NOUN
klokt,wisely,明智地,ADV
ambitiös,ambitious,有抱负的,ADJ
ambassad,embassy,大使馆,NOUN
ambassadör,ambassador,大使,NOUN
doft,smell,气味,NOUN
ambition,ambition,抱负,NOUN
ammunition,ammunition,弹药,NOUN
anpassa,adapt,适应,VERB
knäpp,crazy,疯狂的,ADJ
anpassning,adaptation,适应,NOUN
kod,code,代码,NOUN
anlita,hire,雇佣,VERB
koncentrera,concentrate,集中,VERB
anordna,arrange,安排,VERB
kopia,copy,副本,NOUN
ansöka,apply,申请,VERB
drygt,just over,稍微超过,ADV
ansökan,application,申请,NOUN
anstränga,strain,用力,VERB
ansträngande,strenuous,费力的,ADJ
antagande,assumption,假设,NOUN
antyda,imply,暗示,VERB
duga,suffice,足够,VERB
anropa,call,呼叫,VERB
kust,coast,海岸,NOUN
anständig,decent,体面的,ADJ
antik,antique,古董,NOUN
köp,purchase,购买,NOUN
anvisning,instruction,指示,NOUN
applicera,apply,应用,VERB
apotekare,pharmacist,药剂师,NOUN
ladda,load,装载,VERB
arbetsgivare,employer,雇主,NOUN
landa,land,降落,VERB
arbetsmarknad,labour market,劳动力市场,NOUN
arbetsmiljö,work environment,工作环境,NOUN
arbetsuppgift,work task,工作任务,NOUN
arena,arena,竞技场,NOUN
argument,argument,论据,NOUN
linje,line,线,NOUN
argumentera,argue,论证,VERB
lust,desire,欲望,NOUN
arv,inheritance,遗产,NOUN
lyckligt,happily,快乐地,ADV
läger,camp,营地,NOUN
asfalt,asphalt,沥青,NOUN
astronomisk,astronomical,天文的,ADJ
lögnare,liar,说谎者,NOUN
attityd,attitude,态度,NOUN
mardröm,nightmare,噩梦,NOUN
attrahera,attract,吸引,VERB
attraktiv,attractive,有吸引力的,ADJ
auktoritet,authority,权威,NOUN
mata,feed,喂,VERB
auktoritativ,authoritative,权威的,ADJ
auktion,auction,拍卖,NOUN
automat,vending machine,自动售货机,NOUN
balansera,balance,平衡,VERB
bankrutt,bankrupt,破产的,ADJ
banta,diet,减肥,VERB
barbarisk,barbaric,野蛮的,ADJ
bassäng,pool,水池,NOUN
batong,baton,警棍,NOUN
båge,arc,弧,NOUN
mur,wall,墙,NOUN
märke,brand,品牌,NOUN
mönster,pattern,图案,NOUN
bedraga,deceive,欺骗,VERB
mörda,murder,谋杀,VERB
befinna,find oneself,处于,VERB
befria,liberate,解放,VERB
mörker,darkness,黑暗,NOUN
befrämja,promote,促进,VERB
naken,naked,裸体的,ADJ
begå,commit,犯,VERB
behaga,please,取悦,VERB
njuta,enjoy,享受,VERB
bekräfta,confirm,确认,VERB
belasta,load,加载,VERB
belöna,reward,奖励,VERB
adjö,goodbye,再见,INTJ
bemanna,staff,配备人员,VERB
bemöta,respond,回应,VERB
nät,net,网,NOUN
berika,enrich,丰富,VERB
någons,someone's,某人的,PRON
beröra,touch,触摸,VERB
besegra,defeat,击败,VERB
ogilla,dislike,不喜欢,VERB
besitta,possess,拥有,VERB
okänd,unknown,未知的,ADJ
bespara,save,节省,VERB
bestiga,climb,攀登,VERB
besvära,bother,麻烦,VERB
betona,emphasize,强调,VERB
pang,bang,砰,INTJ
beundra,admire,钦佩,VERB
panik,panic,恐慌,NOUN
bevaka,guard,守卫,VERB
bevara,preserve,保存,VERB
beväpna,arm,武装,VERB
personal,staff,员工,NOUN
bidra,contribute,贡献,VERB
piller,pill,药丸,NOUN
blicka,glance,瞥,VERB
pinne,stick,棍子,NOUN
polare,buddy,朋友,NOUN
bländande,dazzling,耀眼的,ADJ
bomull,cotton,棉花,NOUN
böter,fine,罚款,NOUN
proffs,professional,专业人士,NOUN
bötfälla,fine,罚款,VERB
cement,cement,水泥,NOUN
censurera,censor,审查,VERB
centralisera,centralize,集中,VERB
rabatt,discount,折扣,NOUN
centrera,center,居中,VERB
certifikat,certificate,证书,NOUN
kaos,chaos,混乱,NOUN
rapport,report,报告,NOUN
rensa,clean,清理,VERB
check,check,支票,NOUN
chockera,shock,使震惊,VERB
chockerande,shocking,令人震惊的,ADJ
roman,novel,小说,NOUN
cirkulera,circulate,循环,VERB
sexig,sexy,性感的,ADJ
cylindrisk,cylindrical,圆柱形的,ADJ
debatt,debate,辩论,NOUN
skrik,scream,尖叫,NOUN
debattera,debate,辩论,VERB
skräp,rubbish,垃圾,NOUN
skådespelare,actor,演员,NOUN
snack,chat,闲聊,NOUN
deformerad,deformed,变形的,ADJ
allergisk,allergic,过敏的,ADJ
delaktig,involved,参与的,ADJ
ansluta,connect,连接,VERB
delaktighet,participation,参与,NOUN
stil,style,风格,NOUN
delning,division,分割,NOUN
deltagare,participant,参与者,NOUN
deltaga,participate,参与,VERB
deltagande,participation,参与,NOUN
demokrati,democracy,民主,NOUN
säsong,season,季节,NOUN
demokratisk,democratic,民主的,ADJ
demon,demon,恶魔,NOUN
demonstration,demonstration,示威,NOUN
sök,search,搜索,NOUN
introducera,introduce,介绍,VERB
tant,older woman,老妇人,NOUN
detaljerad,detailed,详细的,ADJ
notera,note,记录,VERB
egentlig,actual,真正的,ADJ
ekonomiskt,economically,经济地,ADV
ekologiskt,organically,有机地,ADV
organisera,organize,组织,VERB
inkludera,include,包括,VERB
trasig,broken,破碎的,ADJ
trivas,thrive,过得舒适,VERB
trygg,safe,安全的,ADJ
elektriker,electrician,电工,NOUN
elektronik,electronics,电子,NOUN
älg,moose,驼鹿,NOUN
elit,elite,精英,NOUN
stödja,support,支持,VERB
minska,reduce,减少,VERB
vakt,guard,守卫,NOUN
vald,chosen,被选择的,ADJ
emotionell,emotional,情感的,ADJ
empati,empathy,同理心,NOUN
verka,seem,似乎,VERB
empatisk,empathetic,有同理心的,ADJ
energisk,energetic,精力充沛的,ADJ
engagera,engage,使参与,VERB
engagemang,commitment,投入,NOUN
väcka,wake,唤醒,VERB
entré,entrance,入口,NOUN
erfarenhet,experience,经验,NOUN
erinran,reminder,提醒,NOUN
erövra,conquer,征服,VERB
erövring,conquest,征服,NOUN
ess,ace,王牌,NOUN
kostnad,cost,成本,NOUN
estetik,aesthetics,美学,NOUN
estetisk,aesthetic,美学的,ADJ
etablera,establish,建立,VERB
höja,raise,提高,VERB
etnisk,ethnic,种族的,ADJ
evighet,eternity,永恒,NOUN
existens,existence,存在,NOUN
diskussion,discussion,讨论,NOUN
faktisk,actual,实际的,ADJ
farm,farm,农场,NOUN
farmare,farmer,农场主,NOUN
kvalitet,quality,质量,NOUN
fas,phase,阶段,NOUN
fascinerande,fascinating,迷人的,ADJ
fascinerad,fascinated,着迷的,ADJ
fascinera,fascinate,使着迷,VERB
fastighet,property,房产,NOUN
fastighetsägare,property owner,房主,NOUN
fastlåst,locked,锁定的,ADJ
fastslå,determine,确定,VERB
fattigdom,poverty,贫困,NOUN
färdighet,skill,技能,NOUN
fälla,trap,陷阱,NOUN
garn,yarn,毛线,NOUN
hat,hatred,仇恨,NOUN
giftig,toxic,有毒的,ADJ
system,system,系统,NOUN
glidande,sliding,滑动的,ADJ
punktera,puncture,刺破,VERB
publik,audience,观众,NOUN
titel,title,标题,NOUN
imponera,impress,给...留下深刻印象,VERB
informera,inform,通知,VERB
jämföra,compare,比较,VERB
mäta,measure,测量,VERB
negativ,negative,否定的,ADJ
ramla,fall,摔倒,VERB
reagera,react,反应,VERB
skandal,scandal,丑闻,NOUN
skräck,horror,恐怖,NOUN
stöld,theft,盗窃,NOUN
svimma,faint,晕倒,VERB
undantag,exception,例外,NOUN
underhållning,entertainment,娱乐,NOUN
utseende,appearance,外貌,NOUN
