lang,level,sample_index,csv_line,lemma,english_lemma,chinese_lemma,upos,verdict,notes
fr,A1,1,63,bien,well,好,ADV,keep,clean
fr,A1,2,4,abord,approach,方法,NOUN,keep,clean
fr,A1,3,119,cerise,cherry,樱桃,NOUN,keep,clean
fr,A1,4,217,deux,two,二,NUM,keep,clean
fr,A1,5,477,matin,morning,早晨,NOUN,keep,clean
fr,A1,6,437,langue,language,语言,NOUN,keep,clean
fr,A1,7,71,bonsoir,good evening,晚上好,INTJ,keep,clean
fr,A1,8,132,chaque,each,每个,DET,keep,clean
fr,A1,9,124,chaleur,heat,热,NOUN,keep,clean
fr,A1,10,45,avant,before,在...之前,ADP,keep,clean
fr,A1,11,245,déjeuner,to have lunch,吃午饭,VERB,keep,clean
fr,A1,12,115,celui,that one,那个,PRON,keep,clean
fr,A1,13,175,conte,tale,故事,NOUN,keep,clean
fr,A1,14,498,modèle,model,模型,NOUN,keep,clean
fr,A1,15,133,charbon,coal,煤,NOUN,keep,clean
fr,A1,16,14,aide,help,帮助,NOUN,keep,clean
fr,A1,17,104,car,because,因为,CCONJ,keep,clean
fr,A1,18,510,morceau,piece,块,NOUN,keep,clean
fr,A1,19,173,connaître,to know,认识,VERB,keep,clean
fr,A1,20,462,malade,sick,生病的,ADJ,keep,clean
fr,A1,21,323,fonction,function,功能,NOUN,keep,clean
fr,A1,22,359,gosse,kid,小孩,NOUN,keep,clean
fr,A1,23,472,mariage,marriage,婚姻,NOUN,keep,clean
fr,A2,1,449,plainte,complaint,投诉,NOUN,keep,clean
fr,A2,2,259,lycée,high school,高中,NOUN,keep,clean
fr,A2,3,424,personnage,character,人物,NOUN,keep,clean
fr,A2,4,318,notre,our,我们的,DET,keep,clean
fr,A2,5,198,feu,fire,火,NOUN,keep,clean
fr,A2,6,357,oui,yes,是,INTJ,keep,clean
fr,A2,7,171,dès,as soon as,一...就,ADP,fix,Gloss 'as soon as' is dès que; dès alone ≈ from/as of (ADP).
fr,A2,8,394,partout,everywhere,到处,ADV,keep,clean
fr,A2,9,22,ancien,old,古老的,ADJ,keep,clean
fr,A2,10,298,neige,snow,雪,NOUN,keep,clean
fr,A2,11,371,papa,dad,爸爸,NOUN,keep,clean
fr,A2,12,347,oreille,ear,耳朵,NOUN,keep,clean
fr,A2,13,484,possibilité,possibility,可能性,NOUN,keep,clean
fr,A2,14,269,marcher,to walk,走路,VERB,keep,clean
fr,A2,15,120,commerce,trade,贸易,NOUN,keep,clean
fr,A2,16,258,lorsque,when,当……时,SCONJ,keep,clean
fr,A2,17,406,patron,boss,老板,NOUN,keep,clean
fr,A2,18,429,petit-fils,grandson,孙子,NOUN,keep,clean
fr,A2,19,305,ni,neither/nor,既不/也不,CCONJ,keep,clean
fr,A2,20,279,moi,me,我,PRON,keep,clean
fr,A2,21,478,porte,door,门,NOUN,keep,clean
fr,A2,22,276,milliard,billion,十亿,NUM,keep,clean
fr,A2,23,46,avis,opinion,意见,NOUN,keep,clean
fr,B1,1,300,désir,desire,欲望,NOUN,keep,clean
fr,B1,2,606,piste,track,跑道,NOUN,keep,clean
fr,B1,3,708,quand,when,当……时,SCONJ,keep,clean
fr,B1,4,246,diable,devil,魔鬼,NOUN,keep,clean
fr,B1,5,715,quatorze,fourteen,十四,NUM,keep,clean
fr,B1,6,29,alimentation,food,食物,NOUN,keep,clean
fr,B1,7,418,héritage,inheritance,遗产,NOUN,keep,clean
fr,B1,8,61,assaisonner,to season,调味,VERB,keep,clean
fr,B1,9,626,pourriel,spam,垃圾邮件,NOUN,keep,clean
fr,B1,10,829,retenir,to retain,保留,VERB,keep,clean
fr,B1,11,467,lassitude,weariness,疲倦,NOUN,keep,clean
fr,B1,12,786,remarque,remark,评论,NOUN,keep,clean
fr,B1,13,847,rien,nothing,没有什么,PRON,keep,clean
fr,B1,14,859,roller,roller skate,轮滑鞋,NOUN,keep,clean
fr,B1,15,542,métal,metal,金属,NOUN,keep,clean
fr,B1,16,92,bande-annonce,trailer,预告片,NOUN,keep,clean
fr,B1,17,719,quel,which,哪个,DET,keep,clean
fr,B1,18,435,inscription,registration,注册,NOUN,keep,clean
fr,B1,19,52,apprentissage,learning,学习,NOUN,keep,clean
fr,B1,20,62,assister,to attend,参加,VERB,keep,clean
fr,B1,21,653,prompt,quick,迅速的,ADJ,keep,clean
fr,B1,22,547,naturellement,naturally,自然地,ADV,keep,clean
fr,B1,23,751,rasoir,razor,剃刀,NOUN,keep,clean
fr,B1,24,94,baser,to base,基于,VERB,keep,clean
fr,B2,1,446,dol,fraud,欺诈,NOUN,keep,clean
fr,B2,2,1604,soi,oneself,自己,PRON,keep,clean
fr,B2,3,484,déficit,deficit,赤字,NOUN,keep,clean
fr,B2,4,717,gouvernance,governance,治理,NOUN,keep,clean
fr,B2,5,1384,réchauffement,warming,变暖,NOUN,keep,clean
fr,B2,6,444,doctorat,doctorate,博士学位,NOUN,keep,clean
fr,B2,7,875,isolement,isolation,孤立,NOUN,keep,clean
fr,B2,8,1538,selle,saddle,马鞍,NOUN,keep,clean
fr,B2,9,1532,secrétariat,secretariat,秘书处,NOUN,keep,clean
fr,B2,10,1295,quoique,although,虽然,SCONJ,keep,clean
fr,B2,11,1555,sept,seven,七,NUM,keep,clean
fr,B2,12,765,homosexualité,homosexuality,同性恋,NOUN,keep,clean
fr,B2,13,1630,son,his,他的,DET,keep,clean
fr,B2,14,1556,septième,seventh,第七,ADJ,keep,clean
fr,B2,15,1495,sans,without,没有,ADP,keep,clean
fr,B2,16,162,bibliographie,bibliography,参考书目,NOUN,keep,clean
fr,B2,17,1191,polyvalence,versatility,多功能性,NOUN,keep,clean
fr,B2,18,646,faune,fauna,动物群,NOUN,keep,clean
fr,B2,19,1413,réjouir,to rejoice,使高兴,VERB,keep,clean
fr,B2,20,780,hélas,alas,唉,INTJ,keep,clean
fr,B2,21,254,cinquantaine,about fifty,五十左右,NOUN,keep,clean
fr,B2,22,1358,revendiquer,claim,要求,VERB,fix,english_lemma should be infinitive gloss 'to claim'.
fr,B2,23,1704,substantiellement,substantially,实质上,ADV,keep,clean
fr,B2,24,211,causalité,causality,因果关系,NOUN,keep,clean
fr,C1,1,873,discorde,discord,不和,NOUN,keep,clean
fr,C1,2,3122,taille,size,尺寸,NOUN,keep,clean
fr,C1,3,959,découper,to cut up,剪下,VERB,keep,clean
fr,C1,4,2701,réciproque,reciprocal,相互的,ADJ,keep,clean
fr,C1,5,949,déclinaison,declension,变格,NOUN,keep,clean
fr,C1,6,2484,pédantesquement,pedantically,迂腐地,ADV,keep,clean
fr,C1,7,1790,légataire,legatee,受遗赠人,NOUN,keep,clean
fr,C1,8,2172,paternel,paternal,父亲的,ADJ,keep,clean
fr,C1,9,913,drap,bedsheet,床单,NOUN,keep,clean
fr,C1,10,3458,une,one,一,DET,keep,clean
fr,C1,11,194,antithèse,antithesis,对立面,NOUN,keep,clean
fr,C1,12,2316,portière,car door,车门,NOUN,keep,clean
fr,C1,13,3385,trois,three,三,NUM,keep,clean
fr,C1,14,106,allaitement,breastfeeding,母乳喂养,NOUN,keep,clean
fr,C1,15,539,cessionnaire,transferee,受让人,NOUN,keep,clean
fr,C1,16,817,câlin,cuddle,拥抱,NOUN,keep,clean
fr,C1,17,575,cicatrice,scar,疤痕,NOUN,keep,clean
fr,C1,18,3301,tout,all,全部；一切,PRON,keep,clean
fr,C1,19,1101,emprunt,loan,借款,NOUN,keep,clean
fr,C1,20,3357,travers,across,穿过,ADP,fix,Bare travers is NOUN; preposition is à travers. Still open from earlier p20.
fr,C1,21,701,contour,outline,轮廓,NOUN,keep,clean
fr,C1,22,266,artisanat,craftsmanship,手工艺,NOUN,keep,clean
fr,C1,23,1921,mouchoir,handkerchief,手帕,NOUN,keep,clean
fr,C1,24,176,anodin,trivial,无关紧要的,ADJ,keep,clean
nl,A1,1,74,twee,two,二,NUM,keep,clean
nl,A1,2,77,zien,to see,看见,VERB,keep,clean
nl,A1,3,129,zitten,sit,坐,VERB,fix,english_lemma 'sit' → 'to sit' for VERB consistency.
nl,A1,4,149,want,because,因为,CCONJ,keep,clean
nl,A1,5,168,verder,further,进一步,ADV,keep,clean
nl,A1,6,266,der,the,（定冠词）,DET,keep,clean
nl,A1,7,380,avond,evening,晚上,NOUN,keep,clean
nl,A1,8,222,minder,less,较少,ADV,keep,clean
nl,A1,9,7,zijn,to be,是,AUX,keep,clean
nl,A1,10,286,wachten,to wait,等待,VERB,keep,clean
nl,A1,11,96,omdat,because,因为,SCONJ,keep,clean
nl,A1,12,296,belangrijk,important,重要的,ADJ,keep,clean
nl,A1,13,23,ook,also,也,ADV,keep,clean
nl,A1,14,91,tijd,time,时间,NOUN,keep,clean
nl,A1,15,181,nee,no,不,INTJ,keep,clean
nl,A1,16,147,vrouw,woman,女人,NOUN,keep,clean
nl,A1,17,83,eens,once,曾经,ADV,keep,clean
nl,A1,18,322,hulp,help,帮助,NOUN,keep,clean
nl,A1,19,44,tot,until,直到,ADP,keep,clean
nl,A1,20,124,iemand,someone,某人,PRON,keep,clean
nl,A1,21,269,verhaal,story,故事,NOUN,keep,clean
nl,A1,22,13,te,to,去,PART,keep,clean
nl,A1,23,330,einde,end,结束,NOUN,keep,clean
nl,A2,1,331,gedrag,behavior,行为,NOUN,keep,clean
nl,A2,2,224,procent,percent,百分比,NOUN,keep,clean
nl,A2,3,13,waarvan,of which,其,PRON,keep,clean
nl,A2,4,290,daarbij,besides,此外,ADV,keep,clean
nl,A2,5,3,alsof,as if,好像,SCONJ,keep,clean
nl,A2,6,121,serie,series,系列,NOUN,keep,clean
nl,A2,7,277,boos,angry,生气的,ADJ,keep,clean
nl,A2,8,163,taal,language,语言,NOUN,keep,clean
nl,A2,9,343,allerlei,all kinds,各种各样的,DET,keep,clean
nl,A2,10,234,vakantie,holiday,假期,NOUN,keep,clean
nl,A2,11,260,mening,opinion,观点,NOUN,keep,clean
nl,A2,12,74,vormen,form,形成,VERB,keep,clean
nl,A2,13,307,generaal,general,将军,NOUN,keep,clean
nl,A2,14,117,mogen,may,可以,AUX,keep,clean
nl,A2,15,131,acht,eight,八,NUM,keep,clean
nl,A2,16,129,wakker,awake,醒着的,ADJ,keep,clean
nl,A2,17,231,hond,dog,狗,NOUN,keep,clean
nl,A2,18,203,verschil,difference,区别,NOUN,keep,clean
nl,A2,19,149,les,lesson,课,NOUN,keep,clean
nl,A2,20,164,voorbeeld,example,例子,NOUN,keep,clean
nl,A2,21,195,gedurende,during,在...期间,ADP,keep,clean
nl,A2,22,296,hoi,hi,嗨,INTJ,keep,clean
nl,A2,23,193,fout,mistake,错误,NOUN,keep,clean
nl,B1,1,364,generatie,generation,一代,NOUN,keep,clean
nl,B1,2,80,ongeluk,accident,事故,NOUN,keep,clean
nl,B1,3,131,maatschappij,society,社会,NOUN,keep,clean
nl,B1,4,161,tuin,garden,花园,NOUN,keep,clean
nl,B1,5,513,velen,many,许多人,PRON,keep,clean
nl,B1,6,39,trouwens,by the way,顺便说一下,ADV,keep,clean
nl,B1,7,56,commissie,committee,委员会,NOUN,keep,clean
nl,B1,8,395,taak,task,任务,NOUN,keep,clean
nl,B1,9,405,alsjeblieft,please,请,INTJ,keep,clean
nl,B1,10,218,spijt,regret,遗憾,NOUN,keep,clean
nl,B1,11,234,ontwikkelen,develop,发展,VERB,keep,clean
nl,B1,12,491,miljoen,million,百万,NUM,keep,clean
nl,B1,13,523,namens,on behalf of,代表,ADP,keep,clean
nl,B1,14,255,tenzij,unless,除非,SCONJ,keep,clean
nl,B1,15,521,haven,harbour,港口,NOUN,keep,clean
nl,B1,16,135,samenleving,society,社会,NOUN,keep,clean
nl,B1,17,190,geest,spirit,精神,NOUN,keep,clean
nl,B1,18,375,slim,smart,聪明的,ADJ,keep,clean
nl,B1,19,419,trap,stairs,楼梯,NOUN,keep,clean
nl,B1,20,115,zulke,such,这样的,DET,keep,clean
nl,B1,21,534,carrière,career,职业,NOUN,keep,clean
nl,B1,22,340,eenheid,unit,单位,AUX,fix,"UPOS AUX is wrong for ""unit""; must be NOUN."
nl,B1,23,526,privé,private,私人的,ADJ,keep,clean
nl,B1,24,353,vis,fish,鱼,NOUN,keep,clean
nl,B2,1,362,terugkeer,return,返回,NOUN,keep,clean
nl,B2,2,145,jarig,having a birthday,过生日的,ADJ,keep,clean
nl,B2,3,292,geboorte,birth,出生,NOUN,keep,clean
nl,B2,4,137,dertig,thirty,三十,NUM,keep,clean
nl,B2,5,466,aard,nature,性质,NOUN,keep,clean
nl,B2,6,942,ongeacht,regardless,不管,ADP,keep,clean
nl,B2,7,443,geduld,patience,耐心,NOUN,keep,clean
nl,B2,8,1017,mijzelf,myself,我自己,PRON,keep,clean
nl,B2,9,24,evenals,as well as,以及,SCONJ,keep,clean
nl,B2,10,951,tijdstip,time,时刻,NOUN,keep,clean
nl,B2,11,588,kaartje,ticket,票,NOUN,keep,clean
nl,B2,12,63,boer,farmer,农民,NOUN,keep,clean
nl,B2,13,380,intussen,meanwhile,同时,ADV,keep,clean
nl,B2,14,10,mogen,to be allowed,可以,AUX,keep,clean
nl,B2,15,632,reiziger,traveler,旅行者,NOUN,keep,clean
nl,B2,16,69,noch,nor,也不,CCONJ,keep,clean
nl,B2,17,897,bakker,baker,面包师,NOUN,keep,clean
nl,B2,18,721,commissaris,commissioner,委员,NOUN,keep,clean
nl,B2,19,332,realiseren,realize,意识到,VERB,keep,clean
nl,B2,20,912,overgang,transition,过渡,NOUN,keep,clean
nl,B2,21,822,aannemen,to assume,假设,VERB,keep,clean
nl,B2,22,247,paleis,palace,宫殿,NOUN,keep,clean
nl,B2,23,232,hoezo,what do you mean?,怎么会,INTJ,keep,clean
nl,B2,24,833,excuus,excuse,借口,NOUN,keep,clean
nl,C1,1,27,iemands,someone's,某人的,PRON,keep,clean
nl,C1,2,1821,douane,customs,海关,NOUN,keep,clean
nl,C1,3,464,omtrent,about,关于,ADP,keep,clean
nl,C1,4,298,alhoewel,although,虽然,SCONJ,keep,clean
nl,C1,5,1956,consumptie,consumption,消费,NOUN,keep,clean
nl,C1,6,884,mysterieus,mysterious,神秘的,ADJ,keep,clean
nl,C1,7,612,meer,lake,湖,NOUN,keep,clean
nl,C1,8,135,mogen,to be allowed,可以,AUX,keep,clean
nl,C1,9,1298,storing,malfunction,故障,NOUN,keep,clean
nl,C1,10,103,voldoen,to satisfy,满足,VERB,keep,clean
nl,C1,11,1173,saus,sauce,酱汁,NOUN,keep,clean
nl,C1,12,1466,negentig,ninety,九十,NUM,keep,clean
nl,C1,13,47,talenten,talents,天赋,NOUN,fix,Plural form; citation lemma talent.
nl,C1,14,1890,eend,duck,鸭子,NOUN,keep,clean
nl,C1,15,1647,parfum,perfume,香水,NOUN,keep,clean
nl,C1,16,1216,enerzijds,on the one hand,一方面,ADV,keep,clean
nl,C1,17,2018,óf,or,或者,CCONJ,keep,clean
nl,C1,18,626,schamen,be ashamed,感到羞愧,VERB,review,Usually reflexive zich schamen; bare schamen OK as citation stem for some lists.
nl,C1,19,958,stadhuis,town hall,市政厅,NOUN,keep,clean
nl,C1,20,245,werknemer,employee,员工,NOUN,keep,clean
nl,C1,21,1782,schietpartij,shooting,枪击,NOUN,keep,clean
nl,C1,22,604,huisarts,general practitioner,全科医生,NOUN,keep,clean
nl,C1,23,560,jeetje,gosh,天哪,INTJ,keep,clean
nl,C1,24,1703,kruispunt,intersection,十字路口,NOUN,keep,clean
