English_Lemma,English_Lemma,Chinese_Lemma,POS
ugly,ugly,丑陋的,ADJ
unbelievable,unbelievable,难以置信的,ADJ
uncomfortable,uncomfortable,不舒服的,ADJ
underground,underground,地下的,ADJ
underneath,underneath,在...下面,ADP
understanding,understanding,理解,NOUN
unfortunately,unfortunately,不幸地,ADV
unit,unit,单元,NOUN
university,university,大学,NOUN
unknown,unknown,未知的,ADJ
unusual,unusual,不寻常的,ADJ
upgrade,upgrade,升级,VERB
urgent,urgent,紧急的,ADJ
useless,useless,无用的,ADJ
vacation,vacation,假期,NOUN
valuable,valuable,有价值的,ADJ
vampire,vampire,吸血鬼,NOUN
van,van,货车,NOUN
virus,virus,病毒,NOUN
vitamin,vitamin,维生素,NOUN
warn,warn,警告,VERB
warning,warning,警告,NOUN
wave,wave,波浪,NOUN
wet,wet,湿的,ADJ
wheel,wheel,轮子,NOUN
whistle,whistle,口哨,NOUN
wide,wide,宽的,ADJ
wink,wink,眨眼,VERB
winner,winner,获胜者,NOUN
wipe,wipe,擦,VERB
wire,wire,电线,NOUN
witch,witch,女巫,NOUN
wolf,wolf,狼,NOUN
wood,wood,木头,NOUN
wrap,wrap,包裹,VERB
writer,writer,作家,NOUN
yard,yard,院子,NOUN
assessment,assessment,评估,NOUN
timetable,timetable,时间表,NOUN
learner,learner,学习者,NOUN
tutor,tutor,导师,NOUN
vaccine,vaccine,疫苗,NOUN
subscription,subscription,订阅,NOUN
excursion,excursion,远足,NOUN
housework,housework,家务,NOUN
bandage,bandage,绷带,NOUN
internship,internship,实习,NOUN
workload,workload,工作量,NOUN
freelancer,freelancer,自由职业者,NOUN
tutorial,tutorial,辅导课,NOUN
coursework,coursework,课业,NOUN
frustration,frustration,挫败感,NOUN
embarrassment,embarrassment,尴尬,NOUN
impatience,impatience,不耐烦,NOUN
fairness,fairness,公平,NOUN
bravery,bravery,勇敢,NOUN
laziness,laziness,懒惰,NOUN
disability,disability,残疾,NOUN
trend,trend,趋势,NOUN
allowance,allowance,零用钱,NOUN
blogger,blogger,博主,NOUN
visa,visa,签证,NOUN
hiking,hiking,徒步旅行,NOUN
cycling,cycling,骑行,NOUN
jogging,jogging,慢跑,NOUN
badminton,badminton,羽毛球,NOUN
volleyball,volleyball,排球,NOUN
goalkeeper,goalkeeper,守门员,NOUN
seafood,seafood,海鲜,NOUN
garlic,garlic,大蒜,NOUN
ginger,ginger,生姜,NOUN
herb,herb,香草,NOUN
cabbage,cabbage,卷心菜,NOUN
paramedic,paramedic,急救人员,NOUN
tuition,tuition,学费,NOUN
backpacker,backpacker,背包客,NOUN
hostel,hostel,青年旅舍,NOUN
tsunami,tsunami,海啸,NOUN
litter,litter,垃圾,NOUN
junction,junction,交叉路口,NOUN
tram,tram,有轨电车,NOUN
wheelchair,wheelchair,轮椅,NOUN
