English_Lemma,English_Lemma,Chinese_Lemma,POS
pursue,pursue,追求,VERB
qualify,qualify,使合格,VERB
quantity,quantity,数量,NOUN
quote,quote,引用,VERB
racist,racist,种族主义者,NOUN
rage,rage,愤怒,NOUN
railroad,railroad,铁路,NOUN
ranch,ranch,牧场,NOUN
rank,rank,等级,NOUN
razor,razor,剃刀,NOUN
reason,reason,推理,VERB
rebel,rebel,反叛者,NOUN
rebuild,rebuild,重建,VERB
recognition,recognition,认可,NOUN
recommendation,recommendation,推荐,NOUN
reconsider,reconsider,重新考虑,VERB
recovery,recovery,恢复,NOUN
recruit,recruit,招募,VERB
reference,reference,参考,NOUN
reflect,reflect,反映,VERB
regard,regard,看待,VERB
regarding,regarding,关于,ADP
regardless,regardless,不管,ADV
relieve,relieve,缓解,VERB
relieved,relieved,宽慰的,ADJ
remark,remark,评论,VERB
remarkable,remarkable,非凡的,ADJ
reminder,reminder,提醒物,NOUN
replacement,replacement,替代品,NOUN
representative,representative,代表,NOUN
republic,republic,共和国,NOUN
requirement,requirement,要求,NOUN
reservation,reservation,预订,NOUN
reserve,reserve,预订,VERB
resident,resident,居民,NOUN
resign,resign,辞职,VERB
resist,resist,抵抗,VERB
resistance,resistance,抵抗,NOUN
resolve,resolve,解决,VERB
resort,resort,度假胜地,NOUN
restless,restless,焦躁不安的,ADJ
restore,restore,恢复,VERB
resume,resume,重新开始,VERB
reunion,reunion,重聚,NOUN
reverse,reverse,反转,VERB
revise,revise,修订,VERB
revolution,revolution,革命,NOUN
rhythm,rhythm,节奏,NOUN
rival,rival,对手,NOUN
roar,roar,咆哮,VERB
rotten,rotten,腐烂的,ADJ
sack,sack,麻袋,NOUN
satellite,satellite,卫星,NOUN
satisfaction,satisfaction,满意,NOUN
satisfy,satisfy,使满意,VERB
scale,scale,规模,NOUN
scam,scam,骗局,NOUN
scandal,scandal,丑闻,NOUN
scholarship,scholarship,奖学金,NOUN
scientific,scientific,科学的,ADJ
scrap,scrap,碎屑,NOUN
seal,seal,密封,VERB
secure,secure,保护,VERB
selection,selection,选择,NOUN
sensible,sensible,明智的,ADJ
sentence,sentence,判决,VERB
separation,separation,分离,NOUN
session,session,会议,NOUN
shallow,shallow,浅的,ADJ
sharply,sharply,急剧地,ADV
shield,shield,盾牌,NOUN
shortage,shortage,短缺,NOUN
shortcut,shortcut,捷径,NOUN
shrink,shrink,收缩,VERB
shuttle,shuttle,穿梭巴士,NOUN
sibling,sibling,兄弟姐妹,NOUN
sigh,sigh,叹息,NOUN
significant,significant,重要的,ADJ
sincere,sincere,真诚的,ADJ
sip,sip,小口喝,NOUN
siren,siren,汽笛,NOUN
sketch,sketch,素描,NOUN
skilled,skilled,熟练的,ADJ
slam,slam,猛关,VERB
slap,slap,拍击,NOUN
slight,slight,轻微的,ADJ
smash,smash,粉碎,VERB
spaceship,spaceship,宇宙飞船,NOUN
spark,spark,火花,NOUN
specialist,specialist,专家,NOUN
specialty,specialty,专业,NOUN
specific,specific,详情,NOUN
spectacular,spectacular,壮观的,ADJ
spill,spill,溢出,VERB
spit,spit,吐,VERB
spoil,spoil,损坏,VERB
sponsor,sponsor,赞助商,NOUN
squeeze,squeeze,挤压,VERB
squirrel,squirrel,松鼠,NOUN
stab,stab,刺,VERB
stack,stack,堆,NOUN
stain,stain,污渍,NOUN
statue,statue,雕像,NOUN
stew,stew,炖菜,NOUN
stiff,stiff,僵硬的,ADJ
stir,stir,搅拌,VERB
straighten,straighten,弄直,VERB
straightforward,straightforward,直率的,ADJ
strip,strip,条带,NOUN
structure,structure,结构,NOUN
stunning,stunning,极好的,ADJ
submit,submit,提交,VERB
suburb,suburb,郊区,NOUN
sum,sum,总和,NOUN
summarize,summarize,概括,VERB
supervisor,supervisor,主管,NOUN
surgeon,surgeon,外科医生,NOUN
survey,survey,调查,NOUN
survival,survival,生存,NOUN
suspicion,suspicion,怀疑,NOUN
swap,swap,交换,VERB
sympathy,sympathy,同情,NOUN
symptom,symptom,症状,NOUN
tackle,tackle,处理,VERB
tan,tan,晒黑,VERB
tease,tease,取笑,VERB
technique,technique,技巧,NOUN
temporary,temporary,暂时的,ADJ
tend,tend,倾向于,VERB
tension,tension,紧张,NOUN
terror,terror,恐怖,NOUN
theft,theft,盗窃,NOUN
thorough,thorough,彻底的,ADJ
thoroughly,thoroughly,彻底地,ADV
threatening,threatening,具有威胁性的,ADJ
thrill,thrill,兴奋,NOUN
thus,thus,因此,ADV
tick,tick,滴答声,NOUN
tide,tide,潮汐,NOUN
tin,tin,锡,NOUN
tolerate,tolerate,容忍,VERB
torch,torch,手电筒,NOUN
toss,toss,抛,VERB
toxic,toxic,有毒的,ADJ
tragedy,tragedy,悲剧,NOUN
tragic,tragic,悲剧的,ADJ
transform,transform,转变,VERB
tremendous,tremendous,巨大的,ADJ
tribe,tribe,部落,NOUN
tricky,tricky,棘手的,ADJ
trigger,trigger,触发,VERB
trim,trim,修剪,VERB
triple,triple,三倍的,ADJ
ultimate,ultimate,最终的,ADJ
underwater,underwater,水下的,ADJ
unemployment,unemployment,失业,NOUN
unfortunate,unfortunate,不幸的,ADJ
unstable,unstable,不稳定的,ADJ
urban,urban,城市的,ADJ
urge,urge,强烈要求,VERB
vacuum,vacuum,真空,NOUN
vanish,vanish,消失,VERB
vary,vary,改变,VERB
vast,vast,巨大的,ADJ
venue,venue,场地,NOUN
vest,vest,背心,NOUN
viewpoint,viewpoint,观点,NOUN
villa,villa,别墅,NOUN
villain,villain,反派,NOUN
viral,viral,病毒性的,ADJ
virtual,virtual,虚拟的,ADJ
vital,vital,至关重要的,ADJ
wagon,wagon,马车,NOUN
wander,wander,漫步,VERB
wardrobe,wardrobe,衣柜,NOUN
warehouse,warehouse,仓库,NOUN
wax,wax,蜡,NOUN
wealth,wealth,财富,NOUN
wealthy,wealthy,富有的,ADJ
welfare,welfare,福利,NOUN
whip,whip,鞭打,VERB
widespread,widespread,广泛的,ADJ
widow,widow,寡妇,NOUN
wisdom,wisdom,智慧,NOUN
withdraw,withdraw,撤回,VERB
worn,worn,磨损的,ADJ
worthwhile,worthwhile,值得的,ADJ
wreck,wreck,残骸,NOUN
abandonment,abandonment,抛弃,NOUN
abolish,abolish,废除,VERB
abrupt,abrupt,突然的,ADJ
abundance,abundance,丰富,NOUN
abundant,abundant,丰富的,ADJ
accelerate,accelerate,加速,VERB
accommodate,accommodate,容纳,VERB
accumulate,accumulate,积累,VERB
accusation,accusation,指控,NOUN
acquaintance,acquaintance,熟人,NOUN
acquire,acquire,获得,VERB
adulthood,adulthood,成年,NOUN
agony,agony,极度痛苦,NOUN
alliance,alliance,联盟,NOUN
amuse,amuse,逗乐,VERB
arena,arena,竞技场,NOUN
armor,armor,盔甲,NOUN
aspiration,aspiration,抱负,NOUN
assassination,assassination,暗杀,NOUN
assemble,assemble,组装,VERB
assembly,assembly,集会,NOUN
asset,asset,资产,NOUN
authentic,authentic,真实的,ADJ
batch,batch,一批,NOUN
beam,beam,光束,NOUN
betrayal,betrayal,背叛,NOUN
bid,bid,出价,NOUN
biological,biological,生物的,ADJ
blackmail,blackmail,敲诈,NOUN
bloom,bloom,开花,VERB
blunt,blunt,钝的,ADJ
bolt,bolt,螺栓,NOUN
breed,breed,品种,NOUN
bribe,bribe,贿赂,NOUN
brutal,brutal,残忍的,ADJ
bud,bud,芽,NOUN
bum,bum,流浪汉,NOUN
burden,burden,负担,NOUN
bureau,bureau,局,NOUN
burial,burial,埋葬,NOUN
cane,cane,手杖,NOUN
cannon,cannon,大炮,NOUN
cargo,cargo,货物,NOUN
carriage,carriage,马车,NOUN
caution,caution,谨慎,NOUN
cease,cease,停止,VERB
cemetery,cemetery,墓地,NOUN
certify,certify,证明,VERB
chamber,chamber,房间,NOUN
choir,choir,合唱团,NOUN
chuckle,chuckle,轻声笑,VERB
circuit,circuit,电路,NOUN
cite,cite,引用,VERB
civil,civil,民事的,ADJ
civilian,civilian,平民,NOUN
civilization,civilization,文明,NOUN
cock,cock,公鸡,NOUN
coffin,coffin,棺材,NOUN
colony,colony,殖民地,NOUN
coma,coma,昏迷,NOUN
combat,combat,战斗,NOUN
commission,commission,委员会,NOUN
companion,companion,同伴,NOUN
compassion,compassion,同情,NOUN
component,component,组成部分,NOUN
comrade,comrade,同志,NOUN
concrete,concrete,混凝土,NOUN
conditional,conditional,条件的,ADJ
conduct,conduct,行为,NOUN
confidential,confidential,机密的,ADJ
congress,congress,国会,NOUN
conquer,conquer,征服,VERB
consciousness,consciousness,意识,NOUN
conspiracy,conspiracy,阴谋,NOUN
construct,construct,建造,VERB
convention,convention,惯例,NOUN
convey,convey,传达,VERB
coordinate,coordinate,坐标,NOUN
cord,cord,绳索,NOUN
corporate,corporate,公司的,ADJ
corpse,corpse,尸体,NOUN
corrupt,corrupt,腐败的,ADJ
corruption,corruption,腐败,NOUN
courtesy,courtesy,礼貌,NOUN
coverage,coverage,报道,NOUN
crane,crane,起重机,NOUN
cue,cue,提示,NOUN
deceive,deceive,欺骗,VERB
deed,deed,行为,NOUN
defensive,defensive,防御的,ADJ
delicate,delicate,精致的,ADJ
den,den,兽穴,NOUN
derive,derive,源于,VERB
despair,despair,绝望,NOUN
destruction,destruction,破坏,NOUN
diagnosis,diagnosis,诊断,NOUN
dignity,dignity,尊严,NOUN
dimension,dimension,维度,NOUN
disguise,disguise,伪装,NOUN
dismiss,dismiss,解雇,VERB
disorder,disorder,混乱,NOUN
disrespect,disrespect,不敬,NOUN
distraction,distraction,分心,NOUN
disturbed,disturbed,不安的,ADJ
disturbing,disturbing,令人不安的,ADJ
ditch,ditch,沟渠,NOUN
dodge,dodge,躲避,VERB
domestic,domestic,国内的,ADJ
donor,donor,捐赠者,NOUN
dose,dose,剂量,NOUN
dummy,dummy,假人,NOUN
duplicate,duplicate,复制,VERB
dynamite,dynamite,炸药,NOUN
eliminate,eliminate,消除,VERB
elite,elite,精英,NOUN
endure,endure,忍受,VERB
engage,engage,从事,VERB
epic,epic,史诗,NOUN
escort,escort,护送,VERB
established,established,既定的,ADJ
eternal,eternal,永恒的,ADJ
ethics,ethics,伦理,NOUN
exclusive,exclusive,独有的,ADJ
exotic,exotic,异国情调的,ADJ
faint,faint,微弱的,ADJ
farewell,farewell,告别,NOUN
fatal,fatal,致命的,ADJ
fitting,fitting,合适的,ADJ
flee,flee,逃跑,VERB
fleet,fleet,舰队,NOUN
