English_Lemma,English_Lemma,Chinese_Lemma,POS
renovate,renovate,翻新,VERB
reproduce,reproduce,繁殖,VERB
resemble,resemble,像,VERB
residence,residence,住所,NOUN
respectful,respectful,恭敬的,ADJ
retreat,retreat,撤退,NOUN
retrieve,retrieve,取回,VERB
rifle,rifle,步枪,NOUN
ritual,ritual,仪式,NOUN
scatter,scatter,分散,VERB
scheme,scheme,计划,NOUN
scout,scout,侦察员,NOUN
secondary,secondary,次要的,ADJ
sector,sector,部门,NOUN
segment,segment,部分,NOUN
seize,seize,抓住,VERB
sensation,sensation,感觉,NOUN
settlement,settlement,解决,NOUN
shepherd,shepherd,牧羊人,NOUN
shipment,shipment,货物,NOUN
shotgun,shotgun,猎枪,NOUN
sniper,sniper,狙击手,NOUN
sober,sober,清醒的,ADJ
sperm,sperm,精子,NOUN
spike,spike,尖刺,NOUN
spine,spine,脊柱,NOUN
spiritual,spiritual,精神的,ADJ
spite,spite,恶意,NOUN
stance,stance,立场,NOUN
starve,starve,挨饿,VERB
static,static,静电,NOUN
sting,sting,刺,VERB
stink,stink,发臭,VERB
stroke,stroke,中风,NOUN
substance,substance,物质,NOUN
sue,sue,起诉,VERB
sufficient,sufficient,足够的,ADJ
superior,superior,更好的,ADJ
supervise,supervise,监督,VERB
sustainable,sustainable,可持续的,ADJ
swamp,swamp,沼泽,NOUN
swift,swift,迅速的,ADJ
tactic,tactic,策略,NOUN
terminal,terminal,终点站,NOUN
tomb,tomb,坟墓,NOUN
trait,trait,特征,NOUN
transition,transition,过渡,NOUN
transmit,transmit,传输,VERB
transparent,transparent,透明的,ADJ
trauma,trauma,创伤,NOUN
tumor,tumor,肿瘤,NOUN
ultimately,ultimately,最终,ADV
unconscious,unconscious,无意识的,ADJ
unfold,unfold,展开,VERB
valid,valid,有效的,ADJ
variation,variation,变化,NOUN
vent,vent,通风口,NOUN
venture,venture,冒险,NOUN
verify,verify,核实,VERB
versus,versus,对,ADP
vertical,vertical,垂直的,ADJ
veteran,veteran,老手,NOUN
virgin,virgin,处女,NOUN
virtue,virtue,美德,NOUN
vomit,vomit,呕吐,VERB
vow,vow,誓言,NOUN
voyage,voyage,航行,NOUN
ward,ward,病房,NOUN
wicked,wicked,邪恶的,ADJ
worship,worship,崇拜,NOUN
worthy,worthy,值得的,ADJ
yacht,yacht,游艇,NOUN
abominable,abominable,可憎的,ADJ
abrasive,abrasive,磨蚀性的,ADJ
absent-mindedness,absent-mindedness,心不在焉,NOUN
abstain,abstain,克制,VERB
abstinence,abstinence,节制,NOUN
abstraction,abstraction,抽象,NOUN
abyss,abyss,深渊,NOUN
accentuate,accentuate,强调,VERB
acclaim,acclaim,称赞,VERB
accommodating,accommodating,乐于助人的,ADJ
accomplice,accomplice,同谋,NOUN
accountable,accountable,负责任的,ADJ
accustom,accustom,使习惯,VERB
acidic,acidic,酸性的,ADJ
acoustic,acoustic,声学的,ADJ
acquisition,acquisition,获得,NOUN
acquit,acquit,宣告无罪,VERB
acrobat,acrobat,杂技演员,NOUN
acute,acute,剧烈的,ADJ
adept,adept,熟练的,ADJ
adhere,adhere,坚持,VERB
adjacent,adjacent,邻近的,ADJ
administer,administer,管理,VERB
admirable,admirable,令人钦佩的,ADJ
admissible,admissible,可接受的,ADJ
adolescence,adolescence,青春期,NOUN
advantageous,advantageous,有利的,ADJ
adversarial,adversarial,敌对的,ADJ
adversary,adversary,对手,NOUN
adverse,adverse,不利的,ADJ
advisable,advisable,明智的,ADJ
aerial,aerial,航空的,ADJ
aesthetic,aesthetic,审美的,ADJ
affectionate,affectionate,深情的,ADJ
affiliate,affiliate,附属机构,NOUN
affiliation,affiliation,隶属关系,NOUN
affirm,affirm,断言,VERB
affirmative,affirmative,肯定的,ADJ
afflict,afflict,折磨,VERB
affluent,affluent,富裕的,ADJ
aggravate,aggravate,加重,VERB
aggravating,aggravating,令人恼火的,ADJ
aggregate,aggregate,总数,NOUN
agile,agile,敏捷的,ADJ
agility,agility,敏捷,NOUN
agnostic,agnostic,不可知论者,NOUN
agonize,agonize,感到痛苦,VERB
agreeable,agreeable,令人愉快的,ADJ
alibi,alibi,不在场证明,NOUN
ambush,ambush,伏击,NOUN
amend,amend,修正,VERB
ammunition,ammunition,弹药,NOUN
antidote,antidote,解毒剂,NOUN
artery,artery,动脉,NOUN
articulate,articulate,清楚表达,VERB
assert,assert,断言,VERB
asylum,asylum,庇护,NOUN
attain,attain,达到,VERB
attest,attest,证明,VERB
auction,auction,拍卖,NOUN
authorize,authorize,授权,VERB
bait,bait,诱饵,NOUN
bishop,bishop,主教,NOUN
breach,breach,违反,NOUN
bunker,bunker,地堡,NOUN
commence,commence,开始,VERB
compound,compound,化合物,NOUN
concede,concede,让步,VERB
confide,confide,吐露,VERB
consent,consent,同意,NOUN
constituent,constituent,成分,NOUN
contemplate,contemplate,沉思,VERB
conviction,conviction,定罪,NOUN
corroborate,corroborate,证实,VERB
counsel,counsel,建议,NOUN
criterion,criterion,标准,NOUN
crooked,crooked,弯曲的,ADJ
cult,cult,邪教,NOUN
deceased,deceased,死者,NOUN
deduce,deduce,推论,VERB
disclose,disclose,透露,VERB
disgrace,disgrace,耻辱,NOUN
disposal,disposal,处理,NOUN
disposition,disposition,性情,NOUN
distress,distress,痛苦,NOUN
divine,divine,神圣的,ADJ
doctrine,doctrine,学说,NOUN
elaborate,elaborate,详尽的,ADJ
embark,embark,着手,VERB
ensue,ensue,接着发生,VERB
envision,envision,展望,VERB
erect,erect,竖立,VERB
essence,essence,本质,NOUN
eternity,eternity,永恒,NOUN
evacuate,evacuate,疏散,VERB
execute,execute,执行,VERB
execution,execution,执行,NOUN
expedition,expedition,探险,NOUN
expertise,expertise,专业知识,NOUN
falsehood,falsehood,谎言,NOUN
filthy,filthy,肮脏的,ADJ
foresee,foresee,预见,VERB
formulate,formulate,构想,VERB
foster,foster,培养,VERB
fracture,fracture,骨折,NOUN
fugitive,fugitive,逃犯,NOUN
generalize,generalize,概括,VERB
gin,gin,金酒,NOUN
grudge,grudge,怨恨,NOUN
grunt,grunt,咕哝,VERB
halt,halt,停止,VERB
haul,haul,拖运,VERB
homicide,homicide,杀人,NOUN
hospitality,hospitality,好客,NOUN
humiliating,humiliating,令人羞辱的,ADJ
hunch,hunch,直觉,NOUN
hypothesis,hypothesis,假说,NOUN
hypothesize,hypothesize,假设,VERB
hypothetical,hypothetical,假设的,ADJ
ideology,ideology,意识形态,NOUN
illusion,illusion,幻觉,NOUN
immortal,immortal,不朽的,ADJ
immunity,immunity,免疫力,NOUN
imperial,imperial,帝国的,ADJ
incentive,incentive,激励,NOUN
incidentally,incidentally,顺便地,ADV
induce,induce,归纳,VERB
infer,infer,推断,VERB
initiate,initiate,发起,VERB
intact,intact,完好无损的,ADJ
integrity,integrity,正直,NOUN
intellect,intellect,智力,NOUN
intent,intent,意图,NOUN
interrogation,interrogation,审问,NOUN
intuition,intuition,直觉,NOUN
invalidate,invalidate,证明无效,VERB
lease,lease,租约,NOUN
legacy,legacy,遗产,NOUN
legitimate,legitimate,合法的,ADJ
lethal,lethal,致命的,ADJ
leverage,leverage,杠杆作用,NOUN
likewise,likewise,同样地,ADV
lure,lure,诱惑,NOUN
martial,martial,军事的,ADJ
mole,mole,鼹鼠,NOUN
moreover,moreover,此外,ADV
mortal,mortal,凡人,NOUN
mourn,mourn,哀悼,VERB
narrate,narrate,叙述,VERB
negate,negate,否定,VERB
norm,norm,规范,NOUN
notably,notably,显著地,ADV
oblige,oblige,强迫,VERB
obsess,obsess,使着迷,VERB
originate,originate,发源,VERB
outrageous,outrageous,骇人听闻的,ADJ
paradigm,paradigm,范例,NOUN
parole,parole,假释,NOUN
personnel,personnel,人员,NOUN
persuasion,persuasion,说服,NOUN
physician,physician,内科医生,NOUN
pledge,pledge,保证,VERB
ponder,ponder,考虑,VERB
postulate,postulate,假定,VERB
precaution,precaution,预防措施,NOUN
precede,precede,先于,VERB
precinct,precinct,辖区,NOUN
premise,premise,前提,NOUN
presume,presume,假定,VERB
probation,probation,缓刑,NOUN
profess,profess,声称,VERB
prosecution,prosecution,起诉,NOUN
prosecutor,prosecutor,检察官,NOUN
protocol,protocol,协议,NOUN
psychiatrist,psychiatrist,精神科医生,NOUN
qualitative,qualitative,定性的,ADJ
quota,quota,配额,NOUN
ransom,ransom,赎金,NOUN
rash,rash,轻率的,ADJ
ratio,ratio,比率,NOUN
rationalize,rationalize,合理化,VERB
reaffirm,reaffirm,重申,VERB
realm,realm,领域,NOUN
rebellion,rebellion,叛乱,NOUN
rebut,rebut,反驳,VERB
recipient,recipient,接受者,NOUN
recount,recount,转述,VERB
rectify,rectify,纠正,VERB
recur,recur,重现,VERB
refute,refute,驳斥,VERB
regress,regress,倒退,VERB
rehabilitate,rehabilitate,使康复,VERB
reign,reign,统治,NOUN
reiterate,reiterate,重申,VERB
relapse,relapse,复发,VERB
relentless,relentless,无情的,ADJ
remedy,remedy,补救,VERB
renewable,renewable,可再生的,ADJ
replicate,replicate,复制,VERB
resent,resent,愤恨,VERB
resignation,resignation,辞职,NOUN
resilient,resilient,有弹性的,ADJ
respective,respective,各自的,ADJ
restate,restate,重述,VERB
retort,retort,顶嘴,VERB
rogue,rogue,流氓,NOUN
rouse,rouse,唤醒,VERB
ruthless,ruthless,无情的,ADJ
scum,scum,渣滓,NOUN
sect,sect,教派,NOUN
sentiment,sentiment,情感,NOUN
shaft,shaft,轴,NOUN
shatter,shatter,粉碎,VERB
slaughter,slaughter,屠杀,NOUN
sophisticated,sophisticated,复杂的,ADJ
specimen,specimen,标本,NOUN
speculate,speculate,推测,VERB
speculative,speculative,推测性的,ADJ
splendid,splendid,极好的,ADJ
stalk,stalk,跟踪,VERB
stark,stark,严酷的,ADJ
stem,stem,起源于,VERB
strain,strain,压力,NOUN
stunt,stunt,特技,NOUN
subsequent,subsequent,随后的,ADJ
substantiate,substantiate,证实,VERB
subtle,subtle,微妙的,ADJ
supreme,supreme,最高的,ADJ
surgical,surgical,外科的,ADJ
temperament,temperament,气质,NOUN
terminate,terminate,终止,VERB
testify,testify,作证,VERB
testimony,testimony,证词,NOUN
theorize,theorize,理论化,VERB
thereby,thereby,从而,ADV
treaty,treaty,条约,NOUN
triumph,triumph,胜利,NOUN
trivial,trivial,琐碎的,ADJ
underestimate,underestimate,低估,VERB
vain,vain,徒劳的,ADJ
vault,vault,金库,NOUN
verbalize,verbalize,用言语表达,VERB
verdict,verdict,裁决,NOUN
vessel,vessel,船,NOUN
vicious,vicious,恶毒的,ADJ
virtually,virtually,几乎,ADV
vulnerable,vulnerable,易受伤害的,ADJ
waken,waken,醒来,VERB
warp,warp,弯曲,VERB
whatsoever,whatsoever,任何,DET
whereabouts,whereabouts,行踪,NOUN
whereas,whereas,然而,SCONJ
yield,yield,产出,VERB
