English_Lemma,English_Lemma,Chinese_Lemma,POS
translate,translate,翻译,VERB
translation,translation,翻译,NOUN
transport,transport,运输,NOUN
trick,trick,欺骗,VERB
trophy,trophy,奖杯,NOUN
twin,twin,双胞胎,NOUN
twist,twist,扭曲,VERB
type,type,类型,NOUN
typical,typical,典型的,ADJ
unable,unable,不能的,ADJ
unexpected,unexpected,意想不到的,ADJ
unfair,unfair,不公平的,ADJ
unhappy,unhappy,不快乐的,ADJ
union,union,工会,NOUN
unlike,unlike,不像,ADP
unlikely,unlikely,不太可能的,ADJ
unnecessary,unnecessary,不必要的,ADJ
unpleasant,unpleasant,令人不快的,ADJ
update,update,更新,VERB
valley,valley,山谷,NOUN
variety,variety,种类,NOUN
various,various,各种各样的,ADJ
visual,visual,视觉的,ADJ
vocabulary,vocabulary,词汇,NOUN
volcano,volcano,火山,NOUN
volume,volume,体积,NOUN
volunteer,volunteer,志愿者,NOUN
weakness,weakness,弱点,NOUN
weed,weed,杂草,NOUN
weigh,weigh,称重,VERB
whisper,whisper,低语,VERB
wildlife,wildlife,野生动物,NOUN
wing,wing,翅膀,NOUN
wizard,wizard,巫师,NOUN
worker,worker,工人,NOUN
workshop,workshop,研讨会,NOUN
worm,worm,虫,NOUN
yoga,yoga,瑜伽,NOUN
zombie,zombie,僵尸,NOUN
abnormal,abnormal,异常的,ADJ
abortion,abortion,流产,NOUN
absorbed,absorbed,全神贯注的,ADJ
abstract,abstract,抽象的,ADJ
absurd,absurd,荒谬的,ADJ
academy,academy,学院,NOUN
acceptance,acceptance,接受,NOUN
accessible,accessible,易接近的,ADJ
accomplish,accomplish,完成,VERB
accuracy,accuracy,准确性,NOUN
acknowledge,acknowledge,承认,VERB
activate,activate,激活,VERB
adaptable,adaptable,能适应的,ADJ
addict,addict,上瘾者,NOUN
addiction,addiction,上瘾,NOUN
addictive,addictive,使人上瘾的,ADJ
adequate,adequate,足够的,ADJ
administration,administration,管理,NOUN
adoption,adoption,收养,NOUN
adorable,adorable,可爱的,ADJ
adore,adore,爱慕,VERB
adventurer,adventurer,冒险家,NOUN
adventurous,adventurous,爱冒险的,ADJ
advisor,advisor,顾问,NOUN
advocate,advocate,倡导者,NOUN
affection,affection,喜爱,NOUN
aged,aged,年老的,ADJ
aging,aging,老化,NOUN
agriculture,agriculture,农业,NOUN
alcoholic,alcoholic,酗酒者,NOUN
allergic,allergic,过敏的,ADJ
alley,alley,小巷,NOUN
ally,ally,盟友,NOUN
alter,alter,改变,VERB
amateur,amateur,业余爱好者,NOUN
ambassador,ambassador,大使,NOUN
anchor,anchor,锚,NOUN
ankle,ankle,脚踝,NOUN
anonymous,anonymous,匿名的,ADJ
anticipate,anticipate,预期,VERB
appeal,appeal,呼吁,NOUN
appetite,appetite,食欲,NOUN
approval,approval,批准,NOUN
arrogant,arrogant,傲慢的,ADJ
artificial,artificial,人造的,ADJ
ass,ass,驴,NOUN
associate,associate,联想,VERB
association,association,协会,NOUN
assumption,assumption,假设,NOUN
attic,attic,阁楼,NOUN
attribute,attribute,属性,NOUN
autograph,autograph,亲笔签名,NOUN
avenue,avenue,大道,NOUN
awaken,awaken,唤醒,VERB
badge,badge,徽章,NOUN
bald,bald,秃头的,ADJ
bare,bare,赤裸的,ADJ
bargain,bargain,便宜货,NOUN
barn,barn,谷仓,NOUN
barrier,barrier,障碍,NOUN
bay,bay,海湾,NOUN
being,being,存在,NOUN
beneath,beneath,在……下面,ADP
betray,betray,背叛,VERB
bingo,bingo,宾果游戏,NOUN
bitch,bitch,母狗,NOUN
bizarre,bizarre,奇异的,ADJ
blend,blend,混合,VERB
blessing,blessing,祝福,NOUN
blink,blink,眨眼,VERB
bodyguard,bodyguard,保镖,NOUN
bold,bold,大胆的,ADJ
bombing,bombing,轰炸,NOUN
bond,bond,纽带,NOUN
boost,boost,促进,VERB
booth,booth,摊位,NOUN
bore,bore,使厌烦,VERB
bracelet,bracelet,手镯,NOUN
brake,brake,刹车,NOUN
breakdown,breakdown,故障,NOUN
breeze,breeze,微风,NOUN
broadcast,broadcast,广播,NOUN
buck,buck,美元,NOUN
bully,bully,欺凌者,NOUN
bump,bump,肿块,NOUN
bump,bump,碰撞,VERB
burst,burst,爆发,NOUN
butcher,butcher,屠夫,NOUN
buzz,buzz,嗡嗡声,NOUN
cabinet,cabinet,内阁,NOUN
cable,cable,电缆,NOUN
capacity,capacity,容量,NOUN
capture,capture,捕获,NOUN
carbon,carbon,碳,NOUN
cart,cart,手推车,NOUN
casino,casino,赌场,NOUN
cattle,cattle,牛,NOUN
cautious,cautious,小心的,ADJ
certainty,certainty,确定性,NOUN
certificate,certificate,证书,NOUN
chaos,chaos,混乱,NOUN
characteristic,characteristic,特征,NOUN
charm,charm,魅力,NOUN
chemical,chemical,化学品,NOUN
childish,childish,幼稚的,ADJ
choke,choke,窒息,VERB
classical,classical,古典的,ADJ
clay,clay,黏土,NOUN
clerk,clerk,职员,NOUN
clumsy,clumsy,笨拙的,ADJ
cocaine,cocaine,可卡因,NOUN
cocktail,cocktail,鸡尾酒,NOUN
collapse,collapse,倒塌,VERB
column,column,列,NOUN
commercial,commercial,商业广告,NOUN
commitment,commitment,承诺,NOUN
committee,committee,委员会,NOUN
compliment,compliment,称赞,NOUN
compromise,compromise,妥协,NOUN
concentration,concentration,专注,NOUN
confirmation,confirmation,确认,NOUN
conflict,conflict,冲突,NOUN
confront,confront,面对,VERB
confusion,confusion,困惑,NOUN
conscious,conscious,有意识的,ADJ
consideration,consideration,考虑,NOUN
consistent,consistent,一致的,ADJ
consult,consult,咨询,VERB
container,container,容器,NOUN
context,context,上下文,NOUN
convert,convert,转换,VERB
convincing,convincing,令人信服的,ADJ
cooperate,cooperate,合作,VERB
cooperation,cooperation,合作,NOUN
copper,copper,铜,NOUN
corridor,corridor,走廊,NOUN
cottage,cottage,小屋,NOUN
craft,craft,工艺,NOUN
craving,craving,渴求,NOUN
creation,creation,创造,NOUN
creep,creep,爬行,VERB
cricket,cricket,板球,NOUN
crow,crow,乌鸦,NOUN
cruise,cruise,巡航,NOUN
crystal,crystal,水晶,NOUN
curiosity,curiosity,好奇心,NOUN
curse,curse,诅咒,VERB
custom,custom,习俗,NOUN
dam,dam,水坝,NOUN
deadly,deadly,致命的,ADJ
declare,declare,宣布,VERB
delightful,delightful,令人愉快的,ADJ
democracy,democracy,民主,NOUN
demonstrate,demonstrate,证明,VERB
demonstration,demonstration,演示,NOUN
depart,depart,离开,VERB
departure,departure,离开,NOUN
deposit,deposit,存款,NOUN
depression,depression,抑郁,NOUN
detect,detect,探测,VERB
devoted,devoted,忠诚的,ADJ
dice,dice,骰子,NOUN
dip,dip,蘸,VERB
disabled,disabled,残疾的,ADJ
disappearance,disappearance,消失,NOUN
discipline,discipline,纪律,NOUN
distract,distract,分心,VERB
distracted,distracted,分心的,ADJ
disturb,disturb,打扰,VERB
division,division,分开,NOUN
dizzy,dizzy,头晕的,ADJ
dock,dock,码头,NOUN
donate,donate,捐赠,VERB
donation,donation,捐款,NOUN
dope,dope,毒品,NOUN
dorm,dorm,宿舍,NOUN
draft,draft,草稿,NOUN
drain,drain,排水沟,NOUN
drift,drift,漂流,VERB
drill,drill,钻头,NOUN
drive,drive,动力,NOUN
driveway,driveway,车道,NOUN
drown,drown,溺死,VERB
dull,dull,枯燥的,ADJ
eager,eager,渴望的,ADJ
elegant,elegant,优雅的,ADJ
element,element,元素,NOUN
embassy,embassy,大使馆,NOUN
embrace,embrace,拥抱,VERB
emerge,emerge,出现,VERB
empire,empire,帝国,NOUN
encounter,encounter,遭遇,VERB
endless,endless,无尽的,ADJ
engagement,engagement,订婚,NOUN
engineering,engineering,工程学,NOUN
entertaining,entertaining,有趣的,ADJ
envy,envy,嫉妒,NOUN
era,era,时代,NOUN
erase,erase,擦除,VERB
establish,establish,建立,VERB
evolution,evolution,进化,NOUN
evolve,evolve,演变,VERB
exception,exception,例外,NOUN
executive,executive,行政主管,NOUN
exhibition,exhibition,展览,NOUN
expectation,expectation,期望,NOUN
expense,expense,费用,NOUN
explosive,explosive,爆炸性的,ADJ
expose,expose,暴露,VERB
exposure,exposure,暴露,NOUN
extent,extent,程度,NOUN
fabric,fabric,织物,NOUN
fabulous,fabulous,极好的,ADJ
fade,fade,褪色,VERB
fairy,fairy,仙女,NOUN
faithful,faithful,忠诚的,ADJ
fame,fame,名声,NOUN
fare,fare,车费,NOUN
fetch,fetch,取来,VERB
fierce,fierce,凶猛的,ADJ
finance,finance,金融,NOUN
fist,fist,拳头,NOUN
flip,flip,翻转,VERB
flirt,flirt,调情,VERB
forbid,forbid,禁止,VERB
forecast,forecast,预测,VERB
formula,formula,公式,NOUN
fortunate,fortunate,幸运的,ADJ
found,found,创立,VERB
foundation,foundation,基础,NOUN
fragile,fragile,易碎的,ADJ
frankly,frankly,坦率地,ADV
frost,frost,霜,NOUN
fulfilled,fulfilled,满足的,ADJ
fund,fund,基金,NOUN
furious,furious,愤怒的,ADJ
galaxy,galaxy,星系,NOUN
gamble,gamble,赌博,VERB
gangster,gangster,黑帮成员,NOUN
generate,generate,产生,VERB
generator,generator,发电机,NOUN
genuine,genuine,真正的,ADJ
gesture,gesture,手势,NOUN
giggle,giggle,咯咯笑,VERB
glow,glow,发光,VERB
governor,governor,州长,NOUN
grain,grain,谷物,NOUN
grant,grant,授予,VERB
gravity,gravity,重力,NOUN
greedy,greedy,贪婪的,ADJ
grip,grip,紧握,VERB
handful,handful,一把,NOUN
handling,handling,处理,NOUN
harbor,harbor,港口,NOUN
harmless,harmless,无害的,ADJ
harmony,harmony,和谐,NOUN
harsh,harsh,严厉的,ADJ
harvest,harvest,收获,NOUN
headquarters,headquarters,总部,NOUN
heartbeat,heartbeat,心跳,NOUN
heroic,heroic,英勇的,ADJ
hilarious,hilarious,滑稽的,ADJ
hint,hint,暗示,NOUN
honesty,honesty,诚实,NOUN
honeymoon,honeymoon,蜜月,NOUN
horizon,horizon,地平线,NOUN
household,household,家庭,NOUN
hut,hut,小屋,NOUN
ideal,ideal,理想的,ADJ
identical,identical,完全相同的,ADJ
identification,identification,身份证明,NOUN
idol,idol,偶像,NOUN
imply,imply,暗示,VERB
inappropriate,inappropriate,不恰当的,ADJ
independence,independence,独立,NOUN
indicate,indicate,表明,VERB
industrial,industrial,工业的,ADJ
infect,infect,感染,VERB
infection,infection,感染,NOUN
informed,informed,见多识广的,ADJ
initial,initial,最初的,ADJ
initiative,initiative,主动权,NOUN
injection,injection,注射,NOUN
inn,inn,小旅馆,NOUN
inner,inner,内部的,ADJ
inspection,inspection,检查,NOUN
inspiration,inspiration,灵感,NOUN
inspired,inspired,受启发的,ADJ
instance,instance,例子,NOUN
instructor,instructor,讲师,NOUN
insult,insult,侮辱,VERB
invention,invention,发明,NOUN
investigator,investigator,调查员,NOUN
investor,investor,投资者,NOUN
involvement,involvement,参与,NOUN
irrelevant,irrelevant,不相关的,ADJ
isolate,isolate,隔离,VERB
jealousy,jealousy,嫉妒,NOUN
justify,justify,证明...正当,VERB
kidney,kidney,肾脏,NOUN
kindly,kindly,亲切地,ADV
kindness,kindness,仁慈,NOUN
knight,knight,骑士,NOUN
knot,knot,结,NOUN
ethically,ethically,伦理上,ADV
evacuation,evacuation,撤离,NOUN
extensively,extensively,广泛地,ADV
extinction,extinction,灭绝,NOUN
extremism,extremism,极端主义,NOUN
eyewitness,eyewitness,目击者,NOUN
faulty,faulty,有故障的,ADJ
fiercely,fiercely,激烈地,ADV
fiscal,fiscal,财政的,ADJ
futile,futile,徒劳的,ADJ
glacier,glacier,冰川,NOUN
glitch,glitch,小故障,NOUN
hacker,hacker,黑客,NOUN
hamper,hamper,妨碍,VERB
hazardous,hazardous,有危险的,ADJ
heatwave,heatwave,热浪,NOUN
hierarchical,hierarchical,分层的,ADJ
hoax,hoax,骗局,NOUN
homelessness,homelessness,无家可归,NOUN
humanitarian,humanitarian,人道主义的,ADJ
hype,hype,炒作,VERB
ignite,ignite,点燃,VERB
illiterate,illiterate,不识字的,ADJ
impartial,impartial,公正的,ADJ
impeach,impeach,弹劾,VERB
incite,incite,煽动,VERB
inclusive,inclusive,包容的,ADJ
incur,incur,招致,VERB
inefficient,inefficient,低效的,ADJ
infectious,infectious,传染的,ADJ
inflict,inflict,施加,VERB
influx,influx,涌入,NOUN
infringe,infringe,侵犯,VERB
installment,installment,分期付款,NOUN
jeopardize,jeopardize,危害,VERB
layoff,layoff,解雇,NOUN
legislate,legislate,立法,VERB
legislative,legislative,立法的,ADJ
legislature,legislature,立法机关,NOUN
levy,levy,征税,NOUN
liaise,liaise,联络,VERB
literate,literate,有读写能力的,ADJ
livelihood,livelihood,生计,NOUN
loathe,loathe,厌恶,VERB
lockdown,lockdown,封城,NOUN
logistics,logistics,物流,NOUN
mandate,mandate,授权,NOUN
mastermind,mastermind,幕后策划,VERB
memo,memo,备忘录,NOUN
migration,migration,迁徙,NOUN
