English_Lemma,English_Lemma,Chinese_Lemma,POS
construction,construction,建造,NOUN
convince,convince,说服,VERB
convinced,convinced,确信的,ADJ
core,core,核心,NOUN
costume,costume,戏服,NOUN
council,council,委员会,NOUN
courage,courage,勇气,NOUN
court,court,法庭,NOUN
coward,coward,懦夫,NOUN
crack,crack,裂缝,NOUN
creature,creature,生物,NOUN
creepy,creepy,令人毛骨悚然的,ADJ
criminal,criminal,罪犯,NOUN
crisis,crisis,危机,NOUN
cruel,cruel,残忍的,ADJ
crush,crush,压碎,VERB
culture,culture,文化,NOUN
cure,cure,治愈,VERB
current,current,当前的,ADJ
currently,currently,目前,ADV
curse,curse,诅咒,NOUN
custody,custody,监护,NOUN
customs,customs,海关,NOUN
dawn,dawn,黎明,NOUN
dealer,dealer,经销商,NOUN
debt,debt,债务,NOUN
decent,decent,体面的,ADJ
deck,deck,甲板,NOUN
deeply,deeply,深深地,ADV
defeat,defeat,失败,NOUN
defend,defend,保卫,VERB
defense,defense,防御,NOUN
deliver,deliver,递送,VERB
delivery,delivery,递送,NOUN
demand,demand,需求,NOUN
demon,demon,恶魔,NOUN
deny,deny,否认,VERB
desire,desire,渴望,NOUN
desperate,desperate,绝望的,ADJ
destiny,destiny,命运,NOUN
determined,determined,下定决心的,ADJ
develop,develop,发展,VERB
device,device,装置,NOUN
disappointed,disappointed,失望的,ADJ
disaster,disaster,灾难,NOUN
disease,disease,疾病,NOUN
disgusting,disgusting,令人厌恶的,ADJ
distant,distant,遥远的,ADJ
divorce,divorce,离婚,NOUN
dozen,dozen,一打,NOUN
drag,drag,拖,VERB
drama,drama,戏剧,NOUN
dump,dump,垃圾场,NOUN
ease,ease,轻松,NOUN
edge,edge,边缘,NOUN
effect,effect,效果,NOUN
election,election,选举,NOUN
embarrassed,embarrassed,尴尬的,ADJ
embarrassing,embarrassing,令人尴尬的,ADJ
emotional,emotional,情绪的,ADJ
engaged,engaged,订婚的,ADJ
entirely,entirely,完全地,ADV
environment,environment,环境,NOUN
equipment,equipment,设备,NOUN
estate,estate,地产,NOUN
eventually,eventually,最终,ADV
evidence,evidence,证据,NOUN
exact,exact,精确的,ADJ
exchange,exchange,交换,NOUN
exhausted,exhausted,筋疲力尽的,ADJ
existence,existence,存在,NOUN
experiment,experiment,实验,NOUN
explanation,explanation,解释,NOUN
explosion,explosion,爆炸,NOUN
extraordinary,extraordinary,非凡的,ADJ
extremely,extremely,极其,ADV
facility,facility,设施,NOUN
failure,failure,失败,NOUN
fancy,fancy,花哨的,ADJ
federal,federal,联邦的,ADJ
financial,financial,财务的,ADJ
firm,firm,公司,NOUN
flesh,flesh,肉,NOUN
flow,flow,流动,NOUN
former,former,以前的,ADJ
forth,forth,向前,ADV
fortune,fortune,运气,NOUN
frame,frame,框架,NOUN
freak,freak,怪人,NOUN
frighten,frighten,使害怕,VERB
fuel,fuel,燃料,NOUN
funeral,funeral,葬礼,NOUN
gain,gain,获得,VERB
gang,gang,帮派,NOUN
gather,gather,聚集,VERB
gear,gear,齿轮,NOUN
generation,generation,一代人,NOUN
generous,generous,慷慨的,ADJ
genius,genius,天才,NOUN
glory,glory,荣耀,NOUN
goods,goods,商品,NOUN
gorgeous,gorgeous,华丽的,ADJ
grant,grant,拨款,NOUN
grateful,grateful,感激的,ADJ
grave,grave,坟墓,NOUN
gross,gross,总的,ADJ
guarantee,guarantee,保证,NOUN
guilt,guilt,内疚,NOUN
gunshot,gunshot,枪声,NOUN
harm,harm,伤害,NOUN
heal,heal,治愈,VERB
hire,hire,雇佣,VERB
honestly,honestly,诚实地,ADV
horn,horn,号角,NOUN
host,host,主人,NOUN
identify,identify,识别,VERB
identity,identity,身份,NOUN
ignore,ignore,忽视,VERB
illegal,illegal,非法的,ADJ
imagination,imagination,想象力,NOUN
impact,impact,影响,NOUN
impress,impress,使印象深刻,VERB
impression,impression,印象,NOUN
impressive,impressive,令人印象深刻的,ADJ
incident,incident,事件,NOUN
individual,individual,个人,NOUN
industry,industry,工业,NOUN
influence,influence,影响,NOUN
inform,inform,通知,VERB
injure,injure,使受伤,VERB
insist,insist,坚持,VERB
inspector,inspector,检查员,NOUN
instruction,instruction,指示,NOUN
insurance,insurance,保险,NOUN
intelligence,intelligence,智力,NOUN
intend,intend,打算,VERB
intense,intense,强烈的,ADJ
intention,intention,意图,NOUN
interrupt,interrupt,打断,VERB
investigate,investigate,调查,VERB
joint,joint,关节,NOUN
judgment,judgment,判断,NOUN
jury,jury,陪审团,NOUN
lack,lack,缺乏,NOUN
landing,landing,着陆,NOUN
launch,launch,发射,VERB
legal,legal,合法的,ADJ
legend,legend,传说,NOUN
license,license,执照,NOUN
lifetime,lifetime,一生,NOUN
limit,limit,限制,NOUN
literally,literally,字面上地,ADV
load,load,负载,NOUN
loan,loan,贷款,NOUN
loyal,loyal,忠诚的,ADJ
loyalty,loyalty,忠诚,NOUN
madam,madam,夫人,NOUN
maid,maid,女仆,NOUN
mass,mass,大量,NOUN
massive,massive,巨大的,ADJ
material,material,材料,NOUN
mayor,mayor,市长,NOUN
meantime,meantime,同时,NOUN
mental,mental,精神的,ADJ
mercy,mercy,仁慈,NOUN
minister,minister,部长,NOUN
miracle,miracle,奇迹,NOUN
miserable,miserable,痛苦的,ADJ
mistaken,mistaken,错误的,ADJ
mostly,mostly,主要地,ADV
motion,motion,运动,NOUN
motive,motive,动机,NOUN
murder,murder,谋杀,NOUN
murderer,murderer,凶手,NOUN
muscle,muscle,肌肉,NOUN
nasty,nasty,令人不快的,ADJ
nation,nation,国家,NOUN
national,national,国家的,ADJ
negative,negative,负面的,ADJ
nerve,nerve,神经,NOUN
nightmare,nightmare,噩梦,NOUN
noble,noble,高尚的,ADJ
nonsense,nonsense,胡说,NOUN
nuclear,nuclear,核的,ADJ
obvious,obvious,明显的,ADJ
occasion,occasion,场合,NOUN
odd,odd,奇怪的,ADJ
offense,offense,冒犯,NOUN
official,official,官方的,ADJ
officially,officially,正式地,ADV
option,option,选择,NOUN
ordinary,ordinary,普通的,ADJ
organization,organization,组织,NOUN
original,original,最初的,ADJ
otherwise,otherwise,否则,ADV
outfit,outfit,服装,NOUN
panic,panic,恐慌,NOUN
particular,particular,特定的,ADJ
particularly,particularly,特别地,ADV
passion,passion,激情,NOUN
pattern,pattern,模式,NOUN
perform,perform,表演,VERB
performance,performance,表现,NOUN
permission,permission,许可,NOUN
personality,personality,性格,NOUN
physical,physical,身体的,ADJ
pitch,pitch,球场,NOUN
pity,pity,遗憾,NOUN
plain,plain,朴素的,ADJ
poison,poison,毒药,NOUN
policy,policy,政策,NOUN
political,political,政治的,ADJ
politics,politics,政治,NOUN
possibility,possibility,可能性,NOUN
potential,potential,潜力,NOUN
precious,precious,珍贵的,ADJ
presence,presence,出席,NOUN
prevent,prevent,阻止,VERB
previous,previous,先前的,ADJ
pride,pride,骄傲,NOUN
priest,priest,牧师,NOUN
prime,prime,首要的,ADJ
prisoner,prisoner,囚犯,NOUN
procedure,procedure,程序,NOUN
production,production,生产,NOUN
professional,professional,专业的,ADJ
progress,progress,进步,NOUN
proper,proper,适当的,ADJ
protection,protection,保护,NOUN
punishment,punishment,惩罚,NOUN
pupil,pupil,学生,NOUN
pure,pure,纯净的,ADJ
random,random,随机的,ADJ
range,range,范围,NOUN
rare,rare,稀有的,ADJ
rate,rate,比率,NOUN
reaction,reaction,反应,NOUN
reality,reality,现实,NOUN
reasonable,reasonable,合理的,ADJ
recall,recall,回忆,VERB
refuse,refuse,拒绝,VERB
related,related,相关的,ADJ
release,release,释放,VERB
relief,relief,缓解,NOUN
reputation,reputation,声誉,NOUN
request,request,请求,NOUN
rescue,rescue,救援,NOUN
respond,respond,回应,VERB
response,response,回应,NOUN
retail,retail,零售,NOUN
reveal,reveal,揭示,VERB
revenge,revenge,复仇,NOUN
reward,reward,奖励,NOUN
right,right,权利,NOUN
rob,rob,抢劫,VERB
robbery,robbery,抢劫案,NOUN
rough,rough,粗糙的,ADJ
roughly,roughly,大约,ADV
royal,royal,皇家的,ADJ
ruin,ruin,毁灭,VERB
sacred,sacred,神圣的,ADJ
sacrifice,sacrifice,牺牲,NOUN
sample,sample,样本,NOUN
scratch,scratch,抓痕,NOUN
script,script,剧本,NOUN
section,section,部分,NOUN
secure,secure,安全的,ADJ
seldom,seldom,很少,ADV
self,self,自我,NOUN
selfish,selfish,自私的,ADJ
sensitive,sensitive,敏感的,ADJ
separate,separate,分开的,ADJ
servant,servant,仆人,NOUN
settle,settle,解决,VERB
shed,shed,棚屋,NOUN
shelter,shelter,庇护所,NOUN
sheriff,sheriff,警长,NOUN
shift,shift,改变,VERB
signature,signature,签名,NOUN
sin,sin,罪,NOUN
skull,skull,头骨,NOUN
slave,slave,奴隶,NOUN
sneak,sneak,潜行,VERB
sob,sob,啜泣,VERB
society,society,社会,NOUN
solid,solid,固体的,ADJ
solution,solution,解决方案,NOUN
source,source,来源,NOUN
spare,spare,备用的,ADJ
species,species,物种,NOUN
specific,specific,具体的,ADJ
speech,speech,演讲,NOUN
split,split,分裂,VERB
spread,spread,传播,VERB
squad,squad,小队,NOUN
stable,stable,稳定的,ADJ
staff,staff,全体员工,NOUN
stake,stake,利害关系,NOUN
statement,statement,声明,NOUN
statistic,statistic,统计数据,NOUN
status,status,地位,NOUN
steel,steel,钢,NOUN
stitch,stitch,针脚,NOUN
stock,stock,库存,NOUN
strategy,strategy,策略,NOUN
strike,strike,罢工,NOUN
struggle,struggle,斗争,NOUN
stubborn,stubborn,固执的,ADJ
successful,successful,成功的,ADJ
suffer,suffer,遭受,VERB
suffering,suffering,痛苦,NOUN
summary,summary,摘要,NOUN
supply,supply,供应,NOUN
surface,surface,表面,NOUN
surrender,surrender,投降,VERB
surround,surround,包围,VERB
surveillance,surveillance,监视,NOUN
suspicious,suspicious,可疑的,ADJ
sympathetic,sympathetic,同情的,ADJ
tale,tale,故事,NOUN
talkative,talkative,健谈的,ADJ
tank,tank,坦克,NOUN
tax,tax,税,NOUN
temple,temple,寺庙,NOUN
tense,tense,时态,NOUN
term,term,学期,NOUN
territory,territory,领土,NOUN
theme,theme,主题,NOUN
theory,theory,理论,NOUN
therapy,therapy,治疗,NOUN
threat,threat,威胁,NOUN
threaten,threaten,威胁,VERB
throne,throne,王座,NOUN
tone,tone,语气,NOUN
torture,torture,酷刑,NOUN
touching,touching,动人的,ADJ
trace,trace,痕迹,NOUN
trade,trade,贸易,NOUN
tradition,tradition,传统,NOUN
traitor,traitor,叛徒,NOUN
transfer,transfer,转移,NOUN
treatment,treatment,治疗,NOUN
trigger,trigger,触发器,NOUN
understandable,understandable,可理解的,ADJ
unique,unique,独特的,ADJ
universe,universe,宇宙,NOUN
value,value,价值,NOUN
vehicle,vehicle,车辆,NOUN
version,version,版本,NOUN
victim,victim,受害者,NOUN
victory,victory,胜利,NOUN
violence,violence,暴力,NOUN
violent,violent,暴力的,ADJ
vision,vision,视力,NOUN
warrant,warrant,令状,NOUN
warrior,warrior,战士,NOUN
weapon,weapon,武器,NOUN
wise,wise,明智的,ADJ
wound,wound,伤口,NOUN
youth,youth,青年,NOUN
laughter,laughter,笑声,NOUN
playlist,playlist,播放列表,NOUN
painkiller,painkiller,止痛药,NOUN
cashier,cashier,收银员,NOUN
notify,notify,通知,VERB
oversleep,oversleep,睡过头,VERB
nod,nod,点头,VERB
skip,skip,跳过,VERB
memorize,memorize,记住,VERB
sprain,sprain,扭伤,VERB
sneeze,sneeze,打喷嚏,VERB
shiver,shiver,发抖,VERB
stroll,stroll,散步,VERB
limp,limp,跛行,VERB
sprint,sprint,冲刺,VERB
rinse,rinse,冲洗,VERB
mutter,mutter,嘟囔,VERB
mumble,mumble,含糊地说,VERB
peek,peek,偷看,VERB
kneel,kneel,跪下,VERB
tiptoe,tiptoe,踮脚走,VERB
scroll,scroll,滚动,VERB
snooze,snooze,打盹,VERB
unemployed,unemployed,失业的,ADJ
delighted,delighted,欣喜的,ADJ
annoyed,annoyed,恼怒的,ADJ
cheerful,cheerful,开朗的,ADJ
grumpy,grumpy,脾气坏的,ADJ
thankful,thankful,感激的,ADJ
messy,messy,凌乱的,ADJ
untidy,untidy,不整洁的,ADJ
steep,steep,陡峭的,ADJ
curly,curly,卷曲的,ADJ
slim,slim,苗条的,ADJ
handy,handy,便利的,ADJ
irritating,irritating,恼人的,ADJ
chilly,chilly,寒冷的,ADJ
bossy,bossy,专横的,ADJ
moody,moody,喜怒无常的,ADJ
gloomy,gloomy,阴郁的,ADJ
easygoing,easygoing,随和的,ADJ
barely,barely,几乎不,ADV
gradually,gradually,逐渐地,ADV
slightly,slightly,稍微,ADV
terribly,terribly,非常,ADV
