Dutch_Lemma,English_Lemma,Chinese_Lemma,POS
simpel,simple,简单的,ADJ
slim,smart,聪明的,ADJ
slot,lock,锁,NOUN
snappen,to understand,理解,VERB
snelheid,speed,速度,NOUN
solliciteren,to apply for a job,求职,VERB
speler,player,玩家,NOUN
spullen,stuff,物品,NOUN
stadion,stadium,体育场,NOUN
steken,to stitch,缝,VERB
stelen,to steal,偷,VERB
studie,study,学习,NOUN
teken,sign,迹象,NOUN
televisie,television,电视,NOUN
temperatuur,temperature,温度,NOUN
terwijl,while,当……时,SCONJ
teveel,too much,太多,ADV
tevreden,satisfied,满意的,ADJ
tijdschrift,magazine,杂志,NOUN
toevallig,by chance,偶然地,ADV
totaal,total,总的,ADJ
trap,stairs,楼梯,NOUN
trouwen,to marry,结婚,VERB
trouwens,by the way,顺便说一下,ADV
twaalf,twelve,十二,NUM
twijfelen,to doubt,怀疑,VERB
twintig,twenty,二十,NUM
uitgang,exit,出口,NOUN
uitleg,explanation,解释,NOUN
uitleggen,to explain,解释,VERB
vandaan,from,来自,ADP
vechten,to fight,打架,VERB
verdienen,to earn,赚,VERB
verdieping,floor,楼层,NOUN
verkeerd,wrong,错误的,ADJ
verliefd,in love,恋爱中的,ADJ
verrassen,to surprise,使惊讶,VERB
verwachten,to expect,期待,VERB
vierde,fourth,第四,ADJ
vissen,to fish,钓鱼,VERB
vlag,flag,旗帜,NOUN
vlucht,flight,航班,NOUN
voet,foot,脚,NOUN
volwassen,adult,成年的,ADJ
vooruit,forward,向前,ADV
vreemd,strange,奇怪的,ADJ
vreselijk,terrible,可怕的,ADJ
waar,true,真实的,ADJ
waarbij,whereby,借此,ADV
waardoor,as a result of which,由此,ADV
waaronder,including,其中包括,ADV
weg,road,路,NOUN
wensen,to wish,祝愿,VERB
werknemer,employee,员工,NOUN
wijn,wine,葡萄酒,NOUN
winkelen,to shop,购物,VERB
zak,bag,袋子,NOUN
zenuwachtig,nervous,紧张的,ADJ
ziekte,disease,疾病,NOUN
zoiets,something like that,类似的事物,PRON
zolder,attic,阁楼,NOUN
zus,sister,姐妹,NOUN
Europees,European,欧洲的,ADJ
aanbieden,to offer,提供,VERB
aanbod,offer,提议,NOUN
aanleiding,cause,起因,NOUN
aanraking,touch,接触,NOUN
aansluiten,to connect,连接,VERB
aanspreken,to address,招呼,VERB
aanval,attack,攻击,NOUN
aanwezigheid,presence,出席,NOUN
aanwijzen,to point out,指出,VERB
aanwijzing,indication,指示,NOUN
abonnement,subscription,订阅,NOUN
absoluut,absolute,绝对的,ADJ
accepteren,to accept,接受,VERB
achtergrond,background,背景,NOUN
achterlaten,to leave behind,留下,VERB
achtervolging,chase,追逐,NOUN
adviseren,to advise,建议,VERB
advocaat,lawyer,律师,NOUN
afbeelding,image,图像,NOUN
afbreken,to break off,中断,VERB
afdeling,department,部门,NOUN
afhankelijk,dependent,依赖的,ADJ
afkomstig,originating,来自的,ADJ
afleveren,to deliver,投递,VERB
aflevering,episode,一集,NOUN
aflopen,to end,结束,VERB
afsluiten,to close,关闭,VERB
afstemmen,to tune,调谐,VERB
akkoord,agreement,协议,NOUN
allen,all,全部,PRON
armoede,poverty,贫困,NOUN
as,ash,灰烬,NOUN
auteur,author,作者,NOUN
automatisch,automatic,自动的,ADJ
bedoeling,intention,意图,NOUN
begeleiden,to accompany,陪伴,VERB
begraafplaats,cemetery,墓地,NOUN
begrafenis,funeral,葬礼,NOUN
begraven,to bury,埋葬,VERB
arbeidscontract,employment contract,劳动合同,NOUN
betaalkaart,payment card,支付卡,NOUN
stroomstoring,power cut,停电,NOUN
zwerfafval,litter,垃圾,NOUN
diesel,diesel,柴油,NOUN
voorrang,right of way,优先权,NOUN
rijstrook,lane,车道,NOUN
stedentrip,city trip,城市旅行,NOUN
enkeltje,single ticket,单程票,NOUN
conducteur,conductor,售票员,NOUN
donateur,donor,捐赠者,NOUN
spaarrekening,savings account,储蓄账户,NOUN
woningnood,housing shortage,住房短缺,NOUN
koopwoning,owner-occupied home,商品房,NOUN
jaloezie,jealousy,嫉妒,NOUN
afgunst,envy,忌妒,NOUN
saamhorigheid,togetherness,团结,NOUN
bekentenis,confession,坦白,NOUN
overslag,transshipment,转运,NOUN
ontruiming,evacuation,疏散,NOUN
winkelwagen,shopping trolley,购物车,NOUN
steelpan,saucepan,带柄锅,NOUN
naaf,hub,轮毂,NOUN
weersverwachting,weather forecast,天气预报,NOUN
hoeve,farm,农场,NOUN
veldwerk,fieldwork,实地调查,NOUN
schoffel,hoe,锄头,NOUN
kruiwagen,wheelbarrow,手推车,NOUN
stek,cutting,插枝,NOUN
bloesem,blossom,花朵,NOUN
heester,shrub,灌木,NOUN
sproeier,sprinkler,洒水器,NOUN
paadje,little path,小径,NOUN
stroomversnelling,rapids,急流,NOUN
veerpont,ferry,渡船,NOUN
vergrootglas,magnifying glass,放大镜,NOUN
roerpen,stirring rod,搅拌棒,NOUN
loods,warehouse,仓库,NOUN
etui,pencil case,笔袋,NOUN
vulpen,fountain pen,钢笔,NOUN
geodriehoek,set square,三角板,NOUN
ordner,ring binder,文件夹,NOUN
perforatie,perforation,打孔,NOUN
nietje,staple,订书钉,NOUN
schuurpapier,sandpaper,砂纸,NOUN
speld,pin,别针,NOUN
schrijfmap,writing folder,写字夹,NOUN
notitieboekje,notebook,笔记本,NOUN
leesboek,reading book,读物,NOUN
lessenaar,lectern,讲台,NOUN
overhoring,oral quiz,口头测验,NOUN
werkstuk,project work,作品作业,NOUN
boekverslag,book report,读书报告,NOUN
aardrijkskunde,geography,地理课,NOUN
blokfluit,recorder,竖笛,NOUN
klarinet,clarinet,单簧管,NOUN
pedaal,pedal,踏板,NOUN
praatje,short talk,简短讲话,NOUN
heimwee,homesickness,乡愁,NOUN
opklaring,clearing up,转晴,NOUN
bewijsvoering,line of argument,论证,NOUN
verkiezingsuitslag,election result,选举结果,NOUN
staafmixer,hand blender,手持搅拌机,NOUN
citruspers,citrus juicer,柑橘榨汁器,NOUN
dooier,egg yolk,蛋黄,NOUN
zonnebloemolie,sunflower oil,葵花籽油,NOUN
snijplank,cutting board,砧板,NOUN
koektrommel,cookie tin,饼干盒,NOUN
thermoskan,thermos flask,保温瓶,NOUN
neusgat,nostril,鼻孔,NOUN
knokkel,knuckle,指关节,NOUN
gillen,to scream,尖叫,VERB
onderbouwen,to substantiate,论证支撑,VERB
afzeggen,to cancel,取消,VERB
monteren,to assemble,组装,VERB
schuilen,to shelter,躲避,VERB
hinken,to limp,跛行,VERB
strompelen,to stumble,蹒跚,VERB
duikelen,to tumble,翻滚,VERB
dobberen,to float,漂浮,VERB
sjokken,to trudge,艰难行走,VERB
laveren,to tack,迂回穿行,VERB
waggelen,to waddle,摇摆行走,VERB
marcheren,to march,行军,VERB
schroeien,to scorch,烧焦,VERB
opkloppen,to whisk,打泡,VERB
besprenkelen,to sprinkle on,喷洒,VERB
pekelen,to brine,盐渍,VERB
smullen,to relish,大快朵颐,VERB
pureren,to puree,做成泥,VERB
ontpitten,to pit,去核,VERB
boenen,to scrub,擦洗,VERB
hameren,to hammer,锤打,VERB
behangen,to wallpaper,贴墙纸,VERB
metselen,to lay bricks,砌砖,VERB
harken,to rake,耙,VERB
afdingen,to haggle,讨价还价,VERB
verrekenen,to settle accounts,结算,VERB
janken,to howl,嚎叫,VERB
glutenvrij,gluten-free,无麸质,ADJ
soepel,flexible,顺畅灵活,ADJ
vrijgevig,generous,慷慨,ADJ
wantrouwig,distrustful,猜疑,ADJ
weerbaar,resilient,有抵抗力,ADJ
bedrukt,dejected,心情沉重,ADJ
rusteloos,restless,焦躁不安,ADJ
passief,passive,消极被动,ADJ
partijdig,biased,偏袒,ADJ
voordelig,advantageous,有利划算,ADJ
gecompliceerd,complicated,复杂,ADJ
knus,cozy,温馨舒适,ADJ
eigentijds,contemporary,当代,ADJ
halsstarrig,stubborn,固执,ADJ
genadeloos,merciless,无情,ADJ
gedachtig,mindful of,记挂着,ADJ
hees,hoarse,沙哑,ADJ
woest,furious,狂暴,ADJ
argwanend,wary,存有戒心,ADJ
mondeling,oral,口头的,ADJ
muf,musty,霉味沉闷,ADJ
fluwelen,velvety,天鹅绒般,ADJ
kraakhelder,crystal clear,透亮崭新,ADJ
oerdegelijk,rock solid,十分牢固,ADJ
kindvriendelijk,child-friendly,适合儿童,ADJ
stellig,definitely,断然,ADV
weldra,soon,不久,ADV
toentertijd,at that time,当时,ADV
hoegenaamd,at all,根本,ADV
terdege,thoroughly,透彻地,ADV
kalmpjes,calmly,从容地,ADV
terstond,immediately,立即,ADV
gemoedereerd,composedly,心平气和,ADV
derhalve,therefore,因此,ADV
kortgeleden,recently,不久前,ADV
geregeld,regularly,定期地,ADV
mogelijkerwijs,possibly,或许,ADV
plotsklaps,suddenly,突然,ADV
ternauwernood,barely,勉强地,ADV
menig,many a,许多,DET
behoudens,apart from,除...以外,ADP
