Dutch_Lemma,English_Lemma,Chinese_Lemma,POS
selecteren,to select,选择,VERB
sindsdien,since then,此后,ADV
slagen,to pass,通过,VERB
soldaat,soldier,士兵,NOUN
sowieso,anyway,无论如何,ADV
spanning,tension,紧张,NOUN
stabiliteit,stability,稳定性,NOUN
stage,internship,实习,NOUN
stimulans,incentive,刺激因素,NOUN
succesvol,successful,成功的,ADJ
technisch,technical,技术的,ADJ
tempel,temple,寺庙,NOUN
teruggeven,to return,归还,VERB
toelichting,explanation,说明,NOUN
toepasbaarheid,applicability,适用性,NOUN
toepassen,to apply,应用,VERB
toerisme,tourism,旅游业,NOUN
toernooi,tournament,锦标赛,NOUN
traan,tear,眼泪,NOUN
traditie,tradition,传统,NOUN
transparantie,transparency,透明度,NOUN
trappen,to kick,踢,VERB
triest,sad,悲伤的,ADJ
tropisch,tropical,热带的,ADJ
typisch,typical,典型的,ADJ
uitbreiden,to expand,扩大,VERB
uiterlijk,appearance,外貌,NOUN
uitkomen,to come true,实现,VERB
uitmaken,to matter,要紧,VERB
uitstekend,excellent,优秀的,ADJ
uitzicht,view,景色,NOUN
uitzonderlijk,exceptional,例外的,ADJ
uniek,unique,独特的,ADJ
vak,subject,科目,NOUN
vandaar,hence,因此,ADV
vanzelf,by itself,自动地,ADV
vanzelfsprekend,self-evident,理所当然的,ADJ
variëren,to vary,变化,VERB
veelbelovend,promising,有前途的,ADJ
vent,guy,家伙,NOUN
verbaasd,surprised,惊讶的,ADJ
verfijnen,to refine,完善,VERB
vermist,missing,失踪的,ADJ
verplaatsen,to move,移动,VERB
verplichting,obligation,义务,NOUN
verrassend,surprising,令人惊讶的,ADJ
verstand,mind,理智,NOUN
verwaarlozen,to neglect,忽视,VERB
verzameling,collection,收集,NOUN
vijand,enemy,敌人,NOUN
volger,follower,追随者,NOUN
volop,plenty,充足地,ADV
voorbereiding,preparation,准备,NOUN
voorjaar,spring,春天,NOUN
voorkeur,preference,偏好,NOUN
voorlopig,provisional,暂时的,ADJ
vriendschap,friendship,友谊,NOUN
vuil,dirt,污垢,NOUN
waarderen,to appreciate,赞赏,VERB
waardevol,valuable,有价值的,ADJ
waarover,about which,关于什么,PRON
wagen,car,汽车,NOUN
weleens,sometimes,有时,ADV
wereldoorlog,world war,世界大战,NOUN
wijzen,to point,指出,VERB
wijzigen,to modify,修改,VERB
wiskunde,mathematics,数学,NOUN
wisselen,to switch,交换,VERB
wonder,miracle,奇迹,NOUN
zakken,to fail,不及格,VERB
zekerheid,certainty,确定性,NOUN
zicht,view,视野,NOUN
zichtbaar,visible,可见的,ADJ
zilveren,silver,银色的,ADJ
zojuist,just now,刚刚,ADV
zonde,shame,遗憾,NOUN
zonnen,to sunbathe,晒太阳,VERB
Hongaars,Hungarian,匈牙利的,ADJ
Israëlisch,Israeli,以色列的,ADJ
Jood,Jew,犹太人,NOUN
Syrisch,Syrian,叙利亚的,ADJ
aandeel,share,股份,NOUN
aankaarten,to raise,提出,VERB
aankondigen,to announce,宣布,VERB
aanmerkelijk,considerable,显著的,ADJ
aanpak,approach,方法,NOUN
aanpakken,to tackle,处理,VERB
aansluiting,connection,连接,NOUN
aansporen,to urge,敦促,VERB
aanvallen,to attack,攻击,VERB
aanvraag,request,申请,NOUN
adviseur,advisor,顾问,NOUN
afloop,outcome,结果,NOUN
afwegen,to weigh up,权衡,VERB
alternatief,alternative,替代的,ADJ
alternatief,alternative,替代方案,NOUN
anoniem,anonymous,匿名的,ADJ
apparatuur,equipment,设备,NOUN
architectuur,architecture,建筑学,NOUN
bedekken,to cover,覆盖,VERB
behandelen,to treat,对待,VERB
behoren,to belong,属于,VERB
bek,beak,鸟嘴,NOUN
bekendheid,fame,名声,NOUN
belangstelling,interest,兴趣,NOUN
belasting,tax,税,NOUN
belemmeren,to obstruct,妨碍,VERB
beperken,to limit,限制,VERB
beperking,limit,限制,NOUN
beperkt,limited,有限的,ADJ
bereik,range,范围,NOUN
bereikbaar,reachable,可到达的,ADJ
beschrijving,description,描述,NOUN
beslist,definitely,绝对,ADV
bestand,file,文件,NOUN
bestemming,destination,目的地,NOUN
bestuurder,driver,司机,NOUN
betwisten,to dispute,争议,VERB
bevatten,to contain,包含,VERB
beveiliging,security,安全,NOUN
bezet,occupied,被占用的,ADJ
bod,bid,出价,NOUN
brandstof,fuel,燃料,NOUN
brein,brain,大脑,NOUN
commentaar,comment,评论,NOUN
commercieel,commercial,商业的,ADJ
conclusie,conclusion,结论,NOUN
constructief,constructive,建设性的,ADJ
crimineel,criminal,罪犯,NOUN
cultureel,cultural,文化的,ADJ
dader,perpetrator,肇事者,NOUN
dagblad,daily newspaper,日报,NOUN
deelnemer,participant,参与者,NOUN
deels,partly,部分地,ADV
degelijk,solid,扎实的,ADJ
deskundigheid,expertise,专业知识,NOUN
diefstal,theft,盗窃,NOUN
doelgericht,purposeful,目标明确的,ADJ
doeltreffend,effective,有效的,ADJ
doordringen,to penetrate,渗透,VERB
doorheen,through,穿过,ADP
dringend,urgent,紧急的,ADJ
duurzaam,sustainable,可持续的,ADJ
economisch,economic,经济的,ADJ
effectief,effective,有效的,ADJ
egoïstisch,selfish,自私的,ADJ
eigendom,property,财产,NOUN
ellende,trouble,麻烦,NOUN
emotioneel,emotional,情绪的,ADJ
explosie,explosion,爆炸,NOUN
extreem,extreme,极端的,ADJ
fase,phase,阶段,NOUN
financieel,financial,金融的,ADJ
formule,formula,公式,NOUN
fotografie,photography,摄影,NOUN
functioneren,to function,运作,VERB
fungeren,to serve as,充当,VERB
fysiek,physical,身体的,ADJ
gebeurtenis,event,事件,NOUN
gegrond,grounded,有根据的,ADJ
geheugen,memory,记忆,NOUN
gelden,to apply,适用,VERB
geliefde,beloved,心爱的人,NOUN
geloofwaardig,credible,可信的,ADJ
genoemd,mentioned,被提及的,ADJ
gevoelig,sensitive,敏感的,ADJ
gezeten,seated,坐着的,ADJ
grondslag,basis,基础,NOUN
grotendeels,largely,主要地,ADV
hersenen,brain,大脑,NOUN
herstel,recovery,恢复,NOUN
herstellen,to recover,恢复,VERB
historisch,historical,历史的,ADJ
hoogtepunt,highlight,亮点,NOUN
houding,attitude,态度,NOUN
identiteit,identity,身份,NOUN
illegaal,illegal,非法的,ADJ
impliceren,to imply,意味着,VERB
arbeidsomstandigheden,working conditions,工作条件,NOUN
energieverbruik,energy consumption,能源消耗,NOUN
grondrecht,fundamental right,基本权利,NOUN
rouw,mourning,哀悼,NOUN
afremmen,slow down,减速,VERB
belastingdruk,tax burden,税负,NOUN
gebruiksgemak,ease of use,易用性,NOUN
internetgebruiker,internet user,互联网用户,NOUN
kostenbesparing,cost saving,成本节约,NOUN
lesgeven,teach,授课,VERB
ondernemingsraad,works council,企业委员会,NOUN
schraal,meager,贫乏的,ADJ
spontaneiteit,spontaneity,自发性,NOUN
tussentijds,in the meantime,其间,ADV
vrijblijvend,noncommittal,不受约束的,ADJ
functieomschrijving,job description,职位描述,NOUN
overwerk,overtime,加班,NOUN
baanverlies,job loss,失去工作,NOUN
inflatiepercentage,inflation rate,通胀率,NOUN
handelsverdrag,trade agreement,贸易协定,NOUN
schuldenberg,mountain of debt,债务堆积,NOUN
ondernemingsplan,business plan,创业计划,NOUN
offerte,price quote,报价单,NOUN
productielijn,production line,生产线,NOUN
franchisenemer,franchisee,加盟商,NOUN
afrekening,settlement,结算,NOUN
onderpand,collateral,抵押品,NOUN
voorraadbeheer,inventory management,库存管理,NOUN
aanstelling,appointment,任职,NOUN
vakantiegeld,holiday allowance,度假津贴,NOUN
vakbeurs,trade fair,行业展会,NOUN
beleggen,invest,投资,VERB
bijschrijven,credit,入账,VERB
opzeggen,terminate,解约,VERB
rendabel,profitable,有利可图,ADJ
hooggeschoold,highly skilled,高技能的,ADJ
rooskleurig,rosy,乐观的,ADJ
onderbemand,understaffed,人手不足,ADJ
grofweg,roughly,大致,ADV
gestaag,steadily,稳步,ADV
oppositiepartij,opposition party,反对党,NOUN
kamerstuk,parliamentary document,议会文件,NOUN
stembus,ballot box,投票箱,NOUN
kiesdistrict,constituency,选区,NOUN
procesverbaal,official record,审讯笔录,NOUN
hennepkweek,cannabis cultivation,大麻种植,NOUN
curator,insolvency trustee,清盘人,NOUN
marechaussee,military police,宪兵,NOUN
bevolkingsregister,civil register,户籍登记,NOUN
opsporingsbevel,arrest warrant,拘捕令,NOUN
drugssmokkel,drug trafficking,毒品走私,NOUN
rechtsbijstand,legal aid,法律援助,NOUN
kerntaak,core statutory duty,法定核心任务,NOUN
rechtspreken,try,审理,VERB
uithoren,interrogate,审讯,VERB
ontvankelijk,admissible,可受理的,ADJ
belastingplichtig,taxable,应纳税的,ADJ
onbemiddeld,impecunious,身无分文的,ADJ
gepleegd,perpetrated,业已实施的,ADJ
rechtmatig,lawfully,依法地,ADV
inbraakpoging,attempted burglary,入室未遂,NOUN
luchtvervuiling,air pollution,空气污染,NOUN
fijnstof,particulate matter,颗粒物,NOUN
milieubeleid,environmental policy,环境政策,NOUN
wateroverlast,water nuisance,涝灾,NOUN
ijskap,ice cap,冰盖,NOUN
bodemsanering,soil remediation,土壤修复,NOUN
loofbos,deciduous forest,阔叶林,NOUN
zeehond,seal,海豹,NOUN
gemaal,pumping station,泵站,NOUN
getijde,tide,潮汐,NOUN
weiland,pasture,牧场,NOUN
voedselverspilling,food waste,食物浪费,NOUN
warmtepomp,heat pump,热泵,NOUN
gaswinning,gas extraction,开采天然气,NOUN
grondwater,groundwater,地下水,NOUN
microplastic,microplastic,微塑料,NOUN
kantelpunt,tipping point,转折点,NOUN
uitfaseren,phase out,逐步淘汰,VERB
hamsteren,hoard,囤积,VERB
opschalen,scale up,扩大规模,VERB
verdorren,wither,干枯,VERB
bestuiven,pollinate,授粉,VERB
milieuvriendelijk,ecofriendly,环保,ADJ
kankerverwekkend,carcinogenic,致癌,ADJ
alarmerend,alarming,令人担忧,ADJ
recordbrekend,record breaking,破纪录,ADJ
overmatig,excessively,过度,ADV
bijsluiter,package leaflet,药品说明书,NOUN
wachtlijst,waiting list,候诊名单,NOUN
immuunsysteem,immune system,免疫系统,NOUN
tumor,tumour,肿瘤,NOUN
overgewicht,excess weight,超重,NOUN
maagzweer,stomach ulcer,胃溃疡,NOUN
prostaat,prostate,前列腺,NOUN
anticonceptie,contraception,避孕,NOUN
prothese,prosthesis,假体,NOUN
haaruitval,hair loss,脱发,NOUN
mindfulness,mindfulness,正念,NOUN
rookverbod,smoking ban,禁烟令,NOUN
supplement,dietary supplement,营养补充剂,NOUN
stemmingswisseling,mood swing,情绪波动,NOUN
vergrijzing,population ageing,人口老龄化,NOUN
rillen,to shiver,发抖,VERB
vaccineren,to vaccinate,接种疫苗,VERB
meeroken,to inhale secondhand smoke,吸二手烟,VERB
etteren,to fester,化脓,VERB
opgezwollen,swollen,肿胀的,ADJ
slechthorend,hard of hearing,重听的,ADJ
inwendig,internally,内在地,ADV
stilzwijgend,tacitly,默默无声地,ADV
reportage,news report,采访报道,NOUN
blog,blog,博客,NOUN
draaiboek,shooting script,分镜脚本,NOUN
klokkenluider,whistleblower,举报人,NOUN
freelancer,freelancer,自由撰稿人,NOUN
hype,media hype,炒作,NOUN
toespeling,indirect allusion,暗指,NOUN
internetprovider,internet provider,网络供应商,NOUN
spam,junk mail,垃圾邮件,NOUN
firewall,firewall,防火墙,NOUN
chiptekort,chip shortage,芯片短缺,NOUN
cyberpesten,cyberbullying,网络欺凌,NOUN
zappen,switch channels,不停换台,VERB
ventileren,air opinions,抒发己见,VERB
binnenhalen,pull in,吸引,VERB
veelzeggend,telling,意味深长,ADJ
aangrijpend,deeply moving,感人的,ADJ
recentelijk,recently,最近,ADV
ogenschijnlijk,seemingly,表面上,ADV
leermethode,teaching method,教学方法,NOUN
schoolleider,school leader,学校领导,NOUN
onderwijssysteem,education system,教育体系,NOUN
herkansing,resit,补考,NOUN
studiepunt,credit point,学分,NOUN
taalachterstand,language deficit,语言落后,NOUN
dyslexie,dyslexia,阅读障碍,NOUN
naslagwerk,reference work,参考书,NOUN
taakverdeling,task division,任务分配,NOUN
slaagpercentage,pass rate,通过率,NOUN
propedeuse,first year diploma,基础年文凭,NOUN
avondcursus,evening course,晚间课程,NOUN
leerplicht,compulsory education,义务教育,NOUN
leerlingendaling,falling pupil numbers,生源下降,NOUN
doorlooptijd,processing time,办理时长,NOUN
bepaling,provision,条款,NOUN
bekostiging,funding,教育拨款,NOUN
overhoren,test orally,口头考问,VERB
spieken,peek during test,偷看,VERB
toespitsen,focus on,聚焦,VERB
omscholen,retrain,转行培训,VERB
overzichtelijk,well organized,条理清晰,ADJ
laaggeletterd,low literate,识字能力低,ADJ
gedegen,solid,扎实的,ADJ
aansluitend,directly after,紧接着,ADV
stiefgezin,stepfamily,重组家庭,NOUN
kostwinner,breadwinner,养家糊口者,NOUN
kraambezoek,visit to new parents,探望产妇,NOUN
bruidspaar,wedding couple,新婚夫妇,NOUN
samenlevingsvorm,form of cohabitation,同居形式,NOUN
opvangcentrum,reception center,收容中心,NOUN
inboedel,household contents,家当,NOUN
huurcontract,rental contract,租房合同,NOUN
dagritme,daily rhythm,日常节奏,NOUN
dorpsgemeenschap,village community,村庄社群,NOUN
saamhorigheid,sense of solidarity,团结互助,NOUN
leeftijdgenoot,peer,同龄人,NOUN
verjaardagskalender,birthday calendar,生日日历,NOUN
krakeel,row,吵嚷,NOUN
argwaan,suspicion,猜疑,NOUN
uitvaart,funeral ceremony,殡葬仪式,NOUN
bijleggen,to patch up,调停,VERB
bijstaan,to stand by someone,支援,VERB
terechtwijzen,to reprimand,训斥,VERB
vriendschappelijk,friendly,友好的,ADJ
verbolgen,indignant,愤慨的,ADJ
uitgelaten,exuberant,兴高采烈的,ADJ
geregeld,regularly,时常,ADV
gedachtegang,train of thought,思路,NOUN
waanidee,delusion,妄想,NOUN
levensbeschouwing,worldview,人生观,NOUN
zelfkritiek,self criticism,自我批评,NOUN
these,thesis,论题,NOUN
slotsom,final conclusion,最终结论,NOUN
ingeving,sudden idea,突发奇想,NOUN
gemeenplaats,platitude,老生常谈,NOUN
wijsgeer,philosopher,哲人,NOUN
ontzenuwen,defuse,使失效,VERB
aanvoelen,intuit,凭直觉感到,VERB
aanhalen,cite,援引,VERB
afwimpelen,fob off,搪塞,VERB
doordacht,well considered,周密考虑的,ADJ
eigenzinnig,headstrong,独树一帜,ADJ
houdbaar,tenable,站得住脚,ADJ
wollig,woolly,含糊的,ADJ
zogezegd,so to speak,可以说,ADV
wending,twist,转向,NOUN
sanering,restructuring,整顿,NOUN
tussenkomst,intervention,干预,NOUN
tijdsbestek,time frame,时间范围,NOUN
afwikkeling,settlement,处置,NOUN
bruikbaarheid,usability,实用性,NOUN
brandpunt,focus,焦点,NOUN
verruimen,to widen,拓宽,VERB
terugdraaien,to reverse,撤销,VERB
opeisen,to claim,索取,VERB
blootleggen,to expose,揭示,VERB
veelomvattend,comprehensive,全面的,ADJ
taai,tough,坚韧,ADJ
onverwijld,without delay,从速,ADV
afbrokkelen,crumble away,逐渐瓦解,VERB
alsmaar,continually,不停地,ADV
bespotten,mock,嘲笑,VERB
dulden,put up with,姑息,VERB
inkrimpen,shrink,缩减,VERB
omarmen,embrace,拥抱,VERB
ontlopen,escape,逃避,VERB
pijnigen,torment,折磨,VERB
sfeervol,atmospheric,有气氛的,ADJ
toleren,tolerate,容忍,VERB
vertwijfeld,desperate,绝望的,ADJ
afpakken,wrest away,夺走,VERB
bemoeilijken,complicate,使复杂化,VERB
doorkruisen,frustrate,挫败,VERB
haaks,at right angles,成直角,ADV
lomp,clumsy,笨拙的,ADJ
nutteloos,useless,无用的,ADJ
probleemloos,hassle-free,无烦扰的,ADJ
stuiten,run into,碰到,VERB
toedelen,allocate,分配,VERB
vergemakkelijken,facilitate,使便利,VERB
vrijwaren,safeguard,保护,VERB
zinnig,sensible,明智的,ADJ
afbetalen,pay off,分期偿还,VERB
afstoten,repel,推开,VERB
emotieloos,unemotional,无情感的,ADJ
ondermijnend,undermining,暗中破坏的,ADJ
ontgrendelen,unlock,解锁,VERB
terdege,thoroughly,透彻地,ADV
verstevigen,reinforce,加固,VERB
afvalbeleid,waste policy,垃圾政策,NOUN
arbeidsconflict,labor dispute,劳资纠纷,NOUN
asielbeleid,asylum policy,庇护政策,NOUN
beleggingsadvies,investment advice,投资建议,NOUN
beurskoers,stock exchange price,股价,NOUN
celstraf,prison sentence,监禁刑罚,NOUN
communicatieprobleem,communication problem,沟通问题,NOUN
gemis,a sense of loss,失落感,NOUN
hersteltijd,recovery time,恢复期,NOUN
inkomensverschil,income gap,收入差距,NOUN
karaktertrek,character trait,性格特点,NOUN
klimaatmaatregel,climate measure,气候措施,NOUN
lerarenopleiding,teacher training,教师培训,NOUN
levensverhaal,life story,人生故事,NOUN
marktaandeel,market share,市场份额,NOUN
opleidingsniveau,level of education,教育水平,NOUN
personeelsplanning,staff scheduling,人员规划,NOUN
randvoorwaarde,prerequisite,前提条件,NOUN
relatiebreuk,relationship breakup,感情破裂,NOUN
stageperiode,internship period,实习期,NOUN
studievertraging,study delay,学业延误,NOUN
