Dutch_Lemma,English_Lemma,Chinese_Lemma,POS
opstaan,to stand up,起立,VERB
orde,order,秩序,NOUN
organisatie,organization,组织,NOUN
oud,old,老的,ADJ
ouder,parent,父母,NOUN
over,about,关于,ADP
paar,couple,几个,NOUN
paard,horse,马,NOUN
pakken,to grab,抓,VERB
papa,daddy,爸爸,NOUN
papier,paper,纸,NOUN
park,park,公园,NOUN
partij,party,政党,NOUN
pas,only just,刚刚,ADV
paspoort,passport,护照,NOUN
pen,pen,钢笔,NOUN
peper,pepper,胡椒,NOUN
persoon,person,人,NOUN
pet,cap,鸭舌帽,NOUN
plaats,place,地方,NOUN
plaatsen,to place,放置,VERB
plek,place,地方,NOUN
politie,police,警察,NOUN
potlood,pencil,铅笔,NOUN
praten,to talk,说话,VERB
precies,exact,准确的,ADJ
prijs,price,价格,NOUN
prinses,princess,公主,NOUN
printer,printer,打印机,NOUN
proberen,to try,尝试,VERB
probleem,problem,问题,NOUN
programma,program,节目,NOUN
provincie,province,省,NOUN
raam,window,窗户,NOUN
recht,right,权利,NOUN
reden,reason,原因,NOUN
regen,rain,雨,NOUN
regenen,to rain,下雨,VERB
regio,region,地区,NOUN
reizen,to travel,旅行,VERB
rennen,to run,跑,VERB
rijst,rice,米饭,NOUN
ring,ring,戒指,NOUN
rivier,river,河流,NOUN
roepen,to shout,喊叫,VERB
roken,to smoke,抽烟,VERB
rol,role,角色,NOUN
rond,around,在...周围,ADP
roze,pink,粉红色,ADJ
samen,together,一起,ADV
schaap,sheep,羊,NOUN
schaduw,shadow,阴影,NOUN
schilderen,to paint,绘画,VERB
schip,ship,船,NOUN
schoen,shoe,鞋,NOUN
schreeuwen,to scream,尖叫,VERB
schrijven,to write,写,VERB
september,September,九月,NOUN
shirt,shirt,衬衫,NOUN
sinds,since,自从,ADP
sjaal,scarf,围巾,NOUN
slaapkamer,bedroom,卧室,NOUN
slapen,to sleep,睡觉,VERB
slecht,bad,坏的,ADJ
sleutel,key,钥匙,NOUN
sluiten,to close,关闭,VERB
sneeuw,snow,雪,NOUN
snel,fast,快的,ADJ
soep,soup,汤,NOUN
sok,sock,袜子,NOUN
sommige,some,一些,DET
soms,sometimes,有时,ADV
soort,kind,种类,NOUN
speelgoed,toys,玩具,NOUN
spelen,to play,玩,VERB
spreken,to speak,说话,VERB
springen,to jump,跳,VERB
staan,to stand,站立,VERB
stad,city,城市,NOUN
station,station,车站,NOUN
steeds,still,仍然,ADV
steen,stone,石头,NOUN
stellen,to set,放置,VERB
ster,star,星星,NOUN
stoel,chair,椅子,NOUN
stoppen,to stop,停止,VERB
storm,storm,暴风雨,NOUN
straat,street,街道,NOUN
strand,beach,海滩,NOUN
studeren,to study,学习,VERB
stuk,piece,块,NOUN
sturen,to send,发送,VERB
suiker,sugar,糖,NOUN
supermarkt,supermarket,超市,NOUN
taart,cake,蛋糕,NOUN
tafel,table,桌子,NOUN
tak,branch,树枝,NOUN
tand,tooth,牙齿,NOUN
tandenborstel,toothbrush,牙刷,NOUN
tante,aunt,阿姨,NOUN
tas,bag,包,NOUN
te,to,去,PART
tegen,against,反对,ADP
tekenen,to draw,画,VERB
telefoon,phone,电话,NOUN
tellen,to count,数,VERB
tent,tent,帐篷,NOUN
terug,back,回,ADV
thee,tea,茶,NOUN
thuis,at home,在家,ADV
tien,ten,十,NUM
tijd,time,时间,NOUN
tijdens,during,在...期间,ADP
toch,anyway,仍然,ADV
toe,to,向,ADP
toekomst,future,未来,NOUN
toen,when,当时,ADV
toetsenbord,keyboard,键盘,NOUN
tot,until,直到,ADP
tram,tram,有轨电车,NOUN
trein,train,火车,NOUN
tuin,garden,花园,NOUN
tussen,between,在...之间,ADP
twee,two,二,NUM
tweede,second,第二,ADJ
u,you,您,PRON
ui,onion,洋葱,NOUN
uit,out,出,ADP
uiteindelijk,eventually,最终,ADV
uur,hour,小时,NOUN
uw,your,您的,DET
vaak,often,经常,ADV
vader,father,父亲,NOUN
vallen,to fall,掉落,VERB
van,of,的,ADP
vanaf,from,从,ADP
vandaag,today,今天,ADV
vanuit,from,从,ADP
vanwege,because of,由于,ADP
varken,pig,猪,NOUN
vast,fixed,固定的,ADJ
veel,many,许多,DET
veertig,forty,四十,NUM
veranderen,to change,改变,VERB
verder,further,进一步,ADV
verf,paint,油漆,NOUN
vergeten,to forget,忘记,VERB
verhaal,story,故事,NOUN
verkopen,to sell,卖,VERB
verliezen,to lose,失去,VERB
verschillend,different,不同的,ADJ
vertalen,to translate,翻译,VERB
vertellen,to tell,告诉,VERB
vertrekken,to depart,离开,VERB
vier,four,四,NUM
vijf,five,五,NUM
vijfde,fifth,第五,ADJ
vijftig,fifty,五十,NUM
vinden,to find,找到,VERB
vinger,finger,手指,NOUN
vis,fish,鱼,NOUN
vlees,meat,肉,NOUN
vliegen,to fly,飞,VERB
vliegtuig,airplane,飞机,NOUN
vliegveld,airport,机场,NOUN
vogel,bird,鸟,NOUN
vol,full,满的,ADJ
volgen,to follow,跟随,VERB
volgend,next,下一个,ADJ
voor,for,为了,ADP
vooral,mainly,主要,ADV
voordat,before,在...之前,SCONJ
voorzichtig,careful,小心的,ADJ
vork,fork,叉子,NOUN
vorm,form,形式,NOUN
vraag,question,问题,NOUN
vragen,to ask,问,VERB
vriendelijk,friendly,友好的,ADJ
vrij,free,自由的,ADJ
vrijdag,Friday,星期五,NOUN
vroeg,early,早的,ADJ
vrouw,woman,女人,NOUN
vuur,fire,火,NOUN
waar,where,哪里,ADV
waarin,in which,在其中,PRON
waarom,why,为什么,ADV
waarschijnlijk,probably,可能,ADV
wachten,to wait,等待,VERB
wanneer,when,何时,ADV
want,because,因为,CCONJ
warmte,warmth,温暖,NOUN
wassen,to wash,洗,VERB
wat,what,什么,PRON
water,water,水,NOUN
wc,toilet,厕所,NOUN
wedstrijd,competition,比赛,NOUN
week,week,周,NOUN
weer,again,再次,ADV
weg,away,离开,ADV
weinig,few,少的,ADJ
wel,indeed,确实,ADV
welke,which,哪个,PRON
wereld,world,世界,NOUN
werk,work,工作,NOUN
werken,to work,工作,VERB
weten,to know,知道,VERB
wie,who,谁,PRON
wiel,wheel,轮子,NOUN
wij,we,我们,PRON
willen,to want,想要,AUX
willen,to want,想要,VERB
wind,wind,风,NOUN
winnen,to win,赢,VERB
winter,winter,冬天,NOUN
woensdag,Wednesday,星期三,NOUN
wolk,cloud,云,NOUN
woord,word,单词,NOUN
worden,to become,成为,AUX
worden,to become,成为,VERB
wortel,carrot,胡萝卜,NOUN
zaak,business,事务,NOUN
zacht,soft,柔软的,ADJ
zaterdag,Saturday,星期六,NOUN
ze,they,他们,PRON
zee,sea,海,NOUN
zeep,soap,肥皂,NOUN
zeer,very,非常,ADV
zeggen,to say,说,VERB
zeker,certainly,当然,ADV
zelf,self,自己,ADV
zelfde,same,相同的,ADJ
zelfs,even,甚至,ADV
zes,six,六,NUM
zesde,sixth,第六,ADJ
zetten,to put,放置,VERB
zich,oneself,自己,PRON
zien,to see,看见,VERB
zij,she,她,PRON
zijn,to be,是,AUX
zingen,to sing,唱歌,VERB
zitten,to sit,坐,VERB
zo,so,这样,ADV
zo'n,such a,这样的,DET
zoals,as,像,SCONJ
zodat,so that,以便,SCONJ
zoeken,to search,寻找,VERB
zomer,summer,夏天,NOUN
zon,sun,太阳,NOUN
zondag,Sunday,星期日,NOUN
zonder,without,没有,ADP
zoon,son,儿子,NOUN
zorg,care,照顾,NOUN
zorgen,to ensure,确保,VERB
zout,salt,盐,NOUN
zoveel,so much,这么多,DET
zowel,both,两者都,CCONJ
zullen,shall,将要,AUX
zwemmen,to swim,游泳,VERB
één,one,一个,NUM
