Dutch_Lemma,English_Lemma,Chinese_Lemma,POS
werkschema,work schedule,工作安排,NOUN
pensioenregeling,pension scheme,养老金制度,NOUN
koopkracht,purchasing power,购买力,NOUN
handelspartner,trading partner,贸易伙伴,NOUN
begrotingstekort,budget deficit,预算赤字,NOUN
startkapitaal,startup capital,启动资金,NOUN
waarborg,guarantee,担保,NOUN
toeleveringsketen,supply chain,供应链,NOUN
beroepsbevolking,working population,劳动人口,NOUN
pendelaar,commuter,通勤者,NOUN
opzeggingstermijn,notice period,通知期限,NOUN
voorraadtekort,stock shortage,库存短缺,NOUN
salarisadministratie,payroll administration,工资管理,NOUN
teruggave,refund,退税,NOUN
aanwerven,recruit staff,招募,VERB
liquideren,liquidate,清算,VERB
aanwenden,apply,运用,VERB
ombuigen,turn around,扭转,VERB
kredietwaardig,creditworthy,信用良好,ADJ
initiatiefrijk,enterprising,积极主动,ADJ
karig,meagre,微薄的,ADJ
overvraagd,in high demand,需求旺盛,ADJ
overwegend,predominantly,主要,ADV
regeerakkoord,coalition agreement,执政协议,NOUN
regeringscoalitie,governing coalition,执政联盟,NOUN
kamervraag,parliamentary question,议会质询,NOUN
stemlokaal,polling station,投票站,NOUN
inspraak,public consultation,公众征询,NOUN
bewijslast,burden of proof,举证责任,NOUN
taakstraf,community sentence,社区服务刑,NOUN
verslaglegging,record keeping,书面记录,NOUN
ontheffing,exemption,豁免,NOUN
geboorteakte,birth certificate,出生证明,NOUN
huiszoeking,house search,搜查住宅,NOUN
jeugdstrafrecht,juvenile criminal law,少年刑法,NOUN
waterschap,water management board,水务局,NOUN
rechtsbescherming,legal protection,法律保护,NOUN
vergrijpen,offend against,触犯,VERB
ophitsen,incite,煽动,VERB
onherroepelijk,irrevocable,不可撤销的,ADJ
uitkeringsgerechtigd,benefit entitled,享福利的,ADJ
erkend,recognised,获承认的,ADJ
ongerechtvaardigd,unjustified,缺乏正当理由,ADJ
onrechtmatig,unlawful,不正当的,ADJ
burgerrechten,civil rights,公民权利,NOUN
verontreiniging,contamination,污染物,NOUN
smog,smog,烟雾,NOUN
wolkbreuk,cloudburst,暴雨,NOUN
zeespiegelstijging,sea level rise,海平面上升,NOUN
gletsjer,glacier,冰川,NOUN
natuurramp,natural disaster,自然灾害,NOUN
bosbrand,wildfire,森林大火,NOUN
parasiet,parasite,寄生虫,NOUN
dijkdoorbraak,dike breach,决堤,NOUN
zandbank,sandbank,沙洲,NOUN
akker,arable field,农田,NOUN
voedselzekerheid,food security,粮食安全,NOUN
verwarming,heating,供暖,NOUN
boorplatform,drilling platform,钻井平台,NOUN
afvalverwerking,waste processing,垃圾处理,NOUN
hulpbron,resource,资源,NOUN
draagvlak,public support,民意支持,NOUN
recycleren,recycle,回收,VERB
stoken,burn fuel,生火,VERB
stilleggen,shut down,停产,VERB
telen,cultivate,种植,VERB
overwinteren,overwinter,越冬,VERB
klimaatneutraal,climate neutral,碳中和,ADJ
afbreekbaar,biodegradable,可生物降解,ADJ
schrijnend,distressing,令人痛心,ADJ
ongerept,pristine,原始,ADJ
rijkelijk,abundantly,充裕,ADV
fysiotherapeut,physiotherapist,理疗师,NOUN
quarantaine,quarantine,隔离检疫,NOUN
verkoudheid,common cold,感冒,NOUN
uitzaaiing,metastasis,癌转移,NOUN
obesitas,obesity,肥胖症,NOUN
verstopping,constipation,便秘,NOUN
schildklier,thyroid gland,甲状腺,NOUN
hamstring,hamstring,腘绳肌,NOUN
eerstehulpverlening,first aid,急救,NOUN
gezichtsveld,visual field,视野,NOUN
lichaamsbeweging,physical exercise,身体活动,NOUN
drugsgebruik,drug use,吸毒,NOUN
ijzertekort,iron deficiency,缺铁,NOUN
eetstoornis,eating disorder,进食障碍,NOUN
levensverwachting,life expectancy,预期寿命,NOUN
tintelen,to tingle,发麻刺痛,VERB
reanimeren,to resuscitate,心肺复苏,VERB
afleren,to unlearn a habit,戒除旧习,VERB
bijkomen,to regain consciousness,恢复知觉,VERB
wankel,unsteady,摇晃不稳的,ADJ
soepel,supple,柔韧灵活的,ADJ
herhaaldelijk,repeatedly,反复多次地,ADV
vakkundig,expertly,专业娴熟地,ADV
reclamespot,television commercial,电视广告,NOUN
onderzoeksjournalistiek,investigative journalism,调查新闻,NOUN
journaal,television news,新闻节目,NOUN
studio,studio,演播室,NOUN
trailer,film trailer,预告片,NOUN
reputatieschade,reputational damage,名誉损害,NOUN
taalbarrière,language barrier,语言障碍,NOUN
breedband,broadband,宽带,NOUN
computervirus,computer virus,电脑病毒,NOUN
helpdesk,helpdesk,客服支持,NOUN
glasvezel,fibre optic,光纤,NOUN
filterbubbel,filter bubble,信息茧房,NOUN
radicaliseren,radicalise,激进化,VERB
afkraken,criticise harshly,猛烈批评,VERB
discussiëren,discuss,讨论,VERB
simplistisch,simplistic,过于简单化,ADJ
meeslepend,gripping,引人入胜,ADJ
mondeling,orally,口头地,ADV
leerstof,subject matter,教学内容,NOUN
loopbaanbegeleiding,career guidance,职业规划辅导,NOUN
invaller,substitute teacher,代课教师,NOUN
onderwijsbeleid,education policy,教育政策,NOUN
proefwerk,class test,测验,NOUN
studieuitval,student dropout,辍学率,NOUN
taalniveau,language level,语言水平,NOUN
werkstuk,project assignment,专题作业,NOUN
vaktaal,technical language,专业术语,NOUN
intakegesprek,intake interview,入学面谈,NOUN
inhaalslag,catch up operation,补课行动,NOUN
studentenvereniging,student society,学生社团,NOUN
cursist,course participant,学员,NOUN
openbaarheid,publicness/disclosure,公开透明,NOUN
ambtenarij,officialdom,公务员体系,NOUN
machtiging,authorization,授权书,NOUN
persoonsgegevens,personal data,个人信息,NOUN
contributie,membership fee,会费,NOUN
nakijken,grade,批改,VERB
instampen,cram by rote,死记硬背,VERB
doorlichten,scrutinize thoroughly,彻底审查,VERB
facultatief,optional,非强制,ADJ
gediplomeerd,certified,有资质的,ADJ
hoogbegaafd,highly gifted,天赋高的,ADJ
omvangrijk,extensive,庞大,ADJ
nakomeling,descendant,后代,NOUN
adoptiekind,adopted child,养子,NOUN
ouderschap,parenthood,为人父母,NOUN
kinderwens,wish for children,生育愿望,NOUN
trouwring,wedding ring,婚戒,NOUN
omgangsregeling,visitation arrangement,探视安排,NOUN
buurthuis,community center,社区中心,NOUN
woonwijk,residential district,住宅区,NOUN
huurverhoging,rent increase,涨租,NOUN
burenruzie,neighbor dispute,邻里纠纷,NOUN
wijkagent,community police officer,社区民警,NOUN
kennissenkring,circle of acquaintances,熟人圈,NOUN
onderonsje,private chat,私下交谈,NOUN
boekclub,book club,读书会,NOUN
vandalisme,vandalism,破坏行为,NOUN
liefdesrelatie,love relationship,恋爱关系,NOUN
rouwproces,grieving process,哀伤过程,NOUN
bekvechten,to bicker,斗嘴,VERB
meehelpen,to help out,出一份力,VERB
kwetsen,to hurt feelings,伤害感情,VERB
gepast,appropriate,得体的,ADJ
halsstarrig,obstinate,顽固的,ADJ
zorgzaam,caring,体贴的,ADJ
tussendoor,in between,在中间,ADV
gedachtegoed,body of thought,思想遗产,NOUN
denktank,think tank,智库,NOUN
opportunisme,opportunism,机会主义,NOUN
leerproces,learning process,学习过程,NOUN
betoog,argumentative essay,议论文,NOUN
bewijsmateriaal,evidence,证据材料,NOUN
vraagstuk,issue,难题,NOUN
drijfveer,driving force,驱动力,NOUN
geesteskind,brainchild,心血结晶,NOUN
beamen,affirm,确认,VERB
bemerken,notice,发觉,VERB
uitdenken,devise,构想出,VERB
verbloemen,gloss over,掩饰,VERB
voorbarig,premature,过早的,ADJ
partijdig,biased,偏袒的,ADJ
onomstotelijk,irrefutable,确凿的,ADJ
zweverig,vague,空泛的,ADJ
alleszins,in every respect,各方面,ADV
verschuiving,shift,转移,NOUN
beschadiging,damage,损坏,NOUN
inmenging,interference,干涉,NOUN
tijdsdruk,time pressure,时间压力,NOUN
waakzaamheid,vigilance,警惕,NOUN
leefbaarheid,habitability,宜居性,NOUN
scheidingslijn,dividing line,分界线,NOUN
vervroegen,to bring forward,提前,VERB
opdoeken,to shut down,关停,VERB
verhullen,to conceal,掩盖,VERB
lobbyen,to lobby,游说,VERB
onomwonden,unreserved,直截了当,ADJ
daadkrachtig,decisive,果断,ADJ
uitermate,extremely,极其,ADV
afspiegelen,mirror,反映,VERB
bedwingen,restrain,克制,VERB
bondig,terse,简洁有力的,ADJ
halveren,halve,减半,VERB
kieskeurig,choosy,挑剔的,ADJ
onderhand,by now,到如今,ADV
ontruimen,clear away,清理,VERB
platvloers,crude,粗俗的,ADJ
sjofel,shabby,寒酸的,ADJ
uitbuiten,exploit,剥削,VERB
voorts,furthermore,此外,ADV
arbeidzaam,industrious,勤勉的,ADJ
doorbreken,break through,突破,VERB
doorslikken,swallow,强咽下去,VERB
herinvoeren,reintroduce,重新引入,VERB
machteloos,powerless,无能为力的,ADJ
ofschoon,although,虽然,SCONJ
slaperig,drowsy,困倦的,ADJ
suf,dazed,昏昏沉沉的,ADJ
uitdragen,promote,传播,VERB
verjongen,rejuvenate,使年轻化,VERB
wegcijferen,efface oneself,自我淡化,VERB
zinvol,meaningful,有意义的,ADJ
afdragen,hand over,缴纳,VERB
bereidwillig,willing,乐意的,ADJ
geveinsd,feigned,假装的,ADJ
onderscheppen,intercept,拦截,VERB
ontsluiten,open up,开放,VERB
toebrengen,inflict,予以打击,VERB
aanknopingspunt,starting point,切入点,NOUN
afvalwater,wastewater,废水,NOUN
arbeidsinkomen,labor income,劳动收入,NOUN
banengroei,job growth,就业增长,NOUN
beleggingsfonds,investment fund,投资基金,NOUN
bezuinigingsmaatregel,austerity measure,紧缩措施,NOUN
coalitieakkoord,coalition agreement,执政联盟协议,NOUN
concurrentievoordeel,competitive advantage,竞争优势,NOUN
gedragsregel,rule of conduct,行为准则,NOUN
hoofdvraag,main question,核心问题,NOUN
integratiebeleid,integration policy,融合政策,NOUN
kernbegrip,key concept,核心概念,NOUN
koersdaling,share price drop,股价下跌,NOUN
levenservaring,life experience,人生经验,NOUN
leveringsprobleem,delivery problem,供货问题,NOUN
marktonderzoek,market research,市场调查,NOUN
opleidingstraject,training program,培训过程,NOUN
personeelsverloop,staff turnover,人员流动,NOUN
reclassering,probation service,缓刑监督机构,NOUN
renteverhoging,interest rate rise,加息,NOUN
stemopkomst,voter turnout,投票率,NOUN
systeembeheerder,system administrator,系统管理员,NOUN
