Spanish_Lemma,English_Lemma,Chinese_Lemma,POS
asistir,to attend,参加,VERB
atacar,to attack,攻击,VERB
ataque,attack,攻击,NOUN
atender,to serve,服务,VERB
aumentar,to increase,增加,VERB
aumento,increase,增加,NOUN
avanzar,advance,前进,VERB
barro,mud,泥,NOUN
bello,beautiful,美丽的,ADJ
breve,brief,简短的,ADJ
calidad,quality,质量,NOUN
campeón,champion,冠军,NOUN
canal,channel,频道,NOUN
capacidad,capacity,能力,NOUN
capítulo,chapter,章节,NOUN
cargar,load,装载,VERB
cartel,poster,海报,NOUN
cartera,wallet,钱包,NOUN
carácter,character,性格,NOUN
casco,helmet,头盔,NOUN
causar,to cause,引起,VERB
caída,fall,跌倒,NOUN
celebración,celebration,庆祝,NOUN
centavo,cent,分,NOUN
cercano,nearby,附近的,ADJ
chiste,joke,笑话,NOUN
científico,scientist,科学家,NOUN
ciudadano,citizen,公民,NOUN
cobrar,to charge,收费,VERB
colección,collection,收藏,NOUN
comedia,comedy,喜剧,NOUN
comentario,comment,评论,NOUN
cometer,to commit,犯（错）,VERB
completar,to complete,完成,VERB
comprobar,to check,检查,VERB
comunicación,communication,交流,NOUN
confirmar,to confirm,确认,VERB
considerar,to consider,考虑,VERB
contenido,content,内容,NOUN
contratar,to hire,雇佣,VERB
conversar,to converse,交谈,VERB
convertir,to convert,转换,VERB
corona,crown,王冠,NOUN
costo,cost,成本,NOUN
costumbre,custom,习俗,NOUN
crecer,to grow,成长,VERB
cueva,cave,洞穴,NOUN
cultura,culture,文化,NOUN
curar,to cure,治愈,VERB
defender,to defend,保卫,VERB
demostrar,to demonstrate,证明,VERB
desafortunadamente,unfortunately,不幸地,ADV
desaparecer,to disappear,消失,VERB
desarrollo,development,发展,NOUN
desconocido,unknown,未知的,ADJ
descripción,description,描述,NOUN
despedida,farewell,告别,NOUN
despedir,to say goodbye,告别,VERB
detalle,detail,细节,NOUN
diamante,diamond,钻石,NOUN
dirigir,to direct,指导,VERB
discusión,discussion,讨论,NOUN
diseño,design,设计,NOUN
docena,dozen,一打,NOUN
documento,document,文件,NOUN
educación,education,教育,NOUN
eliminar,to eliminate,消除,VERB
emoción,emotion,情感,NOUN
empleado,employee,雇员,NOUN
encantador,charming,迷人的,ADJ
enhorabuena,congratulations,恭喜,INTJ
enojar,to anger,使生气,VERB
entregar,to deliver,交付,VERB
episodio,episode,插曲,NOUN
escoger,to choose,选择,VERB
escritura,writing,写作,NOUN
espectacular,spectacular,壮观的,ADJ
evento,event,事件,NOUN
existir,to exist,存在,VERB
experto,expert,专家,NOUN
explicación,explanation,解释,NOUN
expresar,to express,表达,VERB
extranjero,foreigner,外国人,NOUN
extrañar,to miss,想念,VERB
fabuloso,fabulous,极好的,ADJ
factura,invoice,发票,NOUN
figura,figure,人物,NOUN
formar,form,形成,VERB
función,function,功能,NOUN
físico,physical,身体的,ADJ
ganador,winner,获胜者,NOUN
gota,drop,滴,NOUN
graduación,graduation,毕业,NOUN
guía,guide,指南,NOUN
hambriento,hungry,饥饿的,ADJ
honestamente,honestly,诚实地,ADV
horario,schedule,时间表,NOUN
identificar,identify,识别,VERB
ignorar,ignore,忽视,VERB
imaginación,imagination,想象力,NOUN
indio,Indian,印第安人,NOUN
informar,inform,通知,VERB
iniciar,initiate,开始,VERB
inicio,beginning,开始,NOUN
instrumento,instrument,工具,NOUN
investigar,investigate,调查,VERB
lanzar,throw,投掷,VERB
lectura,reading,阅读,NOUN
ley,law,法律,NOUN
limpieza,cleanliness,清洁,NOUN
lograr,achieve,实现,VERB
límite,limit,限制,NOUN
lógico,logical,逻辑的,ADJ
marcar,to mark,标记,VERB
materia,subject,科目,NOUN
medida,measure,措施,NOUN
mejorar,to improve,改善,VERB
mezcla,mixture,混合物,NOUN
misterioso,mysterious,神秘的,ADJ
muerte,death,死亡,NOUN
multa,fine,罚款,NOUN
mundial,worldwide,世界的,ADJ
método,method,方法,NOUN
negar,to deny,否认,VERB
observar,to observe,观察,VERB
ocasión,occasion,场合,NOUN
ocurrir,to occur,发生,VERB
organización,organization,组织,NOUN
paciencia,patience,耐心,NOUN
participar,to participate,参与,VERB
pensamiento,thought,思想,NOUN
perfil,profile,轮廓; 简介,NOUN
político,political,政治的,ADJ
preocupación,worry,担忧; 忧虑,NOUN
producto,product,产品,NOUN
práctica,practice,实践; 练习,NOUN
puerto,port,港口,NOUN
punta,tip,尖端,NOUN
realizar,to carry out,执行,VERB
reconocer,to recognize,认出,VERB
región,region,地区,NOUN
religión,religion,宗教,NOUN
respetar,to respect,尊重,VERB
retraso,delay,延迟,NOUN
reunir,to gather,聚集,VERB
salario,salary,薪水,NOUN
sentimiento,feeling,感情,NOUN
significado,meaning,意义,NOUN
soltar,to let go,松开,VERB
sueldo,salary,工资,NOUN
sufrir,to suffer,遭受,VERB
símbolo,symbol,符号,NOUN
tardar,to take time,花费时间,VERB
temer,to fear,害怕,VERB
tradición,tradition,传统,NOUN
tranquilidad,tranquility,宁静,NOUN
tristeza,sadness,悲伤,NOUN
título,title,标题,NOUN
utilizar,use,使用,VERB
vigilar,watch,监视,VERB
violento,violent,暴力的,ADJ
voluntario,volunteer,志愿者,NOUN
ánimo,mood,情绪,NOUN
desear,to desire,渴望,VERB
dudar,to doubt,怀疑,VERB
prohibir,to forbid,禁止,VERB
sugerir,to suggest,建议,VERB
acompañar,to accompany,陪伴,VERB
cansancio,tiredness,疲倦,NOUN
acuerdo,agreement,同意,NOUN
anciano,old man,老人,NOUN
ansioso,anxious,焦虑的,ADJ
apetito,appetite,食欲,NOUN
asco,disgust,厌恶,NOUN
asqueroso,disgusting,令人作呕的,ADJ
borde,edge,边缘,NOUN
castigo,punishment,惩罚,NOUN
celoso,jealous,嫉妒的,ADJ
chaleco,vest,背心,NOUN
competir,to compete,竞争,VERB
cordero,lamb,羔羊,NOUN
cuero,leather,皮革,NOUN
césped,lawn,草坪,NOUN
egoísta,selfish,自私的,ADJ
excepción,exception,例外,NOUN
fiel,faithful,忠诚的,ADJ
flecha,arrow,箭,NOUN
furgoneta,van,面包车,NOUN
furioso,furious,愤怒的,ADJ
gerente,manager,经理,NOUN
grosero,rude,粗鲁的,ADJ
hacha,axe,斧头,NOUN
harto,fed up,受够了,ADJ
hilo,thread,线,NOUN
hueco,hole,洞,NOUN
ilusión,illusion,幻想,NOUN
independiente,independent,独立的,ADJ
infeliz,unhappy,不幸的,ADJ
jaula,cage,笼子,NOUN
leal,loyal,忠诚的,ADJ
líquido,liquid,液体,NOUN
mecánico,mechanic,机械师,NOUN
meta,goal,目标,NOUN
molestia,bother,麻烦,NOUN
orilla,shore,岸边,NOUN
pánico,panic,恐慌,NOUN
rabia,rage,愤怒,NOUN
rayo,lightning,闪电,NOUN
salvaje,wild,野生的,ADJ
seda,silk,丝绸,NOUN
viuda,widow,寡妇,NOUN
ácido,acid,酸,ADJ
aburrimiento,boredom,无聊,NOUN
aburrir,to bore,使厌烦,VERB
acercar,to bring closer,靠近,VERB
aconsejar,to advise,建议,VERB
acordar,to agree,同意,VERB
actualizar,to update,更新,VERB
adjetivo,adjective,形容词,NOUN
adorar,to adore,崇拜,VERB
afición,hobby,爱好,NOUN
agradecimiento,gratitude,感激,NOUN
ahorro,saving,储蓄,NOUN
alegrar,to make happy,使高兴,VERB
alejar,to move away,移开,VERB
alergia,allergy,过敏,NOUN
algodón,cotton,棉花,NOUN
amabilidad,kindness,亲切,NOUN
animar,to encourage,鼓励,VERB
anunciar,to announce,宣布,VERB
apartar,to set aside,移开,VERB
aprobar,to approve,批准,VERB
apuntar,to note down,记录,VERB
apunte,note,笔记,NOUN
arrancar,to tear out,拔出,VERB
arruga,wrinkle,皱纹,NOUN
asociación,association,协会,NOUN
asomarse,to lean out,探出身体,VERB
asustar,to frighten,惊吓,VERB
atrever,to dare,敢于,VERB
atreverse,to dare,敢于,VERB
autovía,highway,高速公路,NOUN
ave,bird,鸟,NOUN
aventurero,adventurer,冒险家,NOUN
banquero,banker,银行家,NOUN
bastar,to be enough,足够,VERB
bloquear,to block,阻塞,VERB
brillar,to shine,闪耀,VERB
bromear,to joke,开玩笑,VERB
brujo,wizard,巫师,NOUN
burbuja,bubble,气泡,NOUN
calamar,squid,鱿鱼,NOUN
caldo,broth,肉汤,NOUN
calefacción,heating,暖气,NOUN
calmar,to calm,使平静,VERB
campeonato,championship,锦标赛,NOUN
canasta,basket,篮子,NOUN
cangrejo,crab,螃蟹,NOUN
caracol,snail,蜗牛,NOUN
característica,characteristic,特征,NOUN
castigar,to punish,惩罚,VERB
caña,cane,芦苇,NOUN
ceniza,ash,灰,NOUN
cera,wax,蜡,NOUN
chocolatería,chocolate shop,巧克力店,NOUN
cigarro,cigar,雪茄,NOUN
clavar,to nail,钉,VERB
cojín,cushion,靠垫,NOUN
colocar,to place,放置,VERB
combatir,to fight,战斗,VERB
combinar,to combine,结合,VERB
comentar,to comment,评论,VERB
comerciante,merchant,商人,NOUN
comodidad,comfort,舒适,NOUN
comparar,to compare,比较,VERB
complicar,to complicate,使复杂化,VERB
comportarse,to behave,表现,VERB
comprensión,understanding,理解,NOUN
comprometer,to commit,承诺,VERB
comunicar,to communicate,传达,VERB
conectar,to connect,连接,VERB
confundir,to confuse,混淆,VERB
congelar,to freeze,冷冻,VERB
consola,console,控制台,NOUN
consultar,to consult,咨询,VERB
consultorio,clinic,诊所,NOUN
contenedor,container,容器,NOUN
contentar,to please,使高兴,VERB
corregir,to correct,纠正,VERB
cristiano,Christian,基督徒,NOUN
cucharada,spoonful,一勺,NOUN
cuerno,horn,角,NOUN
cuna,cradle,摇篮,NOUN
curva,curve,曲线,NOUN
dato,data,数据,NOUN
dañar,to damage,损害,VERB
decepción,disappointment,失望,NOUN
decoración,decoration,装饰,NOUN
decorar,to decorate,装饰,VERB
dedicar,to dedicate,奉献,VERB
desarrollar,to develop,发展,VERB
dificultad,difficulty,困难,NOUN
empacar,to pack,打包,VERB
entretenimiento,entertainment,娱乐,NOUN
examinar,to examine,检查,VERB
excursión,excursion,远足,NOUN
explorar,to explore,探索,VERB
fallar,to fail,失败,VERB
gancho,hook,钩子,NOUN
herramienta,tool,工具,NOUN
honestidad,honesty,诚实,NOUN
hábito,habit,习惯,NOUN
inventar,invent,发明,VERB
jovencito,youngster,年轻人,NOUN
joya,jewel,珠宝,NOUN
lazo,bow,蝴蝶结,NOUN
leña,firewood,木柴,NOUN
liga,league,联盟,NOUN
luchador,fighter,斗士,NOUN
lunar,mole,痣,NOUN
melodía,melody,旋律,NOUN
notar,to notice,注意到,VERB
obedecer,to obey,服从,VERB
participación,participation,参与,NOUN
prestar,to lend,借出,VERB
producir,to produce,生产,VERB
resultar,to turn out,结果是,VERB
resumen,summary,摘要,NOUN
separación,separation,分离,NOUN
separar,to separate,分开,VERB
sudor,sweat,汗水,NOUN
suponer,to suppose,假设,VERB
unir,to join,连接,VERB
urgencia,urgency,紧急,NOUN
rezar,to pray,祈祷,VERB
monje,monk,修道士,NOUN
monja,nun,修女,NOUN
agacharse,to crouch,蹲下,VERB
apodo,nickname,绰号,NOUN
apuro,predicament,困境,NOUN
arder,to burn,燃烧,VERB
arranque,start,启动,NOUN
arroyo,stream,溪流,NOUN
autógrafo,autograph,亲笔签名,NOUN
avería,breakdown,故障,NOUN
candado,padlock,挂锁,NOUN
capilla,chapel,小教堂,NOUN
cartulina,cardboard,卡纸,NOUN
cavar,to dig,挖掘,VERB
charco,puddle,水坑,NOUN
chequeo,checkup,检查,NOUN
cochino,pig,猪,NOUN
constelación,constellation,星座,NOUN
constipado,cold,感冒,NOUN
costura,sewing,缝纫,NOUN
frasco,flask,小瓶,NOUN
honrado,honest,诚实的,ADJ
infiel,unfaithful,不忠的,ADJ
plomo,lead,铅,NOUN
bisagra,hinge,铰链,NOUN
chaparrón,downpour,倾盆大雨,NOUN
clavija,plug,插头,NOUN
depender,to depend,依赖,VERB
descartar,to discard,丢弃,VERB
deshacer,to undo,解开,VERB
destacar,to stand out,突出,VERB
detectar,to detect,检测,VERB
divertir,to amuse,娱乐,VERB
dominar,to dominate,支配,VERB
encargar,to order,订购,VERB
encuesta,survey,调查,NOUN
exagerar,to exaggerate,夸张,VERB
gasto,expense,花费,NOUN
imitar,to imitate,模仿,VERB
incluir,to include,包括,VERB
indicar,indicate,指出,VERB
insistir,to insist,坚持,VERB
instalar,to install,安装,VERB
inundación,flood,洪水,NOUN
lágrima,tear,眼泪,NOUN
rodear,to surround,包围,VERB
señalar,to point out,指出,VERB
soler,to usually do,通常,VERB
temblar,to tremble,颤抖,VERB
transformar,to transform,改变,VERB
valer,to be worth,值得,VERB
abandonar,to abandon,放弃,VERB
absurdo,absurd,荒谬的,ADJ
abuso,abuse,滥用,NOUN
acceder,to access,进入,VERB
aclarar,to clarify,澄清,VERB
actitud,attitude,态度,NOUN
acusación,accusation,指控,NOUN
adecuado,adequate,合适的,ADJ
adicto,addicted,上瘾的,ADJ
administración,administration,管理,NOUN
advertencia,warning,警告,NOUN
afecto,affection,喜爱,NOUN
afueras,outskirts,郊区,NOUN
agresión,aggression,侵略,NOUN
alboroto,uproar,骚动,NOUN
alcance,reach,范围,NOUN
aldea,village,村庄,NOUN
alerta,alert,警觉的,ADJ
alianza,alliance,联盟,NOUN
aliento,breath,呼吸,NOUN
alienígena,alien,外星人的,ADJ
alivio,relief,缓解,NOUN
almacén,warehouse,仓库,NOUN
alternativa,alternative,替代方案,NOUN
ansiedad,anxiety,焦虑,NOUN
apariencia,appearance,外观,NOUN
apostar,to bet,打赌,VERB
aprobación,approval,批准,NOUN
apropiado,appropriate,适当的,ADJ
armada,navy,海军,NOUN
armadura,armor,盔甲,NOUN
arreglo,arrangement,安排,NOUN
arrestar,to arrest,逮捕,VERB
arriesgado,risky,危险的,ADJ
arriesgar,to risk,冒险,VERB
arrogante,arrogant,傲慢的,ADJ
arruinar,to ruin,毁灭,VERB
asalto,assault,袭击,NOUN
ascenso,promotion,晋升,NOUN
asesinar,to murder,谋杀,VERB
asesinato,murder,谋杀,NOUN
asistencia,attendance,出席,NOUN
asombroso,amazing,惊人的,ADJ
astuto,cunning,狡猾的,ADJ
asumir,to assume,承担,VERB
aterrador,terrifying,令人恐惧的,ADJ
aterrizaje,landing,着陆,NOUN
aterrizar,to land,着陆,VERB
atmósfera,atmosphere,气氛,NOUN
audición,audition,试镜,NOUN
audiencia,audience,观众,NOUN
ausencia,absence,缺席,NOUN
autoridad,authority,权威,NOUN
auténtico,authentic,真实的,ADJ
auxilio,aid,援助,NOUN
avance,advance,进展,NOUN
avergonzado,ashamed,羞愧的,ADJ
bendición,blessing,祝福,NOUN
beneficio,benefit,利益,NOUN
bestia,beast,野兽,NOUN
biblia,Bible,圣经,NOUN
bodega,cellar,地窖,NOUN
bondad,goodness,善良,NOUN
brillo,shine,光泽,NOUN
cabaña,cabin,小屋,NOUN
callejón,alley,小巷,NOUN
camarada,comrade,同志,NOUN
candidato,candidate,候选人,NOUN
caos,chaos,混乱,NOUN
