Spanish_Lemma,English_Lemma,Chinese_Lemma,POS
concepción,conception,概念,NOUN
concernir,to concern,涉及,VERB
concertar,to arrange,安排,VERB
concesión,concession,让步,NOUN
conciliar,to reconcile,调和,VERB
concordar,to agree,同意,VERB
concursar,to compete,参赛,VERB
condensación,condensation,凝结,NOUN
condicionar,to condition,制约,VERB
conducto,conduit,管道,NOUN
confección,making,制作,NOUN
conferenciante,lecturer,演讲者,NOUN
confinamiento,confinement,禁闭,NOUN
confinar,to confine,限制,VERB
confiscar,to confiscate,没收,VERB
conformar,to form,组成,VERB
conformidad,compliance,同意,NOUN
conformista,conformist,墨守成规者,NOUN
confort,comfort,舒适,NOUN
confortante,comforting,令人安慰的,ADJ
confrontación,confrontation,对抗,NOUN
congelación,freezing,冻结,NOUN
congestión,congestion,拥堵,NOUN
congresista,congressperson,国会议员,NOUN
conjunción,conjunction,连词,NOUN
conllevar,to entail,牵涉,VERB
conmemorar,to commemorate,纪念,VERB
conmoción,shock,震动,NOUN
conmovedor,moving,感人的,ADJ
conmover,to move,感动,VERB
conocedor,connoisseur,行家,NOUN
conquistador,conqueror,征服者,NOUN
consecuente,consistent,一致的,ADJ
consecutivamente,consecutively,连续地,ADV
consejería,ministry,部门,NOUN
consenso,consensus,共识,NOUN
conservatorio,conservatory,音乐学院,NOUN
consigna,slogan,口号,NOUN
consiguiente,consequent,随之发生的,ADJ
consistencia,consistency,一致性,NOUN
consolidar,to consolidate,巩固,VERB
conspirar,to conspire,密谋,VERB
constancia,perseverance,毅力,NOUN
constatar,to verify,核实,VERB
contagioso,contagious,传染的,ADJ
contemporáneo,contemporary,当代的,ADJ
contestador,answering machine,答录机,NOUN
contorno,contour,轮廓,NOUN
contraataque,counterattack,反击,NOUN
contrabandista,smuggler,走私者,NOUN
contrabando,contraband,走私,NOUN
contradicción,contradiction,矛盾,NOUN
contradictorio,contradictory,矛盾的,ADJ
contraer,to contract,收缩,VERB
contrastar,to contrast,对比,VERB
contribuyente,taxpayer,纳税人,NOUN
controlable,controllable,可控制的,ADJ
controversia,controversy,争议,NOUN
controvertido,controversial,有争议的,ADJ
contundente,forceful,有力的,ADJ
convencimiento,conviction,信念,NOUN
convencional,conventional,传统的,ADJ
conveniencia,convenience,便利,NOUN
convicción,conviction,信念,NOUN
aval,guarantee,担保,NOUN
plebiscito,plebiscite,全民公投,NOUN
testarudez,stubbornness,固执,NOUN
plantilla,workforce,员工队伍,NOUN
débito,debit,借记,NOUN
desequilibrio,imbalance,失衡,NOUN
recopilación,compilation,汇编,NOUN
traslado,transfer,调任,NOUN
huésped,guest,客人,NOUN
recalcar,stress,强调,VERB
remitir,remit,寄送,VERB
suplantar,impersonate,冒充,VERB
resbaladizo,slippery,滑的,ADJ
terrorífico,terrifying,可怕的,ADJ
moderadamente,moderately,适度地,ADV
vaya,expression of surprise,哎呀,INTJ
administrativamente,administratively,行政上,ADV
ambientalmente,environmentally,环境方面,ADV
apropiadamente,appropriately,适当地,ADV
bilateralmente,bilaterally,双边地,ADV
cautelosamente,cautiously,谨慎地,ADV
aglomeración,concentration,聚集,NOUN
frivolidad,frivolity,轻浮,NOUN
legalización,legalization,合法化,NOUN
notoriedad,notoriety,恶名,NOUN
paternidad,fatherhood,父亲身份,NOUN
reinversión,reinvestment,再投资,NOUN
reactivación,reactivation,重启,NOUN
sensualidad,sensuality,感官性,NOUN
tónica,tonic,基调,NOUN
validación,validation,确认,NOUN
versatilidad,versatility,多面性,NOUN
divisa,currency,货币,NOUN
coleccionar,collect,收藏,VERB
naturalizar,naturalize,归化,VERB
palpar,touch,触摸,VERB
plasmar,give shape,塑造,VERB
precisar,specify,明确,VERB
preservar,preserve,保存,VERB
reactivar,reactivate,重新启动,VERB
recopilar,compile,汇编,VERB
reinstalar,reinstall,重新安装,VERB
restituir,restore,偿还,VERB
sanar,heal,痊愈,VERB
solventar,resolve,解决,VERB
suministrar,supply,供应,VERB
visualizar,visualize,可视化,VERB
amenazante,threatening,威胁性的,ADJ
cargante,annoying,令人厌烦的,ADJ
comparable,comparable,可比的,ADJ
desgastado,worn out,磨损的,ADJ
dictatorial,dictatorial,独裁的,ADJ
enmascarado,disguised,伪装的,ADJ
explotador,exploitative,剥削的,ADJ
formidable,formidable,令人敬畏的,ADJ
acentuación,accentuation,重读,NOUN
dominación,domination,统治,NOUN
multiplicación,multiplication,乘法,NOUN
promulgación,promulgation,颁布,NOUN
saturación,saturation,饱和,NOUN
condicionalmente,conditionally,有条件地,ADV
constructivamente,constructively,建设性地,ADV
corruptamente,corruptly,腐败地,ADV
demográficamente,demographically,人口统计上,ADV
desgraciadamente,unfortunately,遗憾地,ADV
diplomáticamente,diplomatically,外交上,ADV
educadamente,politely,有礼貌地,ADV
equivocadamente,mistakenly,错误地,ADV
exitosamente,successfully,成功地,ADV
federalmente,federally,联邦层面,ADV
fluidamente,fluently,流畅地,ADV
generacionalmente,generationally,代际层面,ADV
gratuitamente,free of charge,免费地,ADV
antivirus,antivirus,杀毒软件,NOUN
moderar,moderate,缓和,VERB
infalible,infallible,绝无错误的,ADJ
vapor,vapor,蒸汽,NOUN
ozono,ozone,臭氧,NOUN
puntualizar,clarify,明确指出,VERB
arboleda,grove,树林,NOUN
fluididad,fluidity,流畅性,NOUN
procesamiento,prosecution,刑事追究,NOUN
repatriación,repatriation,遣返,NOUN
tenencia,possession,持有,NOUN
póliza,insurance policy,保单,NOUN
portazo,door slam,摔门声,NOUN
velar,watch over,守护,VERB
murmullo,murmur,低语声,NOUN
auditorio,auditorium,礼堂,NOUN
pupitre,desk,课桌,NOUN
jalea,jam,果冻,NOUN
manipulador,manipulative,操纵的,ADJ
empeoramiento,worsening,恶化,NOUN
rebaja,discount,降价,NOUN
lucro,profit,收益,NOUN
redactor,editor,编辑,NOUN
anchura,width,宽度,NOUN
ambulatorio,outpatient clinic,门诊,NOUN
sanitario,sanitary,卫生的,ADJ
recetar,prescribe,开处方,VERB
socavar,undermine,暗中破坏,VERB
liderar,lead,领导,VERB
sangrar,bleed,流血,VERB
trasladar,transfer,转移,VERB
resbalarse,slip,滑倒,VERB
agradar,please,使高兴,VERB
rellenar,fill up,填充,VERB
extinguirse,become extinct,灭绝,VERB
anochecer,get dark,入夜,VERB
predominar,predominate,占主导,VERB
inscribirse,enroll,报名,VERB
transplantar,transplant,移植,VERB
retocar,retouch,修整,VERB
maullar,meow,喵喵叫,VERB
transformarse,transform,变形,VERB
esparcirse,scatter,散布,VERB
encoger,shrink,缩小,VERB
sobrepasar,surpass,超过,VERB
cuadrar,fit,吻合,VERB
vincular,link,使关联,VERB
terco,stubborn,固执的,ADJ
persistente,persistent,持久的,ADJ
afectuoso,affectionate,深情的,ADJ
neutro,neutral,中性的,ADJ
osado,daring,大胆的,ADJ
detallista,detail-oriented,注重细节的,ADJ
ilusionado,hopeful,满怀期待的,ADJ
calmado,calm,平静的,ADJ
resistente,hard-wearing,耐用的,ADJ
sobrante,leftover,剩余的,ADJ
rugoso,rough,粗糙的,ADJ
racional,rational,理性的,ADJ
arrugado,wrinkled,有皱纹的,ADJ
llamativo,eye-catching,醒目的,ADJ
rocoso,rocky,多岩石的,ADJ
sofocante,stifling,闷热的,ADJ
alejado,remote,偏远的,ADJ
beige,beige,米色的,ADJ
castaño,chestnut-brown,栗色的,ADJ
maloliente,foul-smelling,恶臭的,ADJ
apetecible,desirable,令人向往的,ADJ
repugnante,repulsive,令人作呕的,ADJ
desbloquear,unblock,解锁,VERB
salvaguardar,safeguard,维护,VERB
osar,dare,敢于,VERB
manejable,manageable,易于操纵的,ADJ
privilegiado,privileged,享有特权的,ADJ
jugoso,juicy,多汁的,ADJ
sofreír,sauté,油煎,VERB
afeitarse,shave,刮胡子,VERB
reestructurar,restructure,重组,VERB
recurrir,appeal,上诉,VERB
empeñarse,insist,坚持,VERB
acosar,harass,骚扰,VERB
insólito,unusual,罕见的,ADJ
irremplazable,irreplaceable,不可替代的,ADJ
descomponerse,fall apart,散架,VERB
maltrecho,battered,残破的,ADJ
balde,bucket,水桶,NOUN
recogedor,dustpan,簸箕,NOUN
exprimidor,juicer,榨汁机,NOUN
mantel,tablecloth,桌布,NOUN
menaje,household goods,家居用品,NOUN
aspiradora,vacuum cleaner,吸尘器,NOUN
percha,hanger,衣架,NOUN
anorak,anorak,防风外套,NOUN
albornoz,bathrobe,浴袍,NOUN
hebilla,buckle,搭扣,NOUN
modista,dressmaker,女装裁缝,NOUN
tuerca,nut,螺母,NOUN
parra,grapevine,葡萄藤,NOUN
cardo,thistle,蓟,NOUN
azalea,azalea,杜鹃花,NOUN
buganvilla,bougainvillea,叶子花,NOUN
gladiolo,gladiolus,唐菖蒲,NOUN
jacinto,hyacinth,风信子,NOUN
lavanda,lavender,薰衣草,NOUN
pimentón,paprika,红椒粉,NOUN
eneldo,dill,莳萝,NOUN
judía,green bean,菜豆,NOUN
maracuyá,passion fruit,百香果,NOUN
pitaya,dragon fruit,火龙果,NOUN
topo,mole,鼹鼠,NOUN
bisonte,bison,野牛,NOUN
caimán,caiman,凯门鳄,NOUN
boa,boa,蚺蛇,NOUN
tarántula,tarantula,狼蛛,NOUN
mejillón,mussel,贻贝,NOUN
sardina,sardine,沙丁鱼,NOUN
rodaballo,turbot,大菱鲆,NOUN
chorizo,chorizo,风干香肠,NOUN
panceta,pork belly,五花肉,NOUN
alioli,garlic sauce,蒜蓉酱,NOUN
gazpacho,cold tomato soup,西班牙冷汤,NOUN
buñuelo,fritter,炸面球,NOUN
guacamole,guacamole,牛油果酱,NOUN
horchata,tigernut drink,欧洽塔,NOUN
cava,cava,西班牙气泡酒,NOUN
mortero,mortar,研钵,NOUN
tazón,bowl,大碗,NOUN
albañil,bricklayer,泥瓦匠,NOUN
pastelero,pastry chef,糕点师,NOUN
relojero,watchmaker,钟表匠,NOUN
barista,barista,咖啡师,NOUN
novelista,novelist,小说家,NOUN
tapicero,upholsterer,软装匠,NOUN
procurador,legal representative,诉讼代理人,NOUN
colon,colon,结肠,NOUN
esternón,sternum,胸骨,NOUN
moratón,bruise,瘀伤,NOUN
roncha,wheal,风团,NOUN
antihistamínico,antihistamine,抗组胺药,NOUN
trasplante,transplant,器官移植,NOUN
alargador,extension lead,插线板,NOUN
autocar,coach,长途客车,NOUN
andén,platform,站台,NOUN
señalización,signage,标识系统,NOUN
maletero,trunk,后备箱,NOUN
patín,skate,溜冰鞋,NOUN
reedición,reissue,再版,NOUN
vigencia,validity,生效,NOUN
despensa,pantry,食品储藏室,NOUN
plazo,deadline,期限,NOUN
taiga,taiga,泰加林,NOUN
charca,puddle,水洼,NOUN
aguacero,downpour,倾盆大雨,NOUN
termómetro,thermometer,温度计,NOUN
contrabajo,double bass,低音提琴,NOUN
haiku,haiku,俳句,NOUN
recital,recital,独奏会,NOUN
tragicomedia,tragicomedy,悲喜剧,NOUN
viola,viola,中提琴,NOUN
canica,marble,弹珠,NOUN
dominó,dominoes,多米诺骨牌,NOUN
jaque,check,将军,NOUN
máscara,mask,面具罩,NOUN
penalti,penalty kick,点球,NOUN
procesión,procession,游行队伍,NOUN
timonel,helmsman,舵手,NOUN
verbena,street festival,街头节庆,NOUN
emanar,flow from,流露出,VERB
desatascar,unblock,疏通,VERB
nivelar,level,整平,VERB
hartarse,be fed up,厌倦,VERB
reposar,rest,安息,VERB
oxidarse,rust,生锈,VERB
apósito,dressing,敷料,NOUN
garita,booth,岗亭,NOUN
madrina,godmother,教母,NOUN
mellizo,fraternal twin,双胞胎,NOUN
vecindario,neighborhood,街坊,NOUN
carboncillo,charcoal stick,炭笔,NOUN
grapadora,stapler,订书机,NOUN
pincel,paintbrush,画笔,NOUN
tintero,inkwell,墨水瓶,NOUN
patrimonio,estate,遗产,NOUN
casete,cassette,盒式磁带,NOUN
luciérnaga,firefly,萤火虫,NOUN
suspicacia,suspicion,猜疑,NOUN
pesebre,manger,马槽,NOUN
