Spanish_Lemma,English_Lemma,Chinese_Lemma,POS
atribución,attribution,归属,NOUN
atrocidad,atrocity,暴行,NOUN
atronador,thunderous,震耳欲聋的,ADJ
atronar,to thunder,发出轰鸣,VERB
atónito,astonished,惊讶的,ADJ
audacia,audacity,大胆,NOUN
auditar,to audit,审计,VERB
audífono,hearing aid,助听器,NOUN
augurar,to augur,预示,VERB
aullar,to howl,嚎叫,VERB
austero,austere,简朴的,ADJ
autentificar,to authenticate,验证,VERB
autodidacta,self-taught,自学的,ADJ
autóctono,native,本土的,ADJ
avalar,to vouch for,担保,VERB
avaricia,greed,贪婪,NOUN
avaricioso,greedy,贪婪的,ADJ
avaro,miserly,吝啬的,ADJ
aventajar,to surpass,超过,VERB
averiguación,inquiry,调查,NOUN
aversión,aversion,厌恶,NOUN
avispado,sharp,机灵的,ADJ
azote,scourge,灾祸,NOUN
añicos,shards,碎片,NOUN
añoranza,longing,怀念,NOUN
bagaje,baggage,行李,NOUN
balbucear,to stammer,结巴,VERB
balbuceo,babble,结巴,NOUN
banalidad,banality,平庸,NOUN
banalizar,to trivialize,使平庸,VERB
baranda,railing,栏杆,NOUN
baratija,trinket,小饰品,NOUN
barniz,varnish,清漆,NOUN
barricada,barricade,路障,NOUN
beato,blessed,受祝福的,ADJ
beneficencia,charity,慈善,NOUN
benigno,benign,良性的,ADJ
benévolo,benevolent,仁慈的,ADJ
betún,shoe polish,鞋油,NOUN
blandura,softness,柔软,NOUN
blindar,to armor,装甲,VERB
bocanada,puff,一口,NOUN
bochorno,sultriness,闷热,NOUN
bochornoso,embarrassing,令人尴尬的,ADJ
boga,vogue,流行,NOUN
bohemio,bohemian,放荡不羁的,ADJ
bonachón,good-natured,和蔼的,ADJ
borrón,blot,污点,NOUN
boscoso,wooded,树木茂盛的,ADJ
bosquejar,to sketch,草拟,VERB
bosquejo,sketch,草图,NOUN
bramar,to bellow,吼叫,VERB
brusquedad,brusqueness,粗鲁,NOUN
cometido,duty,职责,NOUN
sufragio,suffrage,选举权,NOUN
noviazgo,dating,恋爱关系,NOUN
rescisión,termination,解除,NOUN
anexo,annex,附件,NOUN
hacinamiento,overcrowding,过度拥挤,NOUN
sobrepeso,overweight,超重,NOUN
longitud,length,长度,NOUN
ciberacoso,cyberbullying,网络霸凌,NOUN
nublar,cloud,遮蔽,VERB
presentir,sense,预感,VERB
añejo,aged,陈年的,ADJ
rural,rural,农村的,ADJ
nutrido,large,众多的,ADJ
esporádicamente,sporadically,偶发地,ADV
absurdamente,absurdly,荒谬地,ADV
afirmativamente,affirmatively,肯定地,ADV
analíticamente,analytically,分析性地,ADV
artísticamente,artistically,艺术上,ADV
bilingüemente,bilingually,用双语,ADV
clandestinamente,clandestinely,秘密地,ADV
captación,recruitment,招募,NOUN
hernia,hernia,疝气,NOUN
longevidad,longevity,长寿,NOUN
obsolescencia,obsolescence,过时,NOUN
pretensión,claim,主张,NOUN
repulsión,repulsion,反感,NOUN
revancha,revenge,复仇,NOUN
sociabilidad,sociability,社交性,NOUN
toxicidad,toxicity,毒性,NOUN
variabilidad,variability,变异性,NOUN
vinculación,linkage,关联,NOUN
rareza,oddity,怪事,NOUN
endeudar,burden with debt,负债,VERB
orientar,orient,定方向,VERB
perecer,perish,丧生,VERB
polemizar,debate,争论,VERB
prejuzgar,judge prematurely,预判,VERB
presupuestar,budget,编制预算,VERB
reanimar,resuscitate,复苏,VERB
redefinir,redefine,重新定义,VERB
remunerar,remunerate,付酬,VERB
retomar,restart,重新开始,VERB
sentenciar,sentence,判决,VERB
sondear,probe,探测,VERB
sustentar,sustain,支撑,VERB
abrupto,abrupt,陡峭的,ADJ
apacible,peaceful,宁静的,ADJ
circunstancial,incidental,偶然的,ADJ
comunicativo,communicative,健谈的,ADJ
desolador,bleak,令人绝望的,ADJ
discriminatorio,discriminatory,歧视性的,ADJ
esmerado,meticulous,精细周到的,ADJ
extenuado,exhausted,筋疲力尽的,ADJ
globalizado,globalized,全球化的,ADJ
anotación,annotation,注释,NOUN
iniciación,initiation,入门,NOUN
notación,notation,记谱法,NOUN
purificación,purification,净化,NOUN
tramitación,processing,办理,NOUN
confiadamente,confidently,自信地,ADV
convenientemente,conveniently,便利地,ADV
creativamente,creatively,创造性地,ADV
densamente,densely,密集地,ADV
detenidamente,thoroughly,细致地,ADV
doblemente,doubly,双重地,ADV
electoralmente,electorally,选举层面,ADV
espacialmente,spatially,空间上,ADV
experimentalmente,experimentally,实验性地,ADV
fijamente,fixedly,固定地,ADV
frecuentemente,frequently,频繁地,ADV
gentilmente,kindly,亲切地,ADV
groseramente,rudely,粗鲁地,ADV
azotea,rooftop,屋顶平台,NOUN
biodegradable,biodegradable,可生物降解的,ADJ
indebido,undue,不当的,ADJ
vocabulario,vocabulary,词汇表,NOUN
polución,pollution,污染,NOUN
machismo,machismo,大男子主义,NOUN
bioma,biome,生物群系,NOUN
alcaldía,city hall,市政厅,NOUN
urna,ballot box,投票箱,NOUN
apátrida,stateless person,无国籍者,NOUN
quiebra,bankruptcy,破产,NOUN
interino,interim,临时的,ADJ
socorro,help,救助,NOUN
socorrer,come to aid,救助,VERB
susurro,whisper,耳语,NOUN
silueta,silhouette,轮廓,NOUN
absentismo,absenteeism,旷课,NOUN
cáscara,peel,外壳,NOUN
susurrar,whisper,低声说,VERB
cupón,coupon,优惠券,NOUN
paga,payment,薪饷,NOUN
requerimiento,requirement,要求,NOUN
folio,folio,页码,NOUN
superávit,surplus,盈余,NOUN
antiinflamatorio,anti-inflammatory,消炎药,NOUN
relajante,relaxing,令人放松的,ADJ
traumatizar,traumatize,使受创伤,VERB
argumentar,argue,论证,VERB
planificar,plan,规划,VERB
deteriorarse,deteriorate,恶化,VERB
adelantarse,step forward,抢先,VERB
despertarse,wake up,醒来,VERB
apasionar,thrill,使着迷,VERB
barnizar,varnish,上清漆,VERB
migrar,migrate,迁徙,VERB
fiarse,trust,信赖,VERB
originarse,originate,起源于,VERB
legalizar,legalize,使合法化,VERB
suicidarse,commit suicide,自杀,VERB
pulir,polish,打磨,VERB
rugir,roar,咆哮,VERB
expandirse,expand,扩张,VERB
derramarse,spill,洒落,VERB
contraerse,contract,收缩,VERB
liquidar,liquidate,清算,VERB
urgir,urge,催促,VERB
reprogramar,reschedule,重新安排,VERB
sumiso,submissive,顺从的,ADJ
vanidoso,vain,自负的,ADJ
respetable,respectable,可敬的,ADJ
confiable,reliable,可靠的,ADJ
temerario,reckless,鲁莽的,ADJ
aplicado,studious,勤奋的,ADJ
ilusionante,promising,令人期待的,ADJ
abrumado,overwhelmed,不堪重负的,ADJ
interminable,endless,无止境的,ADJ
tosco,blunt,生硬的,ADJ
pegajoso,sticky,黏糊的,ADJ
desproporcionado,disproportionate,不成比例的,ADJ
canoso,gray-haired,头发花白的,ADJ
gastado,worn out,磨损的,ADJ
llano,flat,平坦的,ADJ
reducido,limited,有限的,ADJ
curvo,curved,弯曲的,ADJ
malva,mauve,淡紫色的,ADJ
moreno,dark-skinned,黝黑的,ADJ
perfumado,scented,散发香味的,ADJ
picante,spicy,辣的,ADJ
gratificante,gratifying,令人满足的,ADJ
reenviar,forward,转发,VERB
promover,promote,促进,VERB
numérico,numerical,数字的,ADJ
operativo,operational,可运转的,ADJ
solvente,solvent,有偿付能力的,ADJ
nominal,nominal,名义上的,ADJ
asearse,freshen up,梳洗,VERB
plantearse,consider,考虑,VERB
fusionarse,merge,合并,VERB
ultimar,finalize,敲定,VERB
desarrollarse,develop,发展,VERB
reptar,crawl,爬行,VERB
esperanzador,hopeful,充满希望的,ADJ
apoderarse,seize,强占,VERB
sumarse,join,加入,VERB
abollado,dented,凹陷的,ADJ
fregona,mop,拖把,NOUN
suavizante,fabric softener,柔顺剂,NOUN
cacerola,casserole pot,炖锅,NOUN
posavasos,coaster,杯垫,NOUN
utensilio,utensil,器具,NOUN
secadora,dryer,烘干机,NOUN
cómoda,dresser,五斗柜,NOUN
suéter,sweater,毛衣,NOUN
bata,robe,罩衣,NOUN
cremallera,zipper,拉链,NOUN
sastrería,tailor shop,裁缝店,NOUN
chincheta,thumbtack,图钉,NOUN
hiedra,ivy,常春藤,NOUN
ortiga,nettle,荨麻,NOUN
hortensia,hydrangea,绣球花,NOUN
glicina,wisteria,紫藤,NOUN
dalia,dahlia,大丽花,NOUN
fresia,freesia,小苍兰,NOUN
romero,rosemary,迷迭香,NOUN
azafrán,saffron,藏红花,NOUN
berro,watercress,豆瓣菜,NOUN
alubia,kidney bean,芸豆,NOUN
níspero,loquat,枇杷,NOUN
alpaca,alpaca,羊驼,NOUN
jabalí,wild boar,野猪,NOUN
antílope,antelope,羚羊,NOUN
iguana,iguana,鬣蜥,NOUN
víbora,viper,蝰蛇,NOUN
ciempiés,centipede,蜈蚣,NOUN
almeja,clam,蛤蜊,NOUN
trucha,trout,鳟鱼,NOUN
lenguado,sole,舌鳎,NOUN
morcilla,blood sausage,血肠,NOUN
chicharrón,pork crackling,炸猪皮,NOUN
sofrito,sauteed base,炒香底料,NOUN
flan,flan,焦糖布丁,NOUN
arepa,corn cake,玉米饼,NOUN
ceviche,ceviche,酸渍生鱼,NOUN
granizado,slush drink,刨冰饮品,NOUN
vermú,vermouth,苦艾酒,NOUN
espumadera,skimmer,漏勺,NOUN
jarra,jug,大水罐,NOUN
plomero,plumber,水管工,NOUN
repostero,confectioner,甜点师,NOUN
tasador,appraiser,估价师,NOUN
vocero,spokesperson,发言人,NOUN
ilustrador,illustrator,插画师,NOUN
alfarero,potter,陶工,NOUN
registrador,registrar,登记官,NOUN
tráquea,trachea,气管,NOUN
tibia,tibia,胫骨,NOUN
cortadura,cut,割伤,NOUN
herpes,herpes,疱疹,NOUN
analítica,blood test,验血,NOUN
ortopedia,orthopedics,骨科,NOUN
tostador,toaster,烤面包机,NOUN
carretilla,wheelbarrow,手推车,NOUN
vía,track,铁轨,NOUN
neumático,tire,轮胎,NOUN
chasis,chassis,底盘,NOUN
personificación,personification,拟人化,NOUN
decaimiento,decline,衰退,NOUN
ternura,tenderness,温柔,NOUN
tendedero,clothesline,晾衣绳,NOUN
feriado,public holiday,公共假日,NOUN
tundra,tundra,苔原,NOUN
noria,waterwheel,水车,NOUN
granizada,hailstorm,雹暴,NOUN
butaca,armchair,扶手椅,NOUN
danza,dance,舞蹈,NOUN
oboe,oboe,双簧管,NOUN
renglón,line of text,行,NOUN
trombón,trombone,长号,NOUN
xilófono,xylophone,木琴,NOUN
careta,mask,面具,NOUN
escotilla,hatch,舱口,NOUN
karting,karting,卡丁车,NOUN
naipe,playing card,纸牌,NOUN
pesa,weight,配重,NOUN
rally,rally,拉力赛,NOUN
tobogán,slide,滑梯,NOUN
zancada,stride,弓步,NOUN
zambullirse,plunge,一头扎入,VERB
embotellar,bottle up,使堵塞,VERB
atasco,traffic jam,堵车,NOUN
empacharse,overeat,吃撑,VERB
airear,air out,晾晒通风,VERB
empañarse,fog up,起雾,VERB
colada,laundry load,一缸洗衣,NOUN
zaguán,hallway,门厅,NOUN
yerno,son-in-law,女婿,NOUN
trillizo,triplet,三胞胎,NOUN
acrílico,acrylic,丙烯颜料,NOUN
carrete,reel,卷轴,NOUN
libreta,notebook,笔记本,NOUN
portaminas,mechanical pencil,自动铅笔,NOUN
trazo,stroke,笔画,NOUN
plusvalía,capital gain,资本利得,NOUN
lechuza,barn owl,仓鸮,NOUN
cacharro,old pot,旧锅,NOUN
recelo,distrust,戒心,NOUN
montura,saddle,马鞍,NOUN
