German_Lemma,English_Lemma,Chinese_Lemma,POS
Notfall,emergency,紧急情况,NOUN
nutzen,use,使用,VERB
Ohr,ear,耳朵,NOUN
Panik,panic,恐慌,NOUN
Papier,paper,纸,NOUN
Partei,party,政党,NOUN
passen,fit,合适,VERB
Pech,bad luck,倒霉,NOUN
Pfund,pound,磅,NOUN
Pistole,pistol,手枪,NOUN
Politiker,politician,政治家,NOUN
Post,post office,邮局,NOUN
praktisch,practical,实用的,ADJ
Presse,press,新闻界,NOUN
Priester,priest,牧师,NOUN
Prinz,prince,王子,NOUN
Professor,professor,教授,NOUN
Programm,program,节目,NOUN
Projekt,project,项目,NOUN
prost,cheers,干杯,INTJ
Prozent,percent,百分比,NOUN
Prüfung,exam,考试,NOUN
Publikum,audience,观众,NOUN
Quittung,receipt,收据,NOUN
Rabatt,discount,折扣,NOUN
rauf,up,向上,ADV
rausfinden,to find out,找出,VERB
rauslassen,to let out,放出,VERB
Rechnung,invoice,账单,NOUN
rechtzeitig,in time,及时的,ADJ
Regel,rule,规则,NOUN
Regen,rain,雨,NOUN
Regisseur,director,导演,NOUN
reich,rich,富有的,ADJ
reichen,to be enough,足够,VERB
Reifen,tire,轮胎,NOUN
Reihe,row,排,NOUN
reinkommen,to come in,进来,VERB
reisen,to travel,旅行,VERB
rennen,to run,跑,VERB
reparieren,to repair,修理,VERB
Revier,precinct,辖区,NOUN
Riese,giant,巨人,NOUN
Ritter,knight,骑士,NOUN
Rock,skirt,裙子,NOUN
Roman,novel,小说,NOUN
rudern,to row,划船,VERB
Runde,round,轮,NOUN
Rundfunk,radio,收音机,NOUN
rühren,to stir,搅拌,VERB
satt,full,饱的,ADJ
Satz,sentence,句子,NOUN
schade,pity,可惜,ADJ
scharf,sharp,锋利的,ADJ
Schatten,shadow,阴影,NOUN
Schauspieler,actor,演员,NOUN
Scheidung,divorce,离婚,NOUN
scheinen,shine,照耀,VERB
schief,crooked,歪的,ADJ
Schlafzimmer,bedroom,卧室,NOUN
Schlange,snake,蛇,NOUN
schließlich,finally,最后,ADV
Schloss,castle,城堡,NOUN
schmecken,to taste,尝,VERB
schnappen,catch,抓住,VERB
Schnauze,snout,口鼻,NOUN
Schnee,snow,雪,NOUN
Schnupfen,cold,感冒,NOUN
Schock,shock,震惊,NOUN
Schrank,wardrobe,衣柜,NOUN
Schrei,scream,尖叫,NOUN
Schrift,writing,文字,NOUN
Schulden,debts,债务,NOUN
Schulter,shoulder,肩膀,NOUN
schwach,weak,虚弱的,ADJ
Schwanz,tail,尾巴,NOUN
schwarz,black,黑色的,ADJ
Schwein,pig,猪,NOUN
Schwert,sword,剑,NOUN
schwul,gay,同性恋的,ADJ
schälen,to peel,削皮,VERB
Achterbahn,roller coaster,过山车,NOUN
Anschrift,postal address,通讯地址,NOUN
empfindsam,sensitive soulful,敏感多愁的,ADJ
Aschenbecher,ashtray,烟灰缸,NOUN
Backpulver,baking powder,泡打粉,NOUN
Bekanntschaft,acquaintance,相识,NOUN
Besichtigung,sightseeing visit,参观,NOUN
Blumenkasten,window box,花箱,NOUN
Bratpfanne,frying pan,煎锅,NOUN
Cartoon,cartoon,漫画,NOUN
Dahlie,dahlia,大丽花,NOUN
Deckenlampe,ceiling lamp,吊灯,NOUN
Doppelgänger,look-alike,酷似者,NOUN
Drogerie,drugstore,药妆店,NOUN
Echse,lizard,蜥蜴,NOUN
Einreise,entry into country,入境,NOUN
Elektroherd,electric stove,电炉,NOUN
Elster,magpie,喜鹊,NOUN
Erbse,pea,豌豆,NOUN
Fernbedienung,remote control,遥控器,NOUN
Finanzamt,tax office,税务局,NOUN
Forelle,trout,鳟鱼,NOUN
Freistoß,free kick,任意球,NOUN
Fußmatte,doormat,门垫,NOUN
Gartenschere,garden shears,园艺剪,NOUN
Gedenkstätte,memorial site,纪念地,NOUN
Getränkekarte,drinks menu,饮品单,NOUN
Zander,zander fish,梭鲈,NOUN
Haarspülung,hair conditioner,护发素,NOUN
Haltestelle,transit stop,车站,NOUN
Heftigkeit,intensity,激烈程度,NOUN
Heidelbeere,blueberry,蓝莓,NOUN
Herdplatte,stove burner,灶台板,NOUN
Hochwasser,flood water,洪水,NOUN
Hornisse,hornet,大黄蜂,NOUN
Imbiss,snack stand,小吃摊,NOUN
gelangweilt,bored,感到无聊的,ADJ
Kanne,pot pitcher,壶,NOUN
Kinderzimmer,children's room,儿童房,NOUN
Klebezettel,sticky note,便利贴,NOUN
Kohlrabi,kohlrabi,苤蓝,NOUN
Kontostand,account balance,账户余额,NOUN
Krankenschein,insurance voucher,医保就诊单,NOUN
Kuhstall,cow shed,牛棚,NOUN
Kunststoff,synthetic material,塑料,NOUN
Kauz,owl,猫头鹰,NOUN
Lastschrift,direct debit,委托扣款,NOUN
Lohnabrechnung,pay slip,工资单,NOUN
Makrele,mackerel,鲭鱼,NOUN
Otter,otter,水獭,NOUN
Mietvertrag,lease contract,租赁合同,NOUN
Möhre,carrot,胡萝卜,NOUN
Spielzimmer,children playroom,儿童游戏室,NOUN
Mückenschutz,mosquito protection,防蚊用品,NOUN
Nachweis,documentary proof,证明文件,NOUN
Nebenkosten,additional charges,附加费用,NOUN
Olivenöl,olive oil,橄榄油,NOUN
Orkan,hurricane,飓风,NOUN
Pensionär,pensioner,领养老金者,NOUN
Petunie,petunia,矮牵牛,NOUN
Pinzette,tweezers,镊子,NOUN
Posaune,trombone,长号,NOUN
Primel,primrose,报春花,NOUN
Pünktlichkeit,punctuality,守时,NOUN
Quark,curd cheese,凝乳奶酪,NOUN
Rauchmelder,smoke detector,烟雾报警器,NOUN
Refrain,chorus refrain,副歌,NOUN
Reiseapotheke,travel medicine kit,旅行药箱,NOUN
Reisetasche,travel bag,旅行袋,NOUN
Reportage,feature report,专题报道,NOUN
Riesenrad,ferris wheel,摩天轮,NOUN
Rückspiegel,car mirror,后视镜,NOUN
Sandale,sandal,凉鞋,NOUN
Schauer,rain shower,阵雨,NOUN
Schneidebrett,chopping board,砧板,NOUN
Schmalz,lard,猪油,NOUN
Sneaker,sneaker shoe,运动鞋,NOUN
Sparsamkeit,frugality,节俭,NOUN
Sperrmüll,bulky refuse,大件垃圾,NOUN
Sprechstunde,consultation hours,门诊时间,NOUN
Staatsangehörigkeit,citizenship,国籍,NOUN
Stechmücke,mosquito,蚊子,NOUN
Stundenplan,weekly timetable,课程表,NOUN
Talkshow,talk show,访谈节目,NOUN
Tischdecke,tablecloth,桌布,NOUN
Torwart,goalkeeper,守门员,NOUN
Tribüne,spectator stand,看台,NOUN
Umbruch,radical change,剧变,NOUN
Umtausch,exchange of goods,退换,NOUN
Veilchen,violet flower,紫罗兰,NOUN
Verschwender,spendthrift,挥霍者,NOUN
Waldbrand,forest fire,森林火灾,NOUN
Warenkorb,shopping cart,购物车,NOUN
Wartezeit,waiting time,等候时间,NOUN
Wäscheleine,clothesline,晾衣绳,NOUN
Weichspüler,fabric softener,织物柔顺剂,NOUN
Zahnfleisch,gum tissue,牙龈,NOUN
Zollamt,customs office,海关,NOUN
Zikade,cicada,蝉,NOUN
Schilf,reed,芦苇,NOUN
Abseits,offside position,越位,NOUN
Basteln,craftwork,手工制作,NOUN
Beisetzung,burial ceremony,下葬仪式,NOUN
Briefkopf,letterhead,信头,NOUN
Entgegenkommen,accommodating manner,让步姿态,NOUN
Hochstapler,con man,江湖骗子,NOUN
Kindersicherung,child safety lock,儿童安全锁,NOUN
Pelikan,pelican,鹈鹕,NOUN
Rochen,ray fish,鳐鱼,NOUN
Bussard,buzzard hawk,鵟,NOUN
Herangehensweise,way of approaching,处理方法,NOUN
Seminar,seminar course,研讨课,NOUN
Willenskraft,willpower,意志力,NOUN
Neugeborenes,newborn infant,新生儿,NOUN
Wertstoffhof,recycling depot,回收站,NOUN
abräumen,to clear away,收拾餐桌,VERB
abschreiben,to copy off,抄写,VERB
abtropfen,to drip dry,沥干,VERB
abwaschen,to wash up,洗刷,VERB
aufschließen,to unlock,开锁,VERB
bestreichen,to spread on,涂抹,VERB
durchqueren,to cross through,穿越,VERB
einplanen,to schedule in,列入计划,VERB
hämmern,to hammer,锤打,VERB
kritzeln,to scribble,涂鸦,VERB
necken,to tease playfully,逗弄,VERB
nachholen,to catch up on,补做,VERB
stemmen,to push against,用力顶住,VERB
tapezieren,to wallpaper,贴墙纸,VERB
zusammenbauen,to assemble,组装,VERB
Vorkehrung,precautionary measure,预防措施,NOUN
aufwendig,elaborate costly,耗费巨大的,ADJ
belastbar,resilient,抗压的,ADJ
blitzblank,spotlessly clean,一尘不染的,ADJ
ehrbar,honourable,可敬的,ADJ
feinfühlig,tactful,体贴入微的,ADJ
haltbar,durable keepable,耐存放的,ADJ
