German_Lemma,English_Lemma,Chinese_Lemma,POS
heran,near,靠近,ADV
Herrschaft,rule,统治,NOUN
Herrscher,ruler,统治者,NOUN
hervorrufen,to cause,引起,VERB
Hinsicht,respect,方面,NOUN
identifizieren,identify,识别,VERB
Identität,identity,身份,NOUN
Imitation,imitation,模仿,NOUN
inwiefern,to what extent,在何种程度上,ADV
Irrtum,mistake,错误,NOUN
jenseits,beyond,在...另一侧,ADP
Kacke,crap,屎,NOUN
Kanzlei,law firm,律师事务所,NOUN
Kaution,deposit,押金,NOUN
Kenntnis,knowledge,知识,NOUN
Kennzeichen,license plate,车牌,NOUN
Kern,core,核心,NOUN
Klage,complaint,投诉,NOUN
Klang,sound,声音,NOUN
Klarheit,clarity,清晰,NOUN
Klient,client,客户,NOUN
Kongress,congress,大会,NOUN
Konkurrenz,competition,竞争,NOUN
Konsequenz,consequence,后果,NOUN
Konzept,concept,概念,NOUN
kooperieren,cooperate,合作,VERB
Kummer,sorrow,悲伤,NOUN
Last,burden,负担,NOUN
lasten,to weigh,负担,VERB
lauschen,to listen,倾听,VERB
Leere,emptiness,空虚,NOUN
leugnen,to deny,否认,VERB
Loyalität,loyalty,忠诚,NOUN
lähmen,to paralyze,使瘫痪,VERB
mahnen,to remind,提醒,VERB
Mandant,client,客户,NOUN
Mangel,deficiency,缺乏,NOUN
Manier,manner,方式,NOUN
misslingen,to fail,失败,VERB
Mitschuld,complicity,共犯,NOUN
Mordfall,murder case,谋杀案,NOUN
Nachfolger,successor,继任者,NOUN
Nationalsozialist,Nazi,纳粹分子,NOUN
nähern,approach,靠近,VERB
nötigen,to compel,迫使,VERB
offenbaren,to reveal,揭示,VERB
opfern,sacrifice,牺牲,VERB
Orden,order,勋章,NOUN
Panzer,tank,坦克,NOUN
predigen,to preach,布道,VERB
Premierminister,prime minister,总理,NOUN
Pressekonferenz,press conference,新闻发布会,NOUN
Protokoll,protocol,协议,NOUN
Rasse,breed,品种,NOUN
Raub,robbery,抢劫,NOUN
Reichtum,wealth,财富,NOUN
Reichweite,range,范围,NOUN
richten,to direct,对准,VERB
ringen,to wrestle,搏斗,VERB
Ruhm,fame,名声,NOUN
rächen,to avenge,报仇,VERB
Rückkehr,return,返回,NOUN
Rückzug,retreat,撤退,NOUN
Schande,shame,耻辱,NOUN
Scheck,check,支票,NOUN
Schein,glow,光芒,NOUN
schleichen,to sneak,潜行,VERB
schleifen,to grind,磨,VERB
Segen,blessing,祝福,NOUN
Sehnsucht,longing,渴望,NOUN
sichten,to sift,筛选,VERB
sickern,to seep,渗出,VERB
soeben,just now,刚刚,ADV
stammen,to originate,起源于,VERB
Standort,location,位置,NOUN
steigern,to increase,提高,VERB
Stellung,position,位置,NOUN
Stiftung,foundation,基金会,NOUN
Strategie,strategy,策略,NOUN
streben,to strive,努力,VERB
Studie,study,研究,NOUN
stützen,to support,支撑,VERB
Trauer,grief,悲伤,NOUN
Umgang,handling,交往,NOUN
Umstand,circumstance,情况,NOUN
Unrecht,injustice,不义,NOUN
Unschuld,innocence,无辜,NOUN
unterbinden,to prohibit,阻止,VERB
unterbrochen,interrupted,被打断的,ADJ
unterdrücken,to suppress,镇压,VERB
unterlassen,to omit,省略,VERB
unterliegen,to be subject to,从属,VERB
untersagen,to forbid,禁止,VERB
unterschlagen,to embezzle,侵吞,VERB
unterschätzen,to underestimate,低估,VERB
unterstellen,to subordinate,从属,VERB
Urteil,judgment,判决,NOUN
urteilen,to judge,评判,VERB
verachten,to despise,鄙视,VERB
verarmen,to become poor,变穷,VERB
verarschen,to bullshit,愚弄,VERB
verarscht,bullshitted,被愚弄的,ADJ
verbergen,to conceal,隐藏,VERB
verbleiben,to remain,停留,VERB
verbreiten,to spread,传播,VERB
verbreitet,widespread,普遍的,ADJ
verdanken,to owe,归功于,VERB
verdrängen,to repress,排挤,VERB
Verdächtige,suspect,嫌疑人,NOUN
Vereinbarung,agreement,协议,NOUN
vereinigt,united,联合的,ADJ
vereiteln,to thwart,挫败,VERB
Verfahren,procedure,程序,NOUN
verfassen,to write,撰写,VERB
verfehlen,to miss,错过,VERB
verfälschen,to falsify,歪曲,VERB
Verfügung,disposal,处置,NOUN
Vergebung,forgiveness,宽恕,NOUN
vergewaltigen,to rape,强奸,VERB
Vergewaltigung,rape,强奸,NOUN
Verhaftung,arrest,逮捕,NOUN
Verhandlung,negotiation,谈判,NOUN
verheimlichen,to conceal,隐瞒,VERB
verherrlichen,to glorify,美化,VERB
Verhältnis,relationship,关系,NOUN
verklagen,to sue,起诉,VERB
verkünden,to proclaim,宣布,VERB
verleihen,to lend,借出,VERB
vermehren,to increase,增加,VERB
vermitteln,to mediate,调解,VERB
Vermutung,assumption,假设,NOUN
Vermögen,fortune,财产,NOUN
Verrat,treason,背叛,NOUN
verrichten,to perform,执行,VERB
verschaffen,to procure,弄到,VERB
versehen,to perform (a duty); to equip,弄错,VERB
versiegeln,to seal,密封,VERB
verspotten,to mock,嘲笑,VERB
verstoßen,to violate,违反,VERB
verstreichen,to elapse,流逝,VERB
verstummen,to fall silent,沉默,VERB
Verstärkung,reinforcement,增援,NOUN
Verteidigung,defense,防御,NOUN
vertreten,to represent,代表,VERB
verwalten,to administer,管理,VERB
verweigern,to refuse,拒绝,VERB
verwickeln,to involve,卷入,VERB
verwischen,to blur,模糊,VERB
verzerren,to distort,扭曲,VERB
Verzweiflung,despair,绝望,NOUN
vollenden,to complete,完成,VERB
voraussetzen,to presuppose,以...为前提,VERB
vorenthalten,to withhold,扣留,VERB
vorschreiben,to prescribe,规定,VERB
Vorsitzende,chairperson,主席,NOUN
Vorstand,board,董事会,NOUN
vorziehen,to prefer,偏爱,VERB
wandeln,to transform,改变,VERB
weichen,to yield,退让,VERB
weisen,to point,指向,VERB
welken,to wilt,枯萎,VERB
widerlegen,to refute,反驳,VERB
widerrufen,to revoke,撤回,VERB
Widerstand,resistance,抵抗,NOUN
widerstehen,to resist,抵抗,VERB
Wille,will,意志,NOUN
wüten,to rage,狂怒,VERB
Zerstörung,destruction,破坏,NOUN
zeugen,to testify,作证,VERB
Zivilist,civilian,平民,NOUN
zugelassen,admitted,获准的,ADJ
Zugriff,access,访问,NOUN
zurückziehen,to retreat,撤退,VERB
Zusammenhang,context,联系,NOUN
zusichern,to assure,保证,VERB
zustellen,to deliver,投递,VERB
Zustimmung,agreement,同意,NOUN
Zweck,purpose,目的,NOUN
Öffentlichkeit,public,公众,NOUN
Überfall,robbery,抢劫,NOUN
überfallen,to attack,袭击,VERB
übergeben,to hand over,移交,VERB
überlassen,to leave to,留给,VERB
übertragen,to transmit,传输,VERB
überwachen,to monitor,监控,VERB
Abschaum,scum,人渣,NOUN
Abstraktion,abstraction,抽象,NOUN
anfallen,to accrue,产生,VERB
anfechten,to challenge,质疑,VERB
angemessen,appropriate,适当的,ADJ
ausschöpfen,to exhaust,充分利用,VERB
aussetzen,to expose,使暴露,VERB
bedrängen,to pressurize,逼迫,VERB
befähigen,to enable,使能够,VERB
begehren,to desire,渴望,VERB
bekunden,to express,表达,VERB
beliefern,to supply,供货,VERB
bemessen,to measure,计量,VERB
bergen,to recover,营救,VERB
besiedeln,to settle,定居,VERB
besinnen,to reflect,思考,VERB
bevölkern,to populate,居住,VERB
bewahrheiten,to verify,证实,VERB
bewilligen,to approve,批准,VERB
Bewährung,probation,缓刑,NOUN
bezeichnen,to designate,指定,VERB
Bezug,reference,关联,NOUN
Einspruch,objection,异议,NOUN
Erbe,inheritance,遗产,NOUN
erfassen,record,记录,VERB
ergreifen,seize,抓住,VERB
ermorden,murder,谋杀,VERB
erpressen,blackmail,勒索,VERB
Erpressung,blackmail,勒索,NOUN
erteilen,to grant,给予,VERB
Fahndung,manhunt,搜捕,NOUN
Fehlleistung,error,失误,NOUN
ficken,fuck,性交,VERB
gelangen,to reach,到达,VERB
Gelände,terrain,地形,NOUN
genesen,to recover,痊愈,VERB
gestehen,confess,承认,VERB
Gleichgewicht,balance,平衡,NOUN
gären,to ferment,发酵,VERB
Heilmittel,remedy,药物,NOUN
Hurensohn,son of a bitch,混蛋,NOUN
Körperverletzung,bodily harm,人身伤害,NOUN
missachten,to disregard,无视,VERB
missbilligen,to disapprove,不赞成,VERB
missbrauchen,abuse,滥用,VERB
Mitgefühl,sympathy,同情,NOUN
Nutte,whore,妓女,NOUN
ohnmächtig,unconscious,昏迷的,ADJ
Staatsanwaltschaft,prosecutor's office,检察院,NOUN
Tatwaffe,murder weapon,凶器,NOUN
täuschen,deceive,欺骗,VERB
Verhör,interrogation,审讯,NOUN
Selbstbewusstsein,self-confidence,自信,NOUN
Absatzmarkt,sales market,销售市场,NOUN
Altbauwohnung,apartment in old building,老式公寓,NOUN
Anklang,resonance; approval,共鸣,NOUN
Anwesenheitspflicht,attendance requirement,出勤义务,NOUN
Artenschutz,species conservation,物种保护,NOUN
Atomendlager,final nuclear storage site,核废料最终处置库,NOUN
Ausbildungsplatz,apprenticeship position,职业培训岗位,NOUN
Ausländerbehörde,foreigners office,外国人管理局,NOUN
Bergung,rescue; salvage,营救,NOUN
Betriebsrat,works council,企业职工委员会,NOUN
Bewerbungsmappe,application folder,求职材料夹,NOUN
Bildungsprivileg,educational privilege,教育特权,NOUN
Brustkrebs,breast cancer,乳腺癌,NOUN
Bühnenbild,stage set,舞台布景,NOUN
Datenpanne,data breach,数据事故,NOUN
Eigenbrötelei,idiosyncrasy,特立独行,NOUN
Einsparung,saving; cut,节省,NOUN
Engpass,bottleneck,瓶颈,NOUN
Fachkräftemangel,skilled labor shortage,专业人才短缺,NOUN
Feinstaubbelastung,particulate pollution,颗粒物污染,NOUN
Freizeitgestaltung,leisure planning,休闲安排,NOUN
Gedächtnisleistung,memory performance,记忆能力,NOUN
Genussfähigkeit,capacity for enjoyment,享受能力,NOUN
Gesellschaftskritik,social criticism,社会批判,NOUN
Gesundheitszustand,state of health,健康状况,NOUN
Haftstrafe,prison sentence,监禁刑罚,NOUN
Hilflosigkeit,helplessness,无助,NOUN
Immobilienmarkt,real estate market,房地产市场,NOUN
Internetnutzer,internet user,互联网用户,NOUN
Kaufkraftverfall,loss of purchasing power,购买力下降,NOUN
Kohleausstieg,coal phase-out,退出煤炭,NOUN
Konzentrationsstörung,concentration disorder,专注力障碍,NOUN
Lehrstellenkrise,apprenticeship shortage crisis,学徒岗位危机,NOUN
Leistungsnachweis,proof of achievement,成绩证明,NOUN
Luftqualität,air quality,空气质量,NOUN
Medienlandschaft,media landscape,媒体格局,NOUN
Mietverhältnis,tenancy relationship,租赁关系,NOUN
Missklang,discord; dissonance,不和谐,NOUN
Musiklabel,music label,音乐厂牌,NOUN
Nachrichtendienst,intelligence service,情报部门,NOUN
Nettolohn,net wage,税后工资,NOUN
Personalabteilung,HR department,人事部门,NOUN
Pflegeversicherung,long-term care insurance,护理保险,NOUN
Probezeit,probation period,试用期,NOUN
Rechtsstaat,state under the rule of law,法治国家,NOUN
Sachzwang,constraint of circumstances,客观形势所迫,NOUN
nachweisen,to prove,证明,VERB
ankurbeln,stimulate; boost,刺激推动,VERB
anzetteln,instigate; plot,策划挑起,VERB
ausholen,take a swing; elaborate,挥臂展开,VERB
ausschenken,serve drinks,斟酒售卖,VERB
bescheren,bring; bestow,带来赐予,VERB
eindecken,stock up on,备足囤货,VERB
entgegentreten,oppose; confront,迎击对抗,VERB
fortschreiben,keep updating,持续更新,VERB
kaschieren,gloss over; cover up,掩饰粉饰,VERB
mitgestalten,co-shape,共同塑造,VERB
mühen,strive laboriously,辛劳操劳,VERB
nachzeichnen,trace; retrace,描摹再现,VERB
umbauen,refurbish; rebuild,翻修改建,VERB
umplanen,reschedule,重新规划,VERB
verharmlosen,trivialize,淡化轻描,VERB
verrutschen,slip out of place,挪位滑脱,VERB
vorbeugen,prevent,预防,VERB
sinnvoll,sensible; meaningful,有意义的,ADJ
absonderlich,peculiar,古怪的,ADJ
atmungsaktiv,breathable,透气吸汗的,ADJ
berauschend,intoxicating; exhilarating,令人陶醉的,ADJ
eigenwillig,idiosyncratic; stubborn,我行我素的,ADJ
gehaltlos,devoid of substance,空洞无物的,ADJ
krisenanfällig,crisis-prone,易受危机冲击的,ADJ
lohnenswert,worthwhile,值得做的,ADJ
naturnah,close to nature,贴近自然的,ADJ
spöttisch,mocking,嘲弄讥讽的,ADJ
unentschlossen,undecided,犹豫不决的,ADJ
untauglich,unsuitable,不适用无效的,ADJ
verschwiegen,discreet,守口如瓶的,ADJ
vollmundig,sweeping; grand,夸大其词的,ADJ
hingegen,whereas,相反,ADV
anstandslos,without protest,毫无异议地,ADV
demgemäß,in accordance with this,据此,ADV
ersatzweise,as a substitute,作为替代,ADV
stellenweise,in places; sporadically,零星局部地,ADV
hemmungslos,unrestrained,毫无节制地,ADV
jüngst,recently,最近,ADV
nachweislich,verifiably; provably,有据可查地,ADV
nunmehr,now; henceforth,从现在起,ADV
schlagartig,abruptly,突然骤然,ADV
unwissentlich,unknowingly,不知不觉地,ADV
