German_Lemma,English_Lemma,Chinese_Lemma,POS
Anstellung,employment,职位,NOUN
anstrengen,to strain,努力,VERB
antik,antique,古老的,ADJ
Antrieb,drive,动力,NOUN
Anwesen,estate,庄园,NOUN
Appell,appeal,呼吁,NOUN
apropos,speaking of which,顺便一提,ADV
arbeitslos,unemployed,失业的,ADJ
Armband,bracelet,手镯,NOUN
arm,poor,贫穷的,ADJ
Armut,poverty,贫困,NOUN
arrangieren,arrange,安排,VERB
Assistent,assistant,助手,NOUN
Assistentin,assistant,女助手,NOUN
Atem,breath,呼吸,NOUN
Atmosphäre,atmosphere,气氛,NOUN
attackieren,attack,攻击,VERB
au,ow,哎哟,INTJ
aua,ouch,哎哟,INTJ
aufbrechen,break up,破裂,VERB
aufeinander,each other,相互,ADV
Auffahrt,on-ramp,车道,NOUN
Auffassung,view,观点,NOUN
auffliegen,to be discovered,被发觉,VERB
auffinden,find,找到,VERB
aufklären,clarify,澄清,VERB
aufladen,charge,充电,VERB
auflegen,hang up,挂断,VERB
aufgeschlossen,open-minded,思想开明的,ADJ
aufgrund,due to,由于,ADP
Aufregung,excitement,兴奋,NOUN
Aufschwung,upturn,好转,NOUN
aufsteigen,to climb,上升,VERB
Auftraggeber,client,客户,NOUN
ausarten,escalate,恶化,VERB
ausbessern,mend,修补,VERB
ausbreiten,spread,传播,VERB
auseinander,apart,分开,ADV
ausführen,execute,执行,VERB
ausführlich,detailed,详细的,ADJ
ausbrechen,break out,爆发,VERB
ausgeglichen,balanced,平衡的,ADJ
ausgenommen,except,除...之外,ADP
ausrauben,rob,抢劫,VERB
ausgerechnet,of all things,偏偏,ADV
ausgesprochen,pronounced,显著的,ADJ
ausgezeichnet,excellent,优秀的,ADJ
auskommen,get by,过得去,VERB
Ausländer,foreigner,外国人,NOUN
auslösen,trigger,触发,VERB
Ausnutzung,exploitation,利用,NOUN
ausprobieren,try out,尝试,VERB
ausreichend,sufficient,足够的,ADJ
Ausschau,lookout,瞭望,NOUN
ausschließen,exclude,排除,VERB
Aussprache,pronunciation,发音,NOUN
ausstellen,to issue,开具,VERB
austrocknen,to dry out,干涸,VERB
Ausweg,way out,出路,NOUN
Autogramm,autograph,亲笔签名,NOUN
automatisch,automatic,自动的,ADJ
Autor,author,作者,NOUN
Autorität,authority,权威,NOUN
Autoschlüssel,car key,车钥匙,NOUN
autsch,ouch,哎哟,INTJ
Axt,axe,斧头,NOUN
Backe,cheek,脸颊,NOUN
Backofen,oven,烤箱,NOUN
Badewanne,bathtub,浴缸,NOUN
Bahnsteig,platform,站台,NOUN
Band,band,乐队,NOUN
Bande,gang,帮派,NOUN
Bankier,banker,银行家,NOUN
Baronin,baroness,男爵夫人,NOUN
Bart,beard,胡须,NOUN
Basis,base,基础,NOUN
Batterie,battery,电池,NOUN
Bauchschmerzen,stomach ache,腹痛,NOUN
Bauer,farmer,农民,NOUN
beachten,to consider,考虑,VERB
Beamte,official,官员,NOUN
Becken,pelvis,骨盆,NOUN
befinden,to be located,位于,VERB
befördern,to promote,晋升,VERB
befürchten,to fear,担心,VERB
begeben,to go,前往,VERB
begnügen,to be content,满足于,VERB
begreifen,to understand,理解,VERB
begrüßen,to welcome,欢迎,VERB
beheben,to fix,解决,VERB
beherbergen,to host,接待,VERB
behindern,to hinder,阻碍,VERB
Behörde,authority,当局,NOUN
beibehalten,to maintain,保持,VERB
beibringen,to teach,教授,VERB
beides,both,两者,PRON
beifügen,to enclose,附上,VERB
beim,at the,在...时,ADP
beinahe,almost,几乎,ADV
beiseite,aside,在一边,ADV
Beistand,assistance,援助,NOUN
beiwohnen,to attend,出席,VERB
beizeiten,in time,及时地,ADV
Bekannte,acquaintance,熟人,NOUN
Bekenntnis,confession,供认,NOUN
bekiffen,to get stoned,吸食大麻,VERB
beklauen,to rob,偷窃,VERB
belastet,burdened,负担重的,ADJ
belehren,to lecture,教导,VERB
belesen,well-read,博学的,ADJ
bellen,bark,吠叫,VERB
belohnen,to reward,奖励,VERB
belästigen,harass,骚扰,VERB
belästigt,harassed,被骚扰的,ADJ
bemüht,diligent,努力的,ADJ
benommen,dazed,头晕的,ADJ
benutzbar,usable,可用的,ADJ
benutzt,used,用过的,ADJ
Benzin,gasoline,汽油,NOUN
berechtigt,authorized,有资格的,ADJ
bereden,discuss,讨论,VERB
Bereitschaft,readiness,准备就绪,NOUN
bereuen,regret,后悔,VERB
Bergsteiger,mountaineer,登山者,NOUN
berufen,appoint,任命,VERB
beruhen,be based on,基于,VERB
berüchtigt,notorious,臭名昭著的,ADJ
besagen,state,说明,VERB
bescheiden,modest,谦虚的,ADJ
bescheinigen,certify,证明,VERB
beschießen,shoot at,射击,VERB
beschimpfen,insult,辱骂,VERB
beschleunigen,accelerate,加速,VERB
beschließen,decide,决定,VERB
Beschluss,decision,决定,NOUN
beschneiden,circumcise,割礼,VERB
beschuldigen,accuse,指控,VERB
Beschwerde,complaint,投诉,NOUN
beschwingt,upbeat,轻快的,ADJ
beschwören,to conjure,召唤,VERB
beschädigen,to damage,损坏,VERB
beschämen,to shame,使羞愧,VERB
besiegen,to defeat,击败,VERB
Besprechung,meeting,会议,NOUN
Besseres,something better,更好的事物,NOUN
bestechen,to bribe,贿赂,VERB
besteigen,to climb,攀登,VERB
Bestellung,order,订单,NOUN
Bestes,the best,最好的事物,NOUN
besteuern,to tax,征税,VERB
Bestie,beast,野兽,NOUN
bestmöglich,best possible,尽可能好的,ADJ
Bestreben,endeavor,努力,NOUN
Besucher,visitor,访客,NOUN
beteiligt,involved,参与的,ADJ
betrachten,to consider,考虑,VERB
Betreuung,care,照料,NOUN
betroffen,affected,受影响的,ADJ
betrügen,to cheat,欺骗,VERB
Betrüger,fraudster,骗子,NOUN
Beute,prey,猎物,NOUN
Beutel,pouch,袋子,NOUN
Bevölkerung,population,人口,NOUN
bewachen,to guard,看守,VERB
bewaffnet,armed,武装的,ADJ
Bewohner,resident,居民,NOUN
bewundern,to admire,钦佩,VERB
beziehungsweise,or rather,或者,ADV
beängstigend,scary,令人害怕的,ADJ
Biene,bee,蜜蜂,NOUN
Bilanz,balance,收支平衡,NOUN
Bildschirm,screen,屏幕,NOUN
billigen,to approve,批准,VERB
binden,to bind,捆绑,VERB
Birne,pear,梨,NOUN
bisherig,previous,迄今为止的,ADJ
Bissen,bite,一口,NOUN
bissl,a bit,一点,ADV
bizarr,bizarre,奇异的,ADJ
bla,blah,废话,INTJ
Blamage,disgrace,耻辱,NOUN
blasen,to blow,吹,VERB
blass,pale,苍白的,ADJ
blenden,to dazzle,使目眩,VERB
blicken,to look,看,VERB
Blitz,lightning,闪电,NOUN
bloß,just,仅仅,ADV
Blütezeit,heyday,鼎盛时期,NOUN
boah,wow,哇,INTJ
Bowle,punch (drink),潘趣酒,NOUN
Boxen,boxing,拳击,NOUN
Brite,Briton,英国人,NOUN
britisch,British,英国的,ADJ
Bruch,break,断裂,NOUN
Brunnen,fountain,喷泉,NOUN
Bräutigam,groom,新郎,NOUN
Bulldogge,bulldog,斗牛犬,NOUN
bunt,colorful,五颜六色的,ADJ
Busch,bush,灌木丛,NOUN
Böses,evil,恶行,NOUN
büßen,atone,赎罪,VERB
ca,approx.,大约,ADV
charmant,charming,迷人的,ADJ
Charme,charm,魅力,NOUN
Chemie,chemistry,化学,NOUN
Chemikalie,chemical,化学品,NOUN
chinesisch,Chinese,中国的,ADJ
Chirurg,surgeon,外科医生,NOUN
Chor,choir,合唱团,NOUN
cool,cool,酷的,ADJ
Urheberrecht,copyright,版权,NOUN
Grafschaft,county,县,NOUN
Kran,crane,起重机,NOUN
Dachboden,attic,阁楼,NOUN
Dad,dad,爸爸,NOUN
dadurch,thereby,因此,ADV
daheim,at home,在家,ADV
Dampf,steam,蒸汽,NOUN
dankeschön,thank you,谢谢,INTJ
dar,there,那里,ADV
daran,on it,在上面,ADV
daraus,from it,从中,ADV
Darbietung,performance,表演,NOUN
darstellen,to represent,代表,VERB
Datenbank,database,数据库,NOUN
Datenleck,data leak,数据泄露,NOUN
Dauer,duration,持续时间,NOUN
dazwischen,in between,在中间,ADV
Deckung,coverage,覆盖范围,NOUN
deins,yours,你的,PRON
demnach,according to that,因此,ADV
Depp,idiot,傻瓜,NOUN
deprimiert,depressed,沮丧的,ADJ
deswegen,therefore,因此,ADV
deuten,indicate,表明,VERB
Dichter,poet,诗人,NOUN
Dichtung,poetry,诗歌,NOUN
diejenige,the one,那个,DET
diffus,diffuse,模糊的,ADJ
Dinosaurier,dinosaur,恐龙,NOUN
diplomatisch,diplomatic,外交的,ADJ
diskret,discreet,谨慎的,ADJ
Diät,diet,节食,NOUN
Dokument,document,文件,NOUN
Dom,cathedral,大教堂,NOUN
Donner,thunder,雷声,NOUN
Doppelpunkt,colon,冒号,NOUN
Dosis,dose,剂量,NOUN
Draht,wire,金属丝,NOUN
dramatisch,dramatic,戏剧性的,ADJ
dran,on it,在上面,ADV
drauf,on it,在上面,ADV
draus,out,在外面,ADV
dreckig,dirty,脏的,ADJ
Drecksack,scumbag,混蛋,NOUN
Dreckskerl,dirty bastard,混蛋,NOUN
Dreh,spin,旋转,NOUN
Dreieck,triangle,三角形,NOUN
drin,inside,在里面,ADV
Dringlichkeit,urgency,紧急,NOUN
Getränk,drink,饮料,NOUN
dritte,third,第三,NUM
Drittel,third,三分之一,NOUN
Droge,drug,毒品,NOUN
drohen,threaten,威胁,VERB
Drohne,drone,无人机,NOUN
drunter,underneath,在下面,ADV
drängen,urge,催促,VERB
Dschungel,jungle,丛林,NOUN
Duft,fragrance,香味,NOUN
Dummheit,stupidity,愚蠢,NOUN
Dunkelheit,darkness,黑暗,NOUN
Dunkel,darkness,黑暗,NOUN
dunkeln,darken,变暗,VERB
Durchbruch,breakthrough,突破,NOUN
durchdrehen,go crazy,发疯,VERB
Durchsuchungsbefehl,search warrant,搜查令,NOUN
dynamisch,dynamic,动态的,ADJ
dämlich,stupid,愚蠢的,ADJ
Dämmerung,twilight,黄昏,NOUN
Dämon,demon,恶魔,NOUN
Dürre,drought,干旱,NOUN
Ebene,level,水平,NOUN
Edelstein,gemstone,宝石,NOUN
äh,eh,呃,INTJ
ehemalig,former,前任的,ADJ
ehrgeizig,ambitious,有野心的,ADJ
Eichhörnchen,squirrel,松鼠,NOUN
Eid,oath,誓言,NOUN
eigenartig,peculiar,奇怪的,ADJ
Eigentümer,owner,所有者,NOUN
einfließen,to flow in,流入,VERB
einfältig,simple-minded,头脑简单的,ADJ
einführen,to introduce,引入,VERB
Eingriff,intervention,干预,NOUN
einlassen,to let in,允许进入,VERB
einlegen,to insert,插入,VERB
einleiten,to initiate,开始,VERB
einnähen,to sew in,缝入,VERB
einpacken,to wrap,包装,VERB
einreichen,to submit,提交,VERB
Einsicht,insight,见解,NOUN
einst,once,曾经,ADV
eintragen,to enter,登记,VERB
Einwohner,inhabitant,居民,NOUN
Eisenbahn,railway,铁路,NOUN
eisig,icy,冰冷的,ADJ
eiskalt,ice-cold,冰冷的,ADJ
Ekel,disgust,厌恶,NOUN
eklig,disgusting,令人厌恶的,ADJ
Ekstase,ecstasy,狂喜,NOUN
Elefant,elephant,大象,NOUN
elektrisch,electric,电的,ADJ
elend,miserable,悲惨的,ADJ
Empfehlung,recommendation,推荐,NOUN
engagieren,engage,聘用,VERB
Engländer,Englishman,英国人,NOUN
enorm,enormous,巨大的,ADJ
Entdeckung,discovery,发现,NOUN
Entlassung,dismissal,解雇,NOUN
entstehen,arise,产生,VERB
enttäuschen,disappoint,使失望,VERB
entwerfen,design,设计,VERB
Erbschaft,inheritance,遗产,NOUN
ereignen,to occur,发生,VERB
Erfinder,inventor,发明者,NOUN
erforderlich,required,必需的,ADJ
erfrischend,refreshing,令人清爽的,ADJ
erhältlich,available,可获得的,ADJ
Erhöhung,increase,增加,NOUN
Erinnerung,memory,记忆,NOUN
erkundigen,to inquire,询问,VERB
Erlebnis,experience,经历,NOUN
erleichtern,to relieve,减轻,VERB
ermöglichen,to enable,使可能,VERB
Ernte,harvest,收获,NOUN
Eroberer,conqueror,征服者,NOUN
erobern,to conquer,征服,VERB
erreichbar,reachable,可到达的,ADJ
Errichtung,construction,建造,NOUN
Ersatz,replacement,替代品,NOUN
Erscheinung,appearance,现象,NOUN
erschießen,to shoot,枪杀,VERB
erschlagen,to slay,打死,VERB
erschöpft,exhausted,筋疲力尽的,ADJ
erschüttern,to shake,震动,VERB
Ersparnis,savings,积蓄,NOUN
erstellen,to create,创建,VERB
erstens,firstly,首先,ADV
erstmal,first of all,首先,ADV
erstechen,to stab,刺死,VERB
ertappen,to catch,当场抓住,VERB
erträglich,bearable,可忍受的,ADJ
ertönen,to sound,响起,VERB
Erwachsener,adult,成年人,NOUN
erweitern,to expand,扩大,VERB
erwischen,to catch,抓住,VERB
erwähnen,mention,提及,VERB
erzwingen,force,强迫,VERB
Erzählung,story,故事,NOUN
Etappe,stage,阶段,NOUN
etliche,several,几个,DET
etwa,approximately,大约,ADV
Eule,owl,猫头鹰,NOUN
ewig,eternal,永恒的,ADJ
exakt,exact,精确的,ADJ
explodieren,explode,爆炸,VERB
Exzellenz,excellence,卓越,NOUN
fade,bland,乏味的,ADJ
Faden,thread,线,NOUN
Fahrt,ride,行程,NOUN
Falsches,wrong,错误的事,NOUN
faltbar,foldable,可折叠的,ADJ
Falte,wrinkle,皱纹,NOUN
fanatisch,fanatical,狂热的,ADJ
Fantasie,fantasy,幻想,NOUN
Faser,fiber,纤维,NOUN
Fee,fairy,仙女,NOUN
Feierabend,end of the working day,下班,NOUN
fein,fine,精细的,ADJ
Feind,enemy,敌人,NOUN
feindlich,hostile,敌对的,ADJ
Fell,fur,毛皮,NOUN
Feminismus,feminism,女权主义,NOUN
Ferne,distance,距离,NOUN
fern,far,远的,ADJ
fernhalten,keep away,远离,VERB
fertigmachen,to finish,完成,VERB
fest,firm,坚固的,ADJ
fetten,to grease,涂油,VERB
fettig,greasy,油腻的,ADJ
Fettsäure,fatty acid,脂肪酸,NOUN
feucht,moist,潮湿的,ADJ
feuern,to fire,开火,VERB
Filz,felt,毛毡,NOUN
Finanzen,finances,财政,NOUN
finanziell,financial,财政的,ADJ
finanzieren,to finance,资助,VERB
finster,dark,黑暗的,ADJ
Fischer,fisherman,渔夫,NOUN
flach,flat,平坦的,ADJ
Fleck,stain,污渍,NOUN
Fledermaus,bat,蝙蝠,NOUN
flicken,to mend,修补,VERB
fließend,fluent,流利的,ADJ
flink,nimble,敏捷的,ADJ
Flitterwochen,honeymoon,蜜月,NOUN
folgendes,the following,以下内容,PRON
folglich,consequently,因此,ADV
Formel,formula,公式,NOUN
Fortpflanzung,reproduction,繁殖,NOUN
fragwürdig,questionable,可疑的,ADJ
französisch,French,法国的,ADJ
Freibad,outdoor pool,露天游泳池,NOUN
freilassen,to release,释放,VERB
Friseur,hairdresser,理发师,NOUN
frustriert,frustrated,沮丧的,ADJ
Frucht,fruit,水果,NOUN
Funk,radio,无线电,NOUN
Funke,spark,火花,NOUN
Funkgerät,radio,无线电设备,NOUN
Funkstille,radio silence,无线电静默,NOUN
funktional,functional,功能的,ADJ
Futter,feed,饲料,NOUN
fußen,to be based on,基于,VERB
fällig,due,到期的,ADJ
Föderation,federation,联邦,NOUN
fördern,to promote,促进,VERB
führend,leading,领先的,ADJ
Fülle,abundance,丰富,NOUN
fünfundzwanzig,twenty-five,二十五,NUM
fürchterlich,terrible,可怕的,ADJ
füreinander,for each other,相互,ADV
Fürsorge,care,照料,NOUN
Galaxie,galaxy,星系,NOUN
Galerie,gallery,画廊,NOUN
Gans,goose,鹅,NOUN
ganzheitlich,holistic,整体的,ADJ
garantieren,to guarantee,保证,VERB
Garderobe,wardrobe,衣帽间,NOUN
Gasse,alley,小巷,NOUN
gastfreundlich,hospitable,好客的,ADJ
Gattung,genus,属,NOUN
Gebrauch,use,使用,NOUN
Gebärde,gesture,手势,NOUN
geduldig,patient,耐心的,ADJ
geehrt,honored,尊敬的,ADJ
geeignet,suitable,合适的,ADJ
Gefangener,prisoner,囚犯,NOUN
Gefangenschaft,captivity,囚禁,NOUN
fesseln,tie up,绑,VERB
Gefährte,companion,同伴,NOUN
Gefälligkeit,favor,恩惠,NOUN
gefälligst,please,请,ADV
fälschen,fake,伪造,VERB
gefühlvoll,emotional,充满感情的,ADJ
gehorchen,to obey,服从,VERB
Gehorsam,obedience,服从,NOUN
Gehäuse,case,外壳,NOUN
gehörig,proper,适当的,ADJ
geil,horny,性欲的,ADJ
irren,to err,弄错,VERB
Geisel,hostage,人质,NOUN
geistig,mental,精神的,ADJ
geistreich,witty,机智的,ADJ
knüpfen,to link,连接,VERB
leisten,to accomplish,完成,VERB
Geliebte,beloved,爱人,NOUN
geliebt,loved,被爱的,ADJ
geliehen,borrowed,借来的,ADJ
gelingen,to succeed,成功,VERB
gell,right,对吧,INTJ
Gelächter,laughter,笑声,NOUN
Geländer,railing,栏杆,NOUN
Gen,gene,基因,NOUN
genehmigen,to approve,批准,VERB
genehmigt,approved,批准的,ADJ
genervt,annoyed,恼火的,ADJ
Genick,neck,脖颈,NOUN
Genosse,comrade,同志,NOUN
Geographie,geography,地理,NOUN
geregelt,regulated,调节,ADJ
gering,small,小的,ADJ
Gerinnsel,clot,凝块,NOUN
gernhaben,to like,喜欢,VERB
räuchern,to smoke,熏制,VERB
geräumig,spacious,宽敞的,ADJ
Gesang,singing,歌唱,NOUN
geschickt,skillful,熟练的,ADJ
scheiden,to divorce,离婚,VERB
Geschirr,dishes,餐具,NOUN
Geschlecht,gender,性别,NOUN
geschmacklos,tasteless,无味的,ADJ
Geschoss,floor,楼层,NOUN
geschäftlich,business,商业的,ADJ
gesinnt,disposed,有...意向的,ADJ
sperren,to block,封锁,VERB
Gestalt,shape,形状,NOUN
Gestank,stench,恶臭,NOUN
Geständnis,confession,供认,NOUN
vögeln,to fuck,性交,VERB
gewaltig,enormous,巨大的,ADJ
Gewehr,rifle,步枪,NOUN
Gewicht,weight,重量,NOUN
gewohnt,usual,通常的,ADJ
gewähren,to grant,给予,VERB
gewährleisten,to ensure,保证,VERB
gewärtig,prepared,准备好的,ADJ
gezielt,targeted,有针对性的,ADJ
giftig,poisonous,有毒的,ADJ
Gipfel,summit,峰会,NOUN
Gitarrenmusik,guitar music,吉他音乐,NOUN
Gitter,grid,网格,NOUN
Glanz,shine,光泽,NOUN
glaubwürdig,credible,可信的,ADJ
Gletscher,glacier,冰川,NOUN
gliedern,organize,组织,VERB
GmbH,limited liability company,有限责任公司,NOUN
Grab,grave,坟墓,NOUN
Gerade,straight line,直的,NOUN
grafisch,graphic,图形的,ADJ
Gramm,gram,克,NOUN
Grammatik,grammar,语法,NOUN
grandios,grandiose,宏伟的,ADJ
Gras,grass,草,NOUN
gratis,free,免费的,ADJ
grauen,to dread,恐惧,VERB
Griff,handle,把手,NOUN
grob,rough,粗糙的,ADJ
Groll,grudge,怨恨,NOUN
Grundlage,basis,基础,NOUN
Gruß,greeting,问候,NOUN
größtenteils,mostly,主要地,ADV
Gründer,founder,创始人,NOUN
Gunst,favor,恩惠,NOUN
Gutachten,expert opinion,专家意见,NOUN
gutartig,benign,良性的,ADJ
Gärtner,gardener,园丁,NOUN
gönnen,to grant,赐予,VERB
Göttin,goddess,女神,NOUN
günstig,cheap,便宜的,ADJ
Gürtel,belt,腰带,NOUN
Haft,detention,拘留,NOUN
Haftbefehl,arrest warrant,逮捕令,NOUN
Haftung,liability,责任,NOUN
Haken,hook,钩子,NOUN
Handgelenk,wrist,手腕,NOUN
Handwerker,handyman,工匠,NOUN
Handyklingeln,cell phone ringing,手机铃声,NOUN
Harfe,harp,竖琴,NOUN
Hau,blow,打击,NOUN
Hauch,breath,气息,NOUN
Hauptmann,captain,上尉,NOUN
Hauptquartier,headquarters,总部,NOUN
hauptsächlich,mainly,主要地,ADV
Hausbesuch,house call,上门拜访,NOUN
Haushalt,household,家庭,NOUN
Hausmeister,caretaker,房屋管理员,NOUN
heilig,holy,神圣的,ADJ
Heilige,saint,圣人,NOUN
Heilung,healing,治愈,NOUN
Heimweg,way home,回家的路,NOUN
heiter,cheerful,愉快的,ADJ
Heizkörper,radiator,暖气片,NOUN
Hektik,hectic,忙乱,NOUN
hektisch,hectic,忙碌的,ADJ
hellhörig,thin-walled,隔音差的,ADJ
Henker,executioner,刽子手,NOUN
her,here,这里,ADV
herab,down,向下,ADV
Herausforderung,challenge,挑战,NOUN
herauskommen,to come out,出来,VERB
herausragend,outstanding,杰出的,ADJ
herausstellen,to turn out,结果是,VERB
herbringen,to bring here,带来,VERB
Herd,stove,炉灶,NOUN
Herde,flock,兽群,NOUN
hereinfallen,to be fooled,上当,VERB
hereinlegen,to trick,欺骗,VERB
herholen,to fetch,取来,VERB
herkommen,to come here,来到这里,VERB
herrichten,to prepare,准备,VERB
Herkunft,origin,起源,NOUN
Herrgott,Lord God,上帝,NOUN
Herrin,mistress,女主人,NOUN
herrje,good heavens,天哪,INTJ
Herrschaften,ladies and gentlemen,各位,NOUN
herrschen,to rule,统治,VERB
Herstellung,production,生产,NOUN
herunter,down,向下,ADV
Herzinfarkt,heart attack,心脏病发作,NOUN
Herzog,duke,公爵,NOUN
Herzschlag,heartbeat,心跳,NOUN
heulen,to cry,哭泣,VERB
heutig,today's,今天的,ADJ
hieran,on this,在此,ADV
Hierarchie,hierarchy,等级制度,NOUN
hierbleiben,stay here,留在这里,VERB
hiermit,hereby,特此,ADV
Highschool,high school,高中,NOUN
hilflos,helpless,无助的,ADJ
hinauf,up,向上,ADV
hindern,hinder,阻碍,VERB
Hindernis,obstacle,障碍,NOUN
Hingabe,devotion,奉献,NOUN
hinrichten,execute,处决,VERB
Hinrichtung,execution,处决,NOUN
Hintertür,back door,后门,NOUN
hinzu,in addition,此外,ADV
Hirn,brain,大脑,NOUN
Historiker,historian,历史学家,NOUN
historisch,historic,历史的,ADJ
Hitze,heat,炎热,NOUN
Hitzkopf,hothead,急性子的人,NOUN
Hochmut,arrogance,傲慢,NOUN
Hochschule,college,高校,NOUN
hocken,to crouch,蹲,VERB
Hof,yard,院子,NOUN
hoffentlich,hopefully,希望,ADV
hoffnungslos,hopeless,绝望的,ADJ
holländisch,Dutch,荷兰的,ADJ
hopp,oops,哎呀,INTJ
hoppla,oops,哎呀,INTJ
Horizont,horizon,地平线,NOUN
Hotelzimmer,hotel room,酒店房间,NOUN
huch,yikes,哎呀,INTJ
hungrig,hungry,饥饿的,ADJ
hurra,hurrah,万岁,INTJ
hä,huh,哈,INTJ
Häkchen,checkmark,勾号,NOUN
Händler,dealer,商人,NOUN
häufig,frequent,频繁的,ADJ
Häuptling,chieftain,酋长,NOUN
höchstens,at most,至多,ADV
Höhe,height,高度,NOUN
Höhepunkt,climax,高潮,NOUN
Hüfte,hip,臀部,NOUN
Hühnchen,chicken,小鸡,NOUN
Ideologie,ideology,意识形态,NOUN
Täuschung,illusion,幻觉,NOUN
imaginär,imaginary,虚构的,ADJ
Imperium,empire,帝国,NOUN
impfen,vaccinate,接种疫苗,VERB
Impfung,vaccination,疫苗接种,NOUN
imponieren,to impress,给人留下深刻印象,VERB
imstande,able,能够,ADJ
Inbegriff,epitome,化身,NOUN
Indianer,Indians,印第安人,NOUN
Industrie,industry,工业,NOUN
Ingenieur,engineer,工程师,NOUN
Inhaber,owner,所有者,NOUN
innen,inside,在里面,ADV
Inneres,interior,内部,NOUN
Insekt,insect,昆虫,NOUN
Insektizid,insecticide,杀虫剂,NOUN
insgesamt,overall,总共,ADV
Eingebung,inspiration,灵感,NOUN
inspirieren,to inspire,启发,VERB
Institut,institute,机构,NOUN
intensiv,intense,强烈的,ADJ
interaktiv,interactive,交互式的,ADJ
Interessantes,interesting things,有趣的事物,NOUN
Internat,boarding school,寄宿学校,NOUN
Interpret,performer (musician/artist),口译员,NOUN
Investition,investment,投资,NOUN
irgendwas,something,某事,PRON
irgendwelch,any,任何一些,DET
ironisch,ironic,讽刺的,ADJ
Irrer,madman,疯子,NOUN
Italiener,Italian,意大利人,NOUN
jahrelang,for years,多年,ADV
Jahresende,end of the year,年底,NOUN
Jahreslohn,annual wage,年薪,NOUN
jaja,yeah yeah,是是是,INTJ
Jalousie,blind,百叶窗,NOUN
Jammertal,vale of tears,苦难深渊,NOUN
jargonhaft,jargon-heavy,充满行话的,ADJ
Jasmintee,jasmine tea,茉莉花茶,NOUN
je,ever,曾经,ADV
Jeansjacke,denim jacket,牛仔夹克,NOUN
jederzeit,at any time,随时,ADV
Jenseitsglaube,belief in the afterlife,对来世的信仰,NOUN
Jochbein,cheekbone,颧骨,NOUN
Jodmangel,iodine deficiency,碘缺乏,NOUN
Joggen,jogging,慢跑,NOUN
Jubel,cheers,欢呼,NOUN
jucken,to itch,发痒,VERB
Juckpulver,itching powder,痒痒粉,NOUN
Jugendamt,Youth Welfare Office,青少年福利局,NOUN
Jugendliche,youth (people),青少年,NOUN
Jugendwahn,obsession with youth,对年轻的狂热,NOUN
juhu,Yay,好耶,INTJ
Junggeselle,bachelor,单身汉,NOUN
juristisch,legal,法律的,ADJ
Juwel,jewel,珠宝,NOUN
