German_Lemma,English_Lemma,Chinese_Lemma,POS
krabbeln,to crawl,爬行,VERB
Kram,stuff,杂物,NOUN
krass,extreme,极端的,ADJ
kratzen,to scratch,挠,VERB
Kratzer,scratch,划痕,NOUN
Krawatte,tie,领带,NOUN
Kreditkarte,credit card,信用卡,NOUN
Kreuz,cross,十字架,NOUN
Krone,crown,王冠,NOUN
Kultur,culture,文化,NOUN
Kunde,customer,顾客,NOUN
Käfig,cage,笼子,NOUN
Kätzchen,kitten,小猫,NOUN
Küste,coast,海岸,NOUN
laden,to load,装载,VERB
Langeweile,boredom,无聊,NOUN
lassen,to let,让,AUX
Laster,truck,卡车,NOUN
Lastwagen,truck,卡车,NOUN
Laut,sound,声音,NOUN
Lautsprecher,loudspeaker,扬声器,NOUN
Leck,leak,漏洞,NOUN
lecken,to lick,舔,VERB
legal,lawful,合法的,ADJ
lehnen,to lean,倚靠,VERB
Lehrerin,teacher (female),女教师,NOUN
Leine,leash,皮带,NOUN
Lektion,lesson,课,NOUN
Linie,line,线,NOUN
Liter,litre,升,NOUN
Lokal,bar,酒吧,NOUN
losgehen,to start,开始,VERB
Lunge,lung,肺,NOUN
Lärm,noise,噪音,NOUN
Magen,stomach,胃,NOUN
Mahlzeit,meal,餐,NOUN
mancher,some,某些,DET
Mannschaft,team,团队,NOUN
Marke,brand,品牌,NOUN
Maske,mask,面具,NOUN
Mauer,wall,墙,NOUN
Medikament,medication,药物,NOUN
meist,mostly,大多,ADV
Miete,rent,租金,NOUN
mieten,to rent,租用,VERB
Mistkerl,bastard,混蛋,NOUN
mitmachen,participate,参与,VERB
Mode,fashion,时尚,NOUN
Muskel,muscle,肌肉,NOUN
Mutti,mommy,妈妈,NOUN
Mädel,girl,女孩,NOUN
Nachbarin,neighbor (female),女邻居,NOUN
Nachtisch,dessert,甜点,NOUN
Nadel,needle,针,NOUN
nass,wet,湿的,ADJ
Nebel,fog,雾,NOUN
nebenan,next door,在隔壁,ADV
Neffe,nephew,侄子,NOUN
negativ,negative,负的,ADJ
Netz,net,网,NOUN
nicken,to nod,点头,VERB
Niere,kidney,肾脏,NOUN
normalerweise,normally,通常,ADV
Notruf,emergency call,紧急呼叫,NOUN
nächste,next,下一个的,ADJ
nützlich,useful,有用的,ADJ
Ofen,oven,烤箱,NOUN
Oper,opera,歌剧,NOUN
ordentlich,tidy,整洁的,ADJ
organisieren,organize,组织,VERB
Osten,east,东方,NOUN
Ozean,ocean,海洋,NOUN
Paket,package,包裹,NOUN
Palast,palace,宫殿,NOUN
Papierkram,paperwork,文书工作,NOUN
Parkplatz,parking lot,停车场,NOUN
Partnerin,partner (female),女伴侣,NOUN
Passwort,password,密码,NOUN
Patientin,patient (female),女病人,NOUN
Penner,bum,流浪汉,NOUN
Pfeife,whistle,口哨,NOUN
Pfeil,arrow,箭,NOUN
Pflanze,plant,植物,NOUN
Pflege,care,护理,NOUN
Pille,pill,药丸,NOUN
pinkeln,to pee,小便,VERB
Pirat,pirate,海盗,NOUN
pleite,broke,破产的,ADJ
Polizistin,police officer (female),女警察,NOUN
Pommes,fries,炸薯条,NOUN
Popmusik,pop music,流行音乐,NOUN
positiv,positive,积极的,ADJ
prima,great,极好的,ADJ
privat,private,私人的,ADJ
Produkt,product,产品,NOUN
Profi,professional,专业人士,NOUN
Präsidentin,president (female),女总统,NOUN
pünktlich,punctual,准时的,ADJ
Rad,wheel,轮子,NOUN
Rakete,rocket,火箭,NOUN
Rand,edge,边缘,NOUN
Ratte,rat,老鼠,NOUN
Rauch,smoke,烟,NOUN
rauchen,smoke,吸烟,VERB
Raumschiff,spaceship,宇宙飞船,NOUN
rauskommen,come out,出来,VERB
recht,right,正确的,ADJ
reiben,to rub,摩擦,VERB
reißen,to tear,撕,VERB
Reiter,rider,骑手,NOUN
reservieren,to reserve,预订,VERB
Rezept,recipe,食谱,NOUN
riesig,huge,巨大的,ADJ
Roboter,robot,机器人,NOUN
Rockmusik,rock music,摇滚乐,NOUN
romantisch,romantic,浪漫的,ADJ
Russe,Russian,俄罗斯人,NOUN
russisch,Russian,俄罗斯的,ADJ
Rätsel,riddle,谜语,NOUN
Räuber,robber,强盗,NOUN
rückwärts,backwards,向后,ADV
Saal,hall,大厅,NOUN
sanft,gentle,温柔的,ADJ
saugen,to suck,吸,VERB
schaben,to scrape,刮,VERB
Schauspielerin,actress,女演员,NOUN
Scheibe,slice,薄片,NOUN
Scheiße,shit,屎,NOUN
Schere,scissors,剪刀,NOUN
Schicksal,fate,命运,NOUN
schieben,to push,推,VERB
Schild,sign,标志,NOUN
Schlampe,bitch,婊子,NOUN
Schluck,sip,一口,NOUN
schmeißen,to throw,扔,VERB
schmelzen,to melt,融化,VERB
schmerzen,to hurt,使疼痛,VERB
Schmuck,jewelry,首饰,NOUN
schmutzig,dirty,脏的,ADJ
schmücken,to decorate,装饰,VERB
Schnaps,liquor,烈酒,NOUN
Schrott,scrap,废料,NOUN
schräg,oblique,倾斜的,ADJ
Schublade,drawer,抽屉,NOUN
Schuh,shoe,鞋,NOUN
Schwager,brother-in-law,姐夫,NOUN
Schädel,skull,头骨,NOUN
schüchtern,shy,害羞的,ADJ
Seife,soap,肥皂,NOUN
Seil,rope,绳子,NOUN
Sekretärin,secretary,女秘书,NOUN
selbstverständlich,of course,理所当然的,ADJ
servus,hello,你好,INTJ
seufzen,to sigh,叹气,VERB
sicherlich,certainly,当然,ADV
Sieger,winner,获胜者,NOUN
Silber,silver,银,NOUN
Single,single person,单身人士,NOUN
sinken,sink,下沉,VERB
Sirene,siren,警笛,NOUN
Situation,situation,情况,NOUN
Sitz,seat,座位,NOUN
SMS,text message,短信,NOUN
Sonnenaufgang,sunrise,日出,NOUN
Sonnenuntergang,sunset,日落,NOUN
Sorte,sort,种类,NOUN
Spanien,Spain,西班牙,NOUN
spanisch,Spanish,西班牙的,ADJ
spannend,exciting,令人兴奋的,ADJ
sparsam,economical,节俭的,ADJ
Spaziergang,walk,散步,NOUN
Speck,bacon,培根,NOUN
spitze,great,极好的,ADJ
Sprung,jump,跳跃,NOUN
Stall,stable,畜舍,NOUN
Stand,status,地位,NOUN
Staub,dust,灰尘,NOUN
stempeln,to stamp,盖章,VERB
Stiefel,boot,靴子,NOUN
Stirn,forehead,前额,NOUN
stottern,to stutter,结巴,VERB
Streich,prank,恶作剧,NOUN
streichen,to paint,粉刷,VERB
stur,stubborn,固执的,ADJ
Süßigkeit,sweet,糖果,NOUN
Tal,valley,山谷,NOUN
tapfer,brave,勇敢的,ADJ
taub,deaf,聋的,ADJ
Teddy,teddy bear,泰迪熊,NOUN
teils,partly,部分地,ADV
telefonieren,to phone,打电话,VERB
Temperatur,temperature,温度,NOUN
Tempo,speed,速度,NOUN
Tipp,tip,提示,NOUN
Torte,cake,蛋糕,NOUN
trainieren,to train,训练,VERB
trennen,separate,分开,VERB
