German_Lemma,English_Lemma,Chinese_Lemma,POS
Inserat,newspaper ad,报纸广告,NOUN
Vorlesung,university lecture,大学讲课,NOUN
Selbstdisziplin,self-discipline,自律,NOUN
Missachtung,disregard,蔑视,NOUN
Bürgerschaft,citizenry,全体公民,NOUN
Dachziegel,roof tile,屋顶瓦,NOUN
abschmecken,to season to taste,调味,VERB
abspülen,to rinse dishes,冲洗餐具,VERB
abwägen,to weigh up,权衡,VERB
anstreichen,to paint on,涂刷,VERB
auswischen,to wipe out,擦拭干净,VERB
durchbrechen,to break through,突破,VERB
einteilen,to divide up,分配,VERB
feilen,to file smooth,锉,VERB
infragestellen,to call into question,质疑,VERB
Skeptiker,skeptic,持怀疑态度者,NOUN
nachgeben,to give in,让步,VERB
schildern,to describe vividly,生动描述,VERB
stornieren,to cancel booking,取消预订,VERB
verwarnen,to give warning,予以警告,VERB
zuschließen,to lock shut,锁上,VERB
angeberisch,show-offy,爱炫耀的,ADJ
baufällig,dilapidated,破败失修的,ADJ
belastend,stressful,令人紧张的,ADJ
brauchbar,serviceable,可用的,ADJ
furchtsam,timid,胆怯的,ADJ
glitzernd,glittering,闪闪发光的,ADJ
heiser,hoarse,沙哑的,ADJ
