German_Lemma,English_Lemma,Chinese_Lemma,POS
Auftritt,appearance,出场,NOUN
aufzeichnen,to record,记录,VERB
Aufzeichnung,record,记录,NOUN
ausatmen,to exhale,呼气,VERB
ausbauen,to expand,扩建,VERB
ausbilden,to train,培训,VERB
Ausdruck,expression,表达,NOUN
ausdrücken,to express,表达,VERB
ausdrücklich,explicit,明确的,ADJ
ausfallen,to be cancelled,取消,VERB
ausgeschlossen,excluded,排除在外的,ADJ
ausgleichen,to compensate,补偿,VERB
aushalten,to endure,忍受,VERB
ausmachen,to turn off,关闭,VERB
Ausnahme,exception,例外,NOUN
ausnutzen,to exploit,利用,VERB
Ausrede,excuse,借口,NOUN
ausreden,to make excuses,找借口,VERB
Ausrüstung,equipment,装备,NOUN
außergewöhnlich,extraordinary,非凡的,ADJ
Aussicht,view,景色,NOUN
aussprechen,to pronounce,发音,VERB
Ausstellung,exhibition,展览,NOUN
ausstrahlen,to broadcast,播出,VERB
Austausch,exchange,交流,NOUN
austauschen,to exchange,交换,VERB
austeilen,to distribute,分发,VERB
Auswahl,selection,选择,NOUN
auswendig,by heart,熟记,ADV
Auszeit,time out,休息,NOUN
Autounfall,car accident,车祸,NOUN
Bargeld,cash,现金,NOUN
Bau,construction,建筑,NOUN
Baustelle,construction site,工地,NOUN
Beamter,official,官员,NOUN
Bedingung,condition,条件,NOUN
beeindrucken,to impress,给...留下深刻印象,VERB
beeindruckend,impressive,令人印象深刻的,ADJ
beeinflussen,to influence,影响,VERB
befreundet,friends with,友好的,ADJ
Begegnung,encounter,相遇,NOUN
begrenzen,to limit,限制,VERB
begrenzt,limited,有限的,ADJ
begründet,justified,有根据的,ADJ
Beileid,condolences,哀悼,NOUN
beimischen,to mix in,掺入,VERB
Beitrag,contribution,贡献,NOUN
beleidigen,to insult,侮辱,VERB
Belohnung,reward,奖励,NOUN
belügen,to lie to,对...说谎,VERB
bemerken,to notice,注意到,VERB
bemerkenswert,notable,值得注意的,ADJ
benehmen,to behave,表现,VERB
beneiden,to envy,羡慕,VERB
benötigen,to require,需要,VERB
Berater,advisor,顾问,NOUN
Beratung,advice,咨询,NOUN
Bereich,area,区域,NOUN
bereiten,to prepare,准备,VERB
beruflich,professional,职业的,ADJ
Beschreibung,description,描述,NOUN
beschweren,to complain,抱怨,VERB
besessen,obsessed,着迷的,ADJ
besichtigen,to view,参观,VERB
Besitz,property,财产,NOUN
besitzen,to own,拥有,VERB
Besserung,improvement,好转,NOUN
bestens,very well,非常好,ADV
bestimmen,to determine,决定,VERB
bestätigen,to confirm,确认,VERB
Bestätigung,confirmation,确认,NOUN
beten,to pray,祈祷,VERB
betragen,to amount to,共计,VERB
betreten,to enter,进入,VERB
Betrieb,operation,运营,NOUN
betteln,to beg,乞讨,VERB
beunruhigen,to worry,使不安,VERB
Bewertung,evaluation,评价,NOUN
bewusstlos,unconscious,无意识的,ADJ
Bezahlung,payment,支付,NOUN
Bezirk,district,区,NOUN
Bibel,Bible,圣经,NOUN
bilden,to form,形成,VERB
Bildung,education,教育,NOUN
Bischof,bishop,主教,NOUN
bitter,bitter,苦的,ADJ
blockieren,to block,阻塞,VERB
Blutdruck,blood pressure,血压,NOUN
Blutung,bleeding,出血,NOUN
Brett,board,木板,NOUN
brillant,brilliant,杰出的,ADJ
bröckeln,to crumble,碎裂,VERB
Charakter,character,性格,NOUN
Dankbarkeit,gratitude,感激,NOUN
darunter,among them,在其中,ADV
dazugehören,to belong,属于,VERB
dazukommen,to be added,加入,VERB
Demokratie,democracy,民主,NOUN
derzeit,currently,目前,ADV
Detektiv,detective,侦探,NOUN
Diagnose,diagnosis,诊断,NOUN
Diamant,diamond,钻石,NOUN
diejenigen,those,那些,DET
Diskussion,discussion,讨论,NOUN
Distanz,distance,距离,NOUN
Disziplin,discipline,纪律,NOUN
Drehbuch,screenplay,剧本,NOUN
durchmachen,to go through,经历,VERB
Durchsage,announcement,广播,NOUN
durchschauen,to see through,看穿,VERB
durchsuchen,to search,搜查,VERB
durchziehen,to pull through,拉过,VERB
ebenso,likewise,同样地,ADV
egoistisch,selfish,自私的,ADJ
Ehrgeiz,ambition,雄心,NOUN
Ehrlichkeit,honesty,诚实,NOUN
Eifersucht,jealousy,嫉妒,NOUN
Eigenschaft,property,特性,NOUN
Eigentum,property,财产,NOUN
Eile,hurry,匆忙,NOUN
einbrechen,to break in,闯入,VERB
Einbrecher,burglar,窃贼,NOUN
Einbruch,burglary,入室盗窃,NOUN
Einfall,idea,主意,NOUN
einfallen,to occur to,想起,VERB
Einfluss,influence,影响,NOUN
einig,agreed,一致的,ADJ
Einleitung,introduction,引言,NOUN
einleuchten,to make sense,讲得通,VERB
einmischen,to interfere,干涉,VERB
einnehmen,to ingest,服用,VERB
Einrichtung,facility,设施,NOUN
Einsamkeit,loneliness,孤独,NOUN
einschließen,to lock in,锁住,VERB
einschätzen,to assess,评估,VERB
einsetzen,to deploy,部署,VERB
einsperren,to lock up,关押,VERB
einstellen,to hire,雇用,VERB
Einstellung,attitude,态度,NOUN
Einwand,objection,异议,NOUN
einwerfen,to throw in,投入,VERB
Einzelheit,detail,细节,NOUN
einzeln,individual,单独的,ADJ
einziehen,to move in,搬入,VERB
einzigartig,unique,独特的,ADJ
ekelhaft,disgusting,令人作呕的,ADJ
Empfang,reception,接待,NOUN
empfindlich,sensitive,敏感的,ADJ
endgültig,final,最终的,ADJ
engagiert,committed,投入的,ADJ
entdecken,to discover,发现,VERB
Entfernung,distance,距离,NOUN
enthalten,to contain,包含,VERB
entschlossen,determined,坚定的,ADJ
entspannen,to relax,放松,VERB
Enttäuschung,disappointment,失望,NOUN
entwickeln,develop,发展,VERB
Entwicklung,development,发展,NOUN
erben,to inherit,继承,VERB
erblinden,to go blind,失明,VERB
Ereignis,event,事件,NOUN
Erfindung,invention,发明,NOUN
erfüllen,fulfill,履行,VERB
ergeben,to yield,产生,VERB
ergänzen,to supplement,补充,VERB
erholen,recover,恢复,VERB
erhöhen,raise,提高,VERB
erneut,again,再次,ADV
ernähren,feed,喂养,VERB
erraten,to guess,猜出,VERB
erscheinen,appear,出现,VERB
ersetzen,to replace,替换,VERB
ersparen,to spare,免除,VERB
erstarren,to freeze,僵住,VERB
erstaunlich,astonishing,令人惊讶的,ADJ
ersticken,to suffocate,窒息,VERB
Erwartung,expectation,期望,NOUN
Erziehung,education,教育,NOUN
eventuell,perhaps,可能,ADV
existieren,to exist,存在,VERB
Experte,expert,专家,NOUN
Faktor,factor,因素,NOUN
faszinieren,to fascinate,使着迷,VERB
faszinierend,fascinating,迷人的,ADJ
feige,cowardly,懦弱的,ADJ
Feigling,coward,懦夫,NOUN
feilschen,to haggle,讨价还价,VERB
Fertigkeit,skill,技能,NOUN
festhalten,to hold on,抓住,VERB
Feststellung,statement,断言,NOUN
Festung,fortress,堡垒,NOUN
Figur,figure,身材,NOUN
filtern,to filter,过滤,VERB
Finale,final,决赛,NOUN
Flieger,pilot,飞行员,NOUN
fließen,to flow,流动,VERB
Flotte,fleet,舰队,NOUN
Fluch,curse,诅咒,NOUN
Flügel,wing,翅膀,NOUN
Flüssigkeit,liquid,液体,NOUN
forschen,to research,研究,VERB
Fortschritt,progress,进步,NOUN
frech,cheeky,厚颜无耻的,ADJ
Fremde,stranger,陌生人,NOUN
Fremder,stranger,陌生人,NOUN
friedlich,peaceful,和平的,ADJ
Funktion,function,功能,NOUN
fähig,capable,有能力的,ADJ
Fähigkeit,ability,能力,NOUN
fällen,to fell,砍伐,VERB
Führer,leader,领导者,NOUN
Führung,guided tour,导游,NOUN
fürchten,to fear,害怕,VERB
Gauner,crook,骗子,NOUN
Gebet,prayer,祈祷,NOUN
gebären,to give birth,分娩,VERB
Gedanke,thought,思想,NOUN
Gedicht,poem,诗,NOUN
Gedächtnis,memory,记忆,NOUN
Gefangene,prisoner,囚犯,NOUN
Gegensatz,opposite,对立面,NOUN
Gegenwart,present,现在,NOUN
Gegner,opponent,对手,NOUN
Gehalt,salary,工资,NOUN
geheimnisvoll,mysterious,神秘的,ADJ
Geist,mind,精神,NOUN
Gemälde,painting,画作,NOUN
Generation,generation,世代,NOUN
genial,brilliant,天才的,ADJ
genügen,to be enough,足够,VERB
genügend,enough,足够的,ADJ
gerecht,fair,公平的,ADJ
Gerücht,rumor,谣言,NOUN
Geschwindigkeit,speed,速度,NOUN
Geschäftsführer,managing director,总经理,NOUN
Geschäftsmann,businessman,商人,NOUN
gespannt,tense,紧张的,ADJ
Geste,gesture,手势,NOUN
gewachsen,grown,长大的,ADJ
Gewinn,profit,利润,NOUN
Gewinner,winner,赢家,NOUN
Gewohnheit,habit,习惯,NOUN
gewollt,wanted,故意的,ADJ
gewöhnen,to get used to,习惯于,VERB
gewöhnlich,usual,通常的,ADJ
glatt,smooth,光滑的,ADJ
Glaube,belief,信仰,NOUN
glätten,to smooth,使光滑,VERB
grausam,cruel,残酷的,ADJ
großzügig,generous,慷慨的,ADJ
grübeln,to brood,苦思,VERB
gründen,to found,创立,VERB
gründlich,thorough,彻底的,ADJ
Haltung,attitude,态度,NOUN
Handschelle,handcuff,手铐,NOUN
harmlos,harmless,无害的,ADJ
Hass,hatred,仇恨,NOUN
Hauptsache,main thing,主要的事,NOUN
heften,to pin,别住,VERB
heftig,intense,强烈的,ADJ
heimlich,secret,秘密的,ADJ
Heirat,marriage,婚姻,NOUN
Abfalltrennung,waste separation,垃圾分类,NOUN
Akkulaufzeit,battery life,电池续航时间,NOUN
Altersgrenze,age limit,年龄上限,NOUN
Anstellungsvertrag,employment contract,聘用合同,NOUN
Arbeitsklima,working atmosphere,工作氛围,NOUN
Asylverfahren,asylum procedure,庇护程序,NOUN
Aufenthaltsstatus,residence status,居留身份,NOUN
Aushändigung,handover; issuance,交付,NOUN
Baugenehmigung,building permit,建筑许可,NOUN
Beschwernis,hardship,困苦,NOUN
Bewegungsmangel,lack of exercise,缺乏运动,NOUN
Bildungsferne,lack of education,教育匮乏,NOUN
Blutgerinnsel,blood clot,血栓,NOUN
Budgetkürzung,budget cut,预算削减,NOUN
Chefetage,executive floor,管理层,NOUN
Dürreperiode,period of drought,干旱期,NOUN
Einflussbereich,sphere of influence,影响范围,NOUN
Energiesparlampe,energy-saving lamp,节能灯,NOUN
Ernährungsgewohnheit,eating habit,饮食习惯,NOUN
Fahrverbot,driving ban,禁行令,NOUN
Fernstudium,distance learning,远程学习,NOUN
Führungsposition,leadership position,领导职位,NOUN
Gehaltsverhandlung,salary negotiation,薪资谈判,NOUN
Gerichtsverfahren,court proceedings,法院诉讼,NOUN
Gesellschaftsvertrag,social contract,社会契约,NOUN
Gletscherschmelze,glacier melt,冰川融化,NOUN
Harmlosigkeit,harmlessness,无害性,NOUN
Hochwasserschutz,flood protection,防洪设施,NOUN
Innerlichkeit,inner life; inwardness,内心世界,NOUN
Jugendherberge,youth hostel,青年旅舍,NOUN
Klimaschutz,climate protection,气候保护,NOUN
Kontrollmechanismus,control mechanism,控制机制,NOUN
Kriminalstatistik,crime statistics,犯罪统计,NOUN
Leiharbeit,temporary agency work,劳务派遣,NOUN
Leserschaft,readership,读者群体,NOUN
Machtwechsel,change of power,权力更迭,NOUN
Meeresboden,seafloor,海底,NOUN
Missbrauchsopfer,victim of abuse,受虐受害者,NOUN
Mitgliedsbeitrag,membership fee,会费,NOUN
Nachbarschaftshilfe,neighborly help,邻里互助,NOUN
Nachzahlung,back payment,补付款,NOUN
Nutznießer,beneficiary,受益者,NOUN
Pfandflasche,deposit bottle,押金瓶,NOUN
Politikverdrossenheit,disillusionment with politics,政治冷漠,NOUN
Publikumsliebling,crowd favorite,观众宠儿,NOUN
Rettungsdienst,emergency rescue service,急救服务,NOUN
Schienennetz,rail network,铁路网,NOUN
abhaken,tick off,勾掉,VERB
anschwellen,swell,膨胀,VERB
ausbooten,sideline; oust,排挤出局,VERB
ausloten,sound out; gauge,探明揣摩,VERB
beispringen,stand in for,临时代替,VERB
bestaunen,gaze in amazement,惊叹凝视,VERB
einüben,drill; rehearse,练习排练,VERB
erstreben,strive for,力求争取,VERB
herstammen,originate from,源自出身,VERB
mitentscheiden,co-decide,共同决定,VERB
mitwirken,take part; collaborate,参与合作,VERB
nachklingen,resonate after,余音回荡,VERB
straffen,streamline; tighten,精简收紧,VERB
umdenken,change one's thinking,转变思维,VERB
umstimmen,win over; change mind,争取改变,VERB
verkrampfen,cramp up; stiffen,紧绷僵住,VERB
verzagen,lose heart,气馁退缩,VERB
weiterverarbeiten,process further,继续加工,VERB
erleichtert,relieved,如释重负的,ADJ
atemberaubend,breathtaking,令人屏息的,ADJ
beharrlich,persistent,坚持不懈的,ADJ
bewandert,well-versed,熟练精通的,ADJ
energiesparend,energy-saving,节省能源的,ADJ
ideenreich,inventive,富有创意的,ADJ
labil,unstable,不稳定脆弱的,ADJ
mutlos,discouraged,灰心丧气的,ADJ
selbstgefällig,self-complacent,自满自负的,ADJ
unachtsam,careless; inattentive,粗心大意的,ADJ
unfair,unfair,不公平的,ADJ
verantwortungsbewusst,responsible; conscientious,有责任心的,ADJ
verstörend,disturbing,令人不安的,ADJ
wankelmütig,fickle,摇摆善变的,ADJ
insoweit,insofar,就此而言,ADV
behelfsweise,as a makeshift,权宜临时地,ADV
desgleichen,likewise,同样地,ADV
derweil,meanwhile,与此同时,ADV
gleichwohl,nevertheless,尽管如此,ADV
hiervon,of these; hereof,其中,ADV
massenweise,en masse,大量地,ADV
neuerdings,newly; recently,新近,ADV
prompt,promptly; instantly,立即马上,ADV
schrittweise,step by step,逐步地,ADV
