Chinese_Lemma,English_Lemma,Chinese_Lemma,POS
合伙人,partner,合伙人,NOUN
合并,to merge,合并,VERB
合成,to compose,合成,VERB
合算,worthwhile,合算,ADJ
合约,contract,合约,NOUN
同性恋,homosexuality,同性恋,NOUN
同胞,compatriot,同胞,NOUN
名义,name,名义,NOUN
名额,quota,名额,NOUN
后期,later stage,后期,NOUN
含义,meaning,含义,NOUN
启动,to start,启动,VERB
启示,enlightenment,启示,NOUN
吸取,to absorb,吸取,VERB
吼,to roar,吼,VERB
呈现,to present,呈现,VERB
告知,to inform,告知,VERB
呕吐,to vomit,呕吐,VERB
周期,cycle,周期,NOUN
命名,name,命名,VERB
和气,amiable,和气,ADJ
品德,moral character,品德,NOUN
哄,to roar with laughter,哄,VERB
响亮,loud and clear,响亮,ADJ
响应,to respond to,响应,VERB
哭泣,to weep,哭泣,VERB
唠叨,to nag,唠叨,VERB
啃,to gnaw,啃,VERB
商标,trademark,商标,NOUN
啰唆,long-winded,啰唆,ADJ
喜悦,joy,喜悦,NOUN
器官,organ,器官,NOUN
器材,equipment,器材,NOUN
噩梦,nightmare,噩梦,NOUN
噪音,noise,噪音,NOUN
囚犯,prisoner,囚犯,NOUN
四肢,four limbs,四肢,NOUN
回顾,review,回顾,VERB
园林,garden,园林,NOUN
困扰,to trouble,困扰,VERB
国会,parliament,国会,NOUN
国防,national defense,国防,NOUN
圆满,satisfactory,圆满,ADJ
土壤,soil,土壤,NOUN
地步,extent,地步,NOUN
地盘,territory,地盘,NOUN
坚固,sturdy,坚固,ADJ
坚定,firm,坚定,ADJ
坚硬,hard,坚硬,ADJ
坟墓,tomb,坟墓,NOUN
垂直,perpendicular,垂直,ADJ
埋怨,to complain,埋怨,VERB
基因,gene,基因,NOUN
基地,base,基地,NOUN
基金,fund,基金,NOUN
堆积,to pile up,堆积,VERB
堵塞,to block,堵塞,VERB
墓地,cemetery,墓地,NOUN
增添,to add,增添,VERB
壮观,spectacular,壮观,ADJ
声明,statement,声明,NOUN
处于,to be in (a state),处于,VERB
备份,backup,备份,NOUN
复兴,to revive,复兴,VERB
夕阳,sunset,夕阳,NOUN
外界,the outside world,外界,NOUN
大使,ambassador,大使,NOUN
大意,careless,大意,ADJ
大臣,minister,大臣,NOUN
大麻,cannabis,大麻,NOUN
天文,astronomy,天文,NOUN
天赋,talent,天赋,NOUN
失控,out of control,失控,VERB
失踪,to be missing,失踪,VERB
奇妙,fantastic,奇妙,ADJ
奔驰,to run quickly,奔驰,VERB
奖赏,reward,奖赏,NOUN
奴隶,slave,奴隶,NOUN
好客,hospitable,好客,ADJ
透露,reveal,透露,VERB
讲述,recount,讲述,VERB
引用,cite,引用,VERB
转达,convey,转达,VERB
提及,mention,提及,VERB
提议,propose,提议,VERB
劝告,advise,劝告,VERB
劝说,persuade,劝说,VERB
催促,press,催促,VERB
泄露,leak,泄露,VERB
描绘,depict,描绘,VERB
探讨,explore,探讨,VERB
考察,inspect,考察,VERB
检验,inspect,检验,VERB
检测,detect,检测,VERB
测量,measure,测量,VERB
估算,estimate,估算,VERB
预料,expect,预料,VERB
预期,expect,预期,VERB
预言,prophesy,预言,VERB
转化,transform,转化,VERB
转移,shift,转移,VERB
进化,evolve,进化,VERB
推进,advance,推进,VERB
激发,arouse,激发,VERB
引发,trigger,引发,VERB
融合,fuse,融合,VERB
治理,govern,治理,VERB
运营,operate,运营,VERB
运作,operate,运作,VERB
实施,implement,实施,VERB
颁发,issue,颁发,VERB
宣告,declare,宣告,VERB
签订,sign,签订,VERB
签署,sign,签署,VERB
研讨,discuss,研讨,VERB
审判,trial,审判,NOUN
审查,examine,审查,VERB
审核,audit,审核,VERB
监督,supervise,监督,VERB
监管,regulate,监管,VERB
监控,monitor,监控,VERB
监测,monitor,监测,VERB
监视,surveil,监视,VERB
评估,assess,评估,VERB
深思,ponder,深思,VERB
设想,imagine,设想,VERB
创办,found,创办,VERB
开创,pioneer,开创,VERB
拓展,expand,拓展,VERB
扩展,extend,扩展,VERB
注重,emphasize,注重,VERB
着重,emphasize,着重,ADV
寻求,seek,寻求,VERB
尽心,devoted,尽心,ADV
偏向,favor,偏向,VERB
违规,noncompliant,违规,ADJ
依照,according to,依照,ADP
凭借,rely on,凭借,VERB
担保,guarantee,担保,VERB
账本,ledger,账本,NOUN
报表,statement,报表,NOUN
结算,settle,结算,VERB
资讯,information,资讯,NOUN
档案,archive,档案,NOUN
破案,solve a case,破案,VERB
案件,case,案件,NOUN
案情,case details,案情,NOUN
进而,furthermore,进而,ADV
不单,not only,不单,CCONJ
倒不如,might as well,倒不如,ADV
策划,plan,策划,VERB
策略,strategy,策略,NOUN
战略,strategy,战略,NOUN
配套,matching,配套,ADJ
协作,cooperate,协作,VERB
由此可见,thus it can be seen,由此可见,ADV
总而言之,in short,总而言之,ADV
一般而言,generally speaking,一般而言,ADV
相对而言,relatively speaking,相对而言,ADV
论点,argument,论点,NOUN
想必,to presume,想必,VERB
下落,whereabouts,下落,NOUN
清静,quiet,清静,ADJ
费心,to trouble,费心,VERB
诚心,sincere,诚心,ADJ
甘心,to accept,甘心,VERB
费力,laborious,费力,ADJ
毫无,to lack,毫无,VERB
此处,here,此处,NOUN
补偿,compensation,补偿,NOUN
日后,afterward,日后,NOUN
开战,to wage war,开战,VERB
通通,all,通通,ADV
更何况,let alone,更何况,SCONJ
好歹,anyway,好歹,ADV
托付,to entrust,托付,VERB
即刻,immediately,即刻,ADV
艰苦,hard,艰苦,ADJ
荣幸,honored,荣幸,ADJ
荣誉,honor,荣誉,NOUN
观念,concept,观念,NOUN
规模,scale,规模,NOUN
议论,discussion,议论,NOUN
讽刺,satire,讽刺,NOUN
诊断,diagnosis,诊断,NOUN
诚恳,sincere,诚恳,ADJ
谨慎,cautious,谨慎,ADJ
责备,to blame,责备,VERB
赔偿,to compensate,赔偿,VERB
趋势,trend,趋势,NOUN
轻视,to despise,轻视,VERB
迫切,urgent,迫切,ADJ
陆续,successively,陆续,ADV
雇佣,employ,雇佣,VERB
领域,field,领域,NOUN
一丝不苟,meticulous,一丝不苟,ADJ
一举两得,kill two birds with one stone,一举两得,ADJ
一如既往,just as in the past,一如既往,ADV
一帆风顺,smooth sailing,一帆风顺,ADJ
一无所知,know nothing,一无所知,VERB
一目了然,obvious at a glance,一目了然,ADJ
一贯,consistent,一贯,ADJ
不堪,cannot bear,不堪,VERB
不屑一顾,to disdain as beneath contempt,不屑一顾,VERB
不得已,to have no choice,不得已,ADJ
不惜,not stint,不惜,VERB
不愧,to be worthy of,不愧,ADV
不择手段,by fair means or foul,不择手段,ADV
不由得,can't help,不由得,ADV
不相上下,equally matched,不相上下,ADJ
不禁,can't help (doing sth),不禁,ADV
不言而喻,it goes without saying,不言而喻,VERB
专程,special-purpose trip,专程,ADV
专长,specialty,专长,NOUN
东张西望,to look around in all directions,东张西望,VERB
东道主,host,东道主,NOUN
严密,tight,严密,ADJ
严峻,grim,严峻,ADJ
丧失,to lose,丧失,VERB
主导,to lead,主导,VERB
争先恐后,striving to be first and fearing to be last,争先恐后,VERB
争议,controversy,争议,NOUN
从容不迫,calm,从容不迫,ADJ
仓促,hasty,仓促,ADJ
以致,to such an extent as to,以致,SCONJ
众所周知,as everyone knows,众所周知,ADJ
优越,superior,优越,ADJ
伴随,to accompany,伴随,VERB
使命,mission,使命,NOUN
依次,in order,依次,ADV
侮辱,to insult,侮辱,VERB
倾向,tendency,倾向,NOUN
健全,robust,健全,ADJ
全力以赴,to do one's utmost,全力以赴,VERB
兴致勃勃,in high spirits,兴致勃勃,ADJ
兴高采烈,in high spirits,兴高采烈,ADJ
决策,decision-making,决策,NOUN
出洋相,to make a fool of oneself,出洋相,VERB
千方百计,by all means,千方百计,ADV
取决于,to depend on,取决于,VERB
名副其实,worthy of the name,名副其实,ADJ
断定,conclude,断定,VERB
违背,violate,违背,VERB
隐瞒,to conceal,隐瞒,VERB
开枪,fire a gun,开枪,VERB
谎言,lie,谎言,NOUN
突破,breakthrough,突破,NOUN
潜力,potential,潜力,NOUN
尊严,dignity,尊严,NOUN
承诺,commitment,承诺,NOUN
妥协,to compromise,妥协,VERB
阻拦,to block,阻拦,VERB
悬崖,cliff,悬崖,NOUN
放肆,impudent,放肆,ADJ
即,that is,即,ADV
且,and,且,CCONJ
勿,do not,勿,PART
艰巨,arduous,艰巨,ADJ
雄伟,majestic,雄伟,ADJ
与日俱增,to increase steadily,与日俱增,VERB
丑恶,ugly,丑恶,ADJ
世界观,worldview,世界观,NOUN
丘陵,hills,丘陵,NOUN
严寒,bitter cold,严寒,NOUN
临床,clinical,临床,ADJ
丸,pill,丸,NOUN
为期,to last (a period of time),为期,VERB
为首,headed by,为首,VERB
主权,sovereignty,主权,NOUN
举世瞩目,to receive worldwide attention,举世瞩目,VERB
举世闻名,world famous,举世闻名,ADJ
举足轻重,to hold the balance of power,举足轻重,ADJ
乐谱,musical score,乐谱,NOUN
予以,to give to grant,予以,VERB
争端,dispute,争端,NOUN
事态,situation,事态,NOUN
事迹,deed,事迹,NOUN
亏待,to treat sb unfairly,亏待,VERB
亏损,deficit,亏损,NOUN
交涉,to negotiate,交涉,VERB
亦,also,亦,ADV
人道,humanity,人道,NOUN
仁慈,benevolent,仁慈,ADJ
以至,down to,以至,SCONJ
任命,to appoint and nominate,任命,VERB
优异,exceptional,优异,ADJ
优胜劣汰,survival of the fittest,优胜劣汰,NOUN
会晤,meet,会晤,VERB
会见,meet,会见,VERB
传授,impart,传授,VERB
伪造,forge,伪造,VERB
伯爵,count,伯爵,NOUN
伶俐,clever,伶俐,ADJ
伺候,to serve,伺候,VERB
体系,system,体系,NOUN
作废,to become invalid,作废,VERB
佳肴,delicacy,佳肴,NOUN
