Chinese_Lemma,English_Lemma,Chinese_Lemma,POS
幅,classifier for paintings cloth etc.,幅,NUM
平方,square (as in square foot),平方,NOUN
平等,equal,平等,ADJ
平衡,balance,平衡,NOUN
广大,vast,广大,ADJ
广泛,extensive,广泛,ADJ
应用,to apply,应用,VERB
应聘,to apply for a job,应聘,VERB
延长,to prolong,延长,VERB
强烈,intense,强烈,ADJ
强调,to emphasize,强调,VERB
当代,contemporary,当代,NOUN
录取,to admit,录取,VERB
形势,situation,形势,NOUN
形式,form,形式,NOUN
形成,to form,形成,VERB
往返,to go back and forth,往返,VERB
征求,to solicit,征求,VERB
必然,inevitable,必然,ADJ
必需,to need,必需,VERB
忽视,to neglect,忽视,VERB
性质,nature,性质,NOUN
总裁,chairman,总裁,NOUN
恶劣,vile,恶劣,ADJ
悠久,established,悠久,ADJ
情景,scene,情景,NOUN
惭愧,ashamed,惭愧,ADJ
感想,impressions,感想,NOUN
感激,to be grateful,感激,VERB
愤怒,anger,愤怒,NOUN
慌张,flustered,慌张,ADJ
戏剧,drama,戏剧,NOUN
成分,ingredient,成分,NOUN
成就,achievement,成就,NOUN
成果,result,成果,NOUN
成立,to establish,成立,VERB
所,that which,所,PART
所谓,so-called,所谓,ADJ
执行,to execute,执行,VERB
批准,to approve,批准,VERB
承受,to bear,承受,VERB
承担,to undertake,承担,VERB
抗议,to protest,抗议,VERB
抽象,abstract,抽象,ADJ
担任,to serve as,担任,VERB
招待,to entertain,招待,VERB
持续,to last,持续,VERB
指挥,to conduct,指挥,VERB
振动,vibration,振动,NOUN
掌握,to grasp,掌握,VERB
接待,to receive,接待,VERB
接触,to contact,接触,VERB
推广,to promote,推广,VERB
推辞,to decline,推辞,VERB
措施,measure,措施,NOUN
描写,to describe,描写,VERB
提倡,to advocate,提倡,VERB
提纲,outline,提纲,NOUN
支票,check,支票,NOUN
改善,to improve,改善,VERB
改进,to improve,改进,VERB
改革,to reform,改革,VERB
政治,politics,政治,NOUN
政策,policy,政策,NOUN
效率,efficiency,效率,NOUN
教材,teaching material,教材,NOUN
敬爱,to respect and love,敬爱,VERB
整体,whole,整体,NOUN
文明,civilization,文明,NOUN
方案,plan,方案,NOUN
日程,schedule,日程,NOUN
时期,period,时期,NOUN
明确,clear-cut,明确,ADJ
显然,obviously,显然,ADV
智慧,wisdom,智慧,NOUN
有利,advantageous,有利,ADJ
服从,to obey,服从,VERB
朝代,dynasty,朝代,NOUN
本质,essence,本质,NOUN
本领,skill,本领,NOUN
朴素,plain and simple,朴素,ADJ
权利,right,权利,NOUN
权力,power,权力,NOUN
构成,to constitute,构成,VERB
果实,fruit,果实,NOUN
标志,sign,标志,NOUN
样式,style,样式,NOUN
格外,especially,格外,ADV
概念,concept,概念,NOUN
概括,to summarize,概括,VERB
次要,secondary,次要,ADJ
此外,besides,此外,ADV
武器,weapon,武器,NOUN
武术,martial arts,武术,NOUN
比例,proportion,比例,NOUN
民主,democracy,民主,NOUN
汇率,exchange rate,汇率,NOUN
活跃,active,活跃,ADJ
派,faction,派,NOUN
流传,to spread,流传,VERB
消灭,to eliminate,消灭,VERB
消费,to consume,消费,VERB
液体,liquid,液体,NOUN
深刻,profound,深刻,ADJ
激烈,intense,激烈,ADJ
灵活,flexible,灵活,ADJ
灾害,disaster,灾害,NOUN
热烈,warm,热烈,ADJ
煤炭,coal,煤炭,NOUN
燃烧,burn,燃烧,VERB
爱惜,cherish,爱惜,VERB
爱护,care for,爱护,VERB
片面,one-sided,片面,ADJ
物质,matter,物质,NOUN
特征,characteristic,特征,NOUN
状况,condition,状况,NOUN
独特,unique,独特,ADJ
现象,phenomenon,现象,NOUN
理论,theory,理论,NOUN
生动,vivid,生动,ADJ
用途,use,用途,NOUN
田野,field,田野,NOUN
疲劳,fatigue,疲劳,NOUN
皇后,empress,皇后,NOUN
相似,to resemble,相似,ADJ
相关,to be interrelated,相关,ADJ
相对,relatively,相对,ADV
省略,to leave out,省略,VERB
真理,truth,真理,NOUN
破产,to go bankrupt,破产,VERB
硬件,hardware,硬件,NOUN
祖先,ancestor,祖先,NOUN
私人,private,私人,ADJ
秩序,order,秩序,NOUN
称赞,to praise,称赞,VERB
程度,degree,程度,NOUN
稳定,stable,稳定,ADJ
空闲,free time,空闲,NOUN
突出,to stand out,突出,VERB
立方,cube,立方,NOUN
等候,to wait,等候,VERB
粘贴,to paste,粘贴,VERB
粮食,grain,粮食,NOUN
精力,energy,精力,NOUN
繁荣,prosperous,繁荣,ADJ
纪律,discipline,纪律,NOUN
纷纷,one after another,纷纷,ADV
组合,to combine,组合,VERB
经营,to manage,经营,VERB
结合,to combine,结合,VERB
结构,structure,结构,NOUN
结论,conclusion,结论,NOUN
统一,to unify,统一,VERB
统治,to rule,统治,VERB
维护,to maintain,维护,VERB
综合,comprehensive,综合,ADJ
缓解,to relieve,缓解,VERB
缘故,reason,缘故,NOUN
缩小,to reduce,缩小,VERB
缩短,to shorten,缩短,VERB
缺乏,to lack,缺乏,VERB
罪犯,criminal,罪犯,NOUN
本质上,essentially,本质上,ADV
理论上,theoretically,理论上,ADV
重伤,to wound,重伤,VERB
兄长,elder brother,兄长,NOUN
夙,old,夙,NOUN
百姓,commoner,百姓,NOUN
遭遇,encounter,遭遇,NOUN
罢了,that's all,罢了,PART
递,to hand over,递,VERB
银,silver,银,NOUN
不再,no longer,不再,ADV
不在乎,don't care,不在乎,VERB
丢下,leave behind,丢下,VERB
丢掉,discard,丢掉,VERB
举起,to raise,举起,VERB
之所以,the reason why,之所以,SCONJ
也就是说,that is to say,也就是说,SCONJ
今日,today,今日,NOUN
以上,above,以上,ADP
以下,below,以下,ADP
以外,besides,以外,ADP
任何人,anyone,任何人,PRON
伤口,wound,伤口,NOUN
伸出,to reach out,伸出,VERB
住手,stop,住手,VERB
像是,seems like,像是,VERB
全都,all,全都,ADV
再次,once more,再次,ADV
再说,besides,再说,ADV
出名,to become famous,出名,VERB
分享,to share,分享,VERB
加上,plus,加上,VERB
发送,to send,发送,VERB
受欢迎,popular,受欢迎,ADJ
变得,to become,变得,VERB
只不过,merely,只不过,ADV
命,life,命,NOUN
咱俩,we two,咱俩,PRON
哥们,buddies,哥们,NOUN
回头,turn around,回头,VERB
团队,team,团队,NOUN
图,picture,图,NOUN
在乎,to care about,在乎,VERB
夜晚,night,夜晚,NOUN
大多,mostly,大多,ADV
大量,large amount,大量,NOUN
夫妻,couple,夫妻,NOUN
女子,woman,女子,NOUN
做到,to achieve,做到,VERB
配,to match,配,VERB
拿回,to take back,拿回,VERB
带走,to take away,带走,VERB
金,gold,金,NOUN
转,to turn,转,VERB
州,prefecture,州,NOUN
局,bureau,局,NOUN
守,to guard,守,VERB
尽,to exhaust,尽,VERB
得知,to find out,得知,VERB
或许,perhaps,或许,ADV
意识,consciousness,意识,NOUN
梦想,dream,梦想,NOUN
租金,rent,租金,NOUN
学位,academic degree,学位,NOUN
驾照,driver's license,驾照,NOUN
铁,iron,铁,NOUN
