Chinese_Lemma,English_Lemma,Chinese_Lemma,POS
含糊,vague,含糊,ADJ
启程,to set out on a journey,启程,VERB
吹捧,to flatter,吹捧,VERB
告诫,to warn,告诫,VERB
告辞,to take leave,告辞,VERB
周密,thorough,周密,ADJ
周折,complication,周折,NOUN
周转,turnover,周转,NOUN
呻吟,moan,呻吟,VERB
呼吁,appeal,呼吁,VERB
呼啸,whistle,呼啸,VERB
咀嚼,chew,咀嚼,VERB
和睦,harmonious,和睦,ADJ
和蔼,amiable,和蔼,ADJ
和解,reconcile,和解,VERB
咬牙切齿,gnash one's teeth,咬牙切齿,VERB
品行,conduct,品行,NOUN
哆嗦,to tremble,哆嗦,VERB
哺乳,to breastfeed,哺乳,VERB
唯独,only,唯独,ADV
唾沫,spittle,唾沫,NOUN
喜闻乐见,well-received,喜闻乐见,ADJ
嗅觉,sense of smell,嗅觉,NOUN
嘈杂,noisy,嘈杂,ADJ
回避,avoid,回避,VERB
固执,stubborn,固执,ADJ
固有,inherent,固有,ADJ
固然,admittedly,固然,ADV
圈套,trap,圈套,NOUN
地势,terrain,地势,NOUN
地质,geology,地质,NOUN
坚实,solid,坚实,ADJ
坚韧,tough,坚韧,ADJ
垄断,monopoly,垄断,NOUN
埋伏,to ambush,埋伏,VERB
埋没,to bury,埋没,VERB
埋葬,to bury,埋葬,VERB
培育,to cultivate,培育,VERB
堕落,to degenerate,堕落,VERB
堤坝,dam,堤坝,NOUN
塑造,to shape,塑造,VERB
境界,realm,境界,NOUN
壮丽,magnificent,壮丽,ADJ
壮烈,heroic,壮烈,ADJ
声势,momentum,声势,NOUN
声称,to claim,声称,VERB
声誉,reputation,声誉,NOUN
处分,to discipline,处分,VERB
处境,plight,处境,NOUN
处置,to handle,处置,VERB
备忘录,memorandum,备忘录,NOUN
外行,layman,外行,NOUN
多元化,diversification,多元化,NOUN
大体,generally,大体,ADV
大肆,wantonly,大肆,ADV
天伦之乐,family happiness,天伦之乐,NOUN
失陪,excuse me,失陪,VERB
夹杂,to mix together (disparate substances),夹杂,VERB
奉献,to dedicate,奉献,VERB
奔波,to rush about,奔波,VERB
奠定,to establish,奠定,VERB
奢侈,luxurious,奢侈,ADJ
奥秘,secret,奥秘,NOUN
宣称,claim,宣称,VERB
坦承,confess,坦承,VERB
重申,reiterate,重申,VERB
陈述,state,陈述,VERB
阐述,expound,阐述,VERB
转述,retell,转述,VERB
引述,quote,引述,VERB
援引,quote,援引,VERB
论及,discuss,论及,VERB
论述,discourse,论述,VERB
论证,prove,论证,VERB
推断,infer,推断,VERB
推论,deduction,推论,NOUN
断言,assert,断言,VERB
敦促,urge,敦促,VERB
恳求,beg,恳求,VERB
哀求,implore,哀求,VERB
乞求,beg,乞求,VERB
诉说,narrate,诉说,VERB
控诉,accuse,控诉,VERB
谴责,condemn,谴责,VERB
申辩,defend,申辩,VERB
辩护,defend,辩护,VERB
辩解,justify,辩解,VERB
证伪,falsify,证伪,VERB
揭示,reveal,揭示,VERB
揭露,expose,揭露,VERB
揭发,expose,揭发,VERB
披露,disclose,披露,VERB
泄密,leak,泄密,VERB
暴露,expose,暴露,VERB
显露,reveal,显露,VERB
勾勒,outline,勾勒,VERB
刻画,portray,刻画,VERB
归纳,induce,归纳,VERB
概述,outline,概述,VERB
综述,review,综述,NOUN
剖析,dissect,剖析,VERB
解析,parse,解析,VERB
探究,investigate,探究,VERB
测定,determine,测定,VERB
预估,estimate,预估,VERB
预见,foresee,预见,VERB
假定,assume,假定,VERB
假说,hypothesis,假说,NOUN
假想,imagine,假想,VERB
演绎,deduce,演绎,VERB
演变,evolve,演变,VERB
变革,reform,变革,NOUN
演化,evolve,演化,VERB
演进,evolve,演进,VERB
促成,bring about,促成,VERB
致使,cause,致使,VERB
诱发,trigger,诱发,VERB
激起,provoke,激起,VERB
触发,trigger,触发,VERB
衍生,derive,衍生,VERB
派生,derive,派生,VERB
整合,integrate,整合,VERB
整顿,rectify,整顿,VERB
整治,remediate,整治,VERB
运转,operate,运转,VERB
落实,implement,落实,VERB
贯彻,carry out,贯彻,VERB
推行,implement,推行,VERB
施行,implement,施行,VERB
颁布,promulgate,颁布,VERB
宣誓,swear,宣誓,VERB
宣战,declare war,宣战,VERB
缔结,conclude,缔结,VERB
订立,establish,订立,VERB
缔约,conclude treaty,缔约,VERB
商讨,discuss,商讨,VERB
商议,discuss,商议,VERB
商定,agree,商定,VERB
议定,decide,议定,VERB
决议,resolution,决议,NOUN
决断,decide,决断,VERB
判定,determine,判定,VERB
裁定,rule,裁定,VERB
裁决,adjudicate,裁决,VERB
审理,hear,审理,VERB
审计,audit,审计,NOUN
监听,wiretap,监听,VERB
评议,review,评议,VERB
评审,review,评审,VERB
鉴定,appraise,鉴定,VERB
鉴别,identify,鉴别,VERB
沉思,ponder,沉思,VERB
构思,conceive,构思,VERB
畅想,envision,畅想,VERB
创设,create,创设,VERB
开拓,open up,开拓,VERB
扩张,expand,扩张,VERB
膨胀,expand,膨胀,VERB
收缩,shrink,收缩,VERB
萎缩,shrink,萎缩,VERB
侧重,emphasize,侧重,VERB
力求,strive,力求,VERB
渴求,crave,渴求,VERB
探求,seek,探求,VERB
谋求,seek,谋求,VERB
竭力,do one's best,竭力,ADV
竭尽,exhaust,竭尽,VERB
倾注,pour into,倾注,VERB
偏袒,favor,偏袒,VERB
成见,prejudice,成见,NOUN
偏颇,biased,偏颇,ADJ
公允,fair,公允,ADJ
合规,compliant,合规,ADJ
违约,breach contract,违约,VERB
违抗,disobey,违抗,VERB
遵循,follow,遵循,VERB
遵照,comply,遵照,VERB
借贷,borrow,借贷,VERB
债务,debt,债务,NOUN
债权人,creditor,债权人,NOUN
债务人,debtor,债务人,NOUN
抵押,mortgage,抵押,VERB
投保,insure,投保,VERB
索赔,claim,索赔,VERB
拖欠,default,拖欠,VERB
赖账,default,赖账,VERB
账目,account,账目,NOUN
盘点,inventory,盘点,VERB
文献,literature,文献,NOUN
备案,record,备案,VERB
立案,file a case,立案,VERB
结案,close a case,结案,VERB
案发,crime occur,案发,VERB
证物,exhibit,证物,NOUN
证词,testimony,证词,NOUN
证言,testimony,证言,NOUN
鉴于,given that,鉴于,SCONJ
加之,moreover,加之,ADV
故而,therefore,故而,ADV
纵然,even if,纵然,SCONJ
纵使,even if,纵使,SCONJ
任凭,regardless,任凭,SCONJ
不拘,no matter,不拘,SCONJ
以期,in order to,以期,SCONJ
以防,in case,以防,SCONJ
切勿,do not,切勿,ADV
切记,remember,切记,VERB
切忌,avoid,切忌,VERB
恳请,earnestly request,恳请,VERB
敬请,kindly,敬请,VERB
烦请,kindly,烦请,VERB
央求,beg,央求,VERB
乞讨,beg,乞讨,VERB
募捐,raise donations,募捐,VERB
募集,raise,募集,VERB
筹集,raise,筹集,VERB
筹措,raise,筹措,VERB
筹备,prepare,筹备,VERB
筹划,plan,筹划,VERB
谋划,plan,谋划,VERB
谋略,strategy,谋略,NOUN
战术,tactics,战术,NOUN
部署,deploy,部署,VERB
统筹,coordinate,统筹,VERB
协同,coordinate,协同,VERB
联动,linkage,联动,VERB
联席,joint,联席,ADJ
反之亦然,vice versa,反之亦然,ADV
换言之,in other words,换言之,ADV
综上所述,in summary,综上所述,ADV
归根结底,in the final analysis,归根结底,ADV
论据,argument,论据,NOUN
求见,to seek audience,求见,VERB
怪罪,to blame,怪罪,VERB
药池,medicine pool,药池,NOUN
痊,to heal,痊,VERB
境地,predicament,境地,NOUN
联姻,to intermarry,联姻,VERB
贸然,rashly,贸然,ADV
连累,to implicate,连累,VERB
失敬,to apologize,失敬,VERB
动气,to get angry,动气,VERB
胆敢,to dare,胆敢,VERB
逢,to meet,逢,VERB
坠落,to fall,坠落,VERB
功臣,hero,功臣,NOUN
落得,to end up,落得,VERB
顽抗,defiant,顽抗,ADJ
服侍,service,服侍,NOUN
险境,peril,险境,NOUN
耽搁,to delay,耽搁,VERB
莫非,is it possible that,莫非,ADV
蹊跷,strange,蹊跷,ADJ
做派,behavior,做派,NOUN
难不成,could it be,难不成,ADV
亲情,family affection,亲情,NOUN
赡养,support aged parents,赡养,VERB
舆论,public opinion,舆论,NOUN
炒作,hype,炒作,NOUN
潮流,trend,潮流,NOUN
热搜,trending search,热搜,NOUN
爆款,bestseller,爆款,NOUN
口碑,reputation,口碑,NOUN
领土,territory,领土,NOUN
弹劾,impeach,弹劾,VERB
传唤,summon,传唤,VERB
收购,acquire,收购,VERB
绩效,performance,绩效,NOUN
畅销,bestselling,畅销,ADJ
水电,hydro power,水电,NOUN
酸雨,acid rain,酸雨,NOUN
账号,account,账号,NOUN
物流,logistics,物流,NOUN
操作,operation,操作,NOUN
转正,become a permanent employee,转正,VERB
待业,await employment,待业,VERB
促销,sales promotion,促销,NOUN
车贷,car loan,车贷,NOUN
业主,property owner,业主,NOUN
水费,water bill,水费,NOUN
配送,delivery service,配送,NOUN
客服,customer service,客服,NOUN
受理,accept and handle,受理,VERB
停业,suspend business,停业,VERB
熊市,bear market,熊市,NOUN
月薪,monthly salary,月薪,NOUN
医保,medical insurance,医保,NOUN
竞聘,compete for a post,竞聘,VERB
佛系,zen about everything,佛系,ADJ
肄业,leave school unfinished,肄业,VERB
绩点,grade point average,绩点,NOUN
家教,tutoring,家教,NOUN
课件,lecture slides,课件,NOUN
跟读,repeat after audio,跟读,VERB
搭配,collocation,搭配,NOUN
批改,correct homework,批改,VERB
择校,choose a school,择校,VERB
闭卷,closed-book,闭卷,ADJ
奥数,olympiad math,奥数,NOUN
情商,EQ,情商,NOUN
旷课,skip class,旷课,VERB
学籍,student status,学籍,NOUN
随和,easygoing,随和,ADJ
计较,quibble over,计较,VERB
老练,seasoned,老练,ADJ
草率,slapdash,草率,ADJ
将就,make do,将就,VERB
暖心,heartwarming,暖心,ADJ
折腾,toss about,折腾,VERB
高明,brilliant,高明,ADJ
晦涩,obscure,晦涩,ADJ
土气,unfashionable,土气,ADJ
面子,face,面子,NOUN
显摆,show off,显摆,VERB
高调,high-profile,高调,ADJ
古板,old-fashioned,古板,ADJ
迟钝,dull-witted,迟钝,ADJ
淘气,naughty,淘气,ADJ
顿时,at once,顿时,ADV
齐声,in unison,齐声,ADV
暂且,for now,暂且,ADV
至多,at the most,至多,ADV
隐约,indistinct,隐约,ADJ
径直,straight,径直,ADV
照样,just as before,照样,ADV
截然,utterly,截然,ADV
难免,hard to avoid,难免,ADV
乃至,even,乃至,CCONJ
自身,oneself,自身,PRON
得以,be able to,得以,AUX
何苦,why bother,何苦,ADV
辈分,generation seniority,辈分,NOUN
亲缘,kinship,亲缘,NOUN
彩礼,betrothal gift,彩礼,NOUN
丁克,childfree,丁克,NOUN
家风,family tradition,家风,NOUN
乡愁,nostalgia,乡愁,NOUN
乡音,hometown accent,乡音,NOUN
赶集,go to market,赶集,VERB
下厨,cook at home,下厨,VERB
夜宵,late-night snack,夜宵,NOUN
旧货,second-hand goods,旧货,NOUN
刷卡,swipe a card,刷卡,VERB
缺货,shortage,缺货,NOUN
复诊,return visit,复诊,VERB
理疗,physiotherapy,理疗,NOUN
抓药,fill a prescription,抓药,VERB
退烧,bring down a fever,退烧,VERB
杀菌,sterilize,杀菌,VERB
老花,presbyopia,老花,NOUN
产科,obstetrics,产科,NOUN
急性,acute,急性,ADJ
补品,tonic,补品,NOUN
烂片,bad movie,烂片,NOUN
特技,stunt,特技,NOUN
翻拍,reshoot,翻拍,VERB
影评,film review,影评,NOUN
复出,comeback,复出,VERB
彩排,rehearsal,彩排,NOUN
合唱,chorus,合唱,VERB
乐坛,music scene,乐坛,NOUN
作曲,compose music,作曲,VERB
场次,showing time,场次,NOUN
好戏,good show,好戏,NOUN
黑粉,anti-fan,黑粉,NOUN
掉粉,lose followers,掉粉,VERB
命脉,lifeblood,命脉,NOUN
短处,shortcoming,短处,NOUN
隐衷,hidden sorrow,隐衷,NOUN
窝火,be inwardly furious,窝火,ADJ
受气,get picked on,受气,VERB
挨宰,be ripped off,挨宰,VERB
平价,economy price,平价,ADJ
本钱,capital,本钱,NOUN
