French_Lemma,English_Lemma,Chinese_Lemma,POS
exemplaire,copy,副本,NOUN
exercer,to exercise,行使,VERB
exiger,to demand,要求,VERB
existant,existing,现有的,ADJ
exploiter,to exploit,开发,VERB
externe,external,外部的,ADJ
exécution,execution,执行,NOUN
fabricant,manufacturer,制造商,NOUN
faiblesse,weakness,弱点,NOUN
familier,familiar,熟悉的,ADJ
feindre,to feign,假装,VERB
feuilleton,serial,连载小说,NOUN
fiable,reliable,可靠的,ADJ
fibre,fiber,纤维,NOUN
fidélité,fidelity,忠诚,NOUN
figurer,to appear,出现,VERB
fiscal,fiscal,财政的,ADJ
flotte,fleet,舰队,NOUN
fouet,whisk,鞭子,NOUN
fournisseur,supplier,供应商,NOUN
francophone,French-speaking,讲法语的,ADJ
freiner,to brake,刹车,VERB
fréquemment,frequently,频繁地,ADV
fuir,to flee,逃跑,VERB
férié,public holiday,公共假日,ADJ
galet,pebble,鹅卵石,NOUN
garantir,to guarantee,保证,VERB
gaspiller,to waste,浪费,VERB
gifle,slap,耳光,NOUN
gigantesque,gigantic,巨大的,ADJ
globalement,overall,总体上,ADV
gouttière,gutter,排水沟,NOUN
gouverner,to govern,统治,VERB
graphique,chart,图表,NOUN
gravement,seriously,严重地,ADV
grimper,to climb,攀爬,VERB
grossir,to gain weight,变胖,VERB
guerrier,warrior,战士,NOUN
guérison,recovery,治愈,NOUN
gène,gene,基因,NOUN
gélule,capsule,胶囊,NOUN
générosité,generosity,慷慨,NOUN
géographique,geographical,地理的,ADJ
habitation,housing,住房,NOUN
habituer,to accustom,使习惯,VERB
handicap,disability,残疾,NOUN
harmonie,harmony,和谐,NOUN
historien,historian,历史学家,NOUN
historiquement,historically,历史上,ADV
honnêteté,honesty,诚实,NOUN
honorer,to honor,尊敬,VERB
hôte,host,主人,NOUN
identique,identical,相同的,ADJ
illustrer,to illustrate,说明,VERB
imaginaire,imaginary,想象的,ADJ
immigré,immigrant,移民,NOUN
imperméable,raincoat,雨衣,NOUN
imposant,imposing,宏伟的,ADJ
imprimante,printer,打印机,NOUN
imprévu,unforeseen,意外的,ADJ
inacceptable,unacceptable,不可接受的,ADJ
inconscient,unconscious,无意识的,ADJ
inconvénient,drawback,缺点,NOUN
indirectement,indirectly,间接地,ADV
individuel,individual,个人的,ADJ
influencer,to influence,影响,VERB
insomnie,insomnia,失眠,NOUN
interpréter,to interpret,解释,VERB
interrompre,to interrupt,打断,VERB
intime,intimate,亲密的,ADJ
intimité,intimacy,亲密,NOUN
inégalité,inequality,不平等,NOUN
inévitable,inevitable,不可避免的,ADJ
isoler,to isolate,隔离,VERB
itinéraire,itinerary,路线,NOUN
jet,throw,投掷,NOUN
jeûne,fasting,禁食,NOUN
kinésithérapeute,physiotherapist,物理治疗师,NOUN
lardon,bacon bit,培根丁,NOUN
lassitude,weariness,疲倦,NOUN
lessive,detergent,洗衣粉,NOUN
licenciement,layoff,解雇,NOUN
licencier,to lay off,解雇,VERB
livret,booklet,小册子,NOUN
logiquement,logically,逻辑上,ADV
longuement,at length,长久地,ADV
lors,then,那时,ADV
loyauté,loyalty,忠诚,NOUN
lumineux,luminous,明亮的,ADJ
maigrir,to lose weight,变瘦,VERB
malaise,unease,不适,NOUN
malentendu,misunderstanding,误解,NOUN
malhonnête,dishonest,不诚实的,ADJ
manifester,to demonstrate,示威,VERB
manipuler,to manipulate,操纵,VERB
marchandise,merchandise,商品,NOUN
mathématique,mathematical,数学的,ADJ
mensuel,monthly,每月的,ADJ
mentalité,mentality,心态,NOUN
menteur,liar,说谎者,NOUN
merveille,marvel,奇迹,NOUN
messe,mass,弥撒,NOUN
mijoter,to simmer,炖,VERB
minorité,minority,少数,NOUN
modeste,modest,谦虚的,ADJ
moine,monk,僧侣,NOUN
mortel,mortal,致命的,ADJ
moustique,mosquito,蚊子,NOUN
mutuel,mutual,相互的,ADJ
mythe,myth,神话,NOUN
mâle,male,雄性的,ADJ
neutre,neutral,中立的,ADJ
nier,to deny,否认,VERB
noces,wedding,婚礼,NOUN
nouveauté,novelty,新奇事物,NOUN
noyer,to drown,淹没,VERB
obscurité,darkness,黑暗,NOUN
observateur,observer,观察者,NOUN
opportunité,opportunity,机会,NOUN
opérateur,operator,操作员,NOUN
organisateur,organizer,组织者,NOUN
originalité,originality,独创性,NOUN
paillasson,doormat,门垫,NOUN
pandémie,pandemic,大流行病,NOUN
parcourir,to browse,浏览,VERB
partiellement,partially,部分地,ADV
paume,palm,手掌,NOUN
pavillon,detached house,独栋房屋,NOUN
paysan,peasant,农民,NOUN
percer,to pierce,刺穿,VERB
perceuse,drill,电钻,NOUN
physiquement,physically,身体上地,ADV
phénomène,phenomenon,现象,NOUN
pic,peak,顶峰,NOUN
plomb,lead,铅,NOUN
politicien,politician,政治家,NOUN
politiquement,politically,在政治上,ADV
popularité,popularity,受欢迎,NOUN
porteur,carrier,携带者,NOUN
postuler,to apply,申请,VERB
potin,gossip,八卦,NOUN
pourcentage,percentage,百分比,NOUN
poussée,surge,激增,NOUN
prescrire,to prescribe,开处方,VERB
priver,to deprive,剥夺,VERB
progressif,progressive,渐进的,ADJ
progressivement,progressively,逐渐地,ADV
prolonger,to prolong,延长,VERB
proprement,properly,正确地,ADV
protecteur,protective,保护的,ADJ
provisoire,temporary,临时的,ADJ
addiction,addiction,成瘾,NOUN
contamination,contamination,污染,NOUN
devancer,outpace,赶超,VERB
inaccessible,inaccessible,无法接近的,ADJ
onéreux,costly,昂贵的,ADJ
ranimer,revive,使复苏,VERB
via,via,经由,ADP
agissement,behavior,行为,NOUN
déchiffrement,deciphering,破译,NOUN
étouffement,choking,窒息,NOUN
hurlement,scream,吼叫,NOUN
infertilité,infertility,不孕,NOUN
manigance,scheming,伎俩,NOUN
paternalisme,paternalism,家长式作风,NOUN
prédation,predation,捕食,NOUN
relogement,rehousing,重新安置,NOUN
sondeur,pollster,民调专家,NOUN
utopiste,utopian,空想家,NOUN
voyeurisme,voyeurism,偷窥癖,NOUN
immanquable,unavoidable,必然发生的,ADJ
injoignable,unreachable,联系不上的,ADJ
invivable,unlivable,难以相处的,ADJ
photogénique,photogenic,上镜的,ADJ
reproductible,reproducible,可复现的,ADJ
studieux,studious,勤奋好学的,ADJ
vertigineux,dizzying,令人眩晕的,ADJ
platonique,platonic,柏拉图式的,ADJ
hypnotiser,hypnotize,催眠,VERB
scolariser,enroll in school,使入学,VERB
théoriser,theorize,将理论化,VERB
vulgariser,popularize,普及,VERB
hâtivement,hastily,仓促地,ADV
auprès,near,在身旁,ADP
bizutage,hazing,捉弄新生,NOUN
concubinage,concubinage,未婚同居,NOUN
essayage,trying on,试穿,NOUN
intempérie,bad weather,恶劣天气,NOUN
lambeau,shred,碎布条,NOUN
misogynie,misogyny,厌女,NOUN
remariage,remarriage,再婚,NOUN
camaraderie,camaraderie,同志情谊,NOUN
trousseau,key bunch,钥匙串,NOUN
accalmie,lull,暂时的平静,NOUN
guépard,cheetah,猎豹,NOUN
ambulancier,paramedic,救护车护理员,NOUN
vingtaine,about twenty,约二十,NUM
auxquelles,to whom,对那些,PRON
exploratoire,exploratory,勘探性的,ADJ
consommable,consumable,消耗性的,ADJ
imaginable,imaginable,可想象的,ADJ
irrémédiable,irremediable,不可挽回的,ADJ
conflictuel,conflictual,充满矛盾的,ADJ
impersonnel,impersonal,冷淡的,ADJ
incorrigible,incorrigible,屡教不改的,ADJ
contraceptif,contraceptive,避孕的,ADJ
inventif,inventive,富有创意的,ADJ
prohibitif,prohibitive,高得负担不起的,ADJ
rétroactif,retroactive,有追溯效力的,ADJ
accablant,damning,令人心碎的,ADJ
acclimater,acclimatize,使适应气候,VERB
assommer,knock out,击昏,VERB
brusquer,rush,催促,VERB
chatouiller,tickle,挠痒,VERB
décortiquer,analyze thoroughly,剖析,VERB
délocaliser,relocate offshore,产业外移,VERB
dérégler,deregulate,使失调,VERB
déteindre,rub off,褪色,VERB
embraser,set ablaze,点燃,VERB
engouffrer,gulp into,跌入,VERB
épaissir,thicken,加厚,VERB
estomper,blur,使模糊,VERB
flairer,smell out,嗅出,VERB
gratifier,reward,馈赠,VERB
immatriculer,register,给登记上牌,VERB
impulser,give impetus,推动,VERB
intoxiquer,poison,毒害,VERB
médiatiser,publicize,媒体炒作,VERB
museler,muzzle,封住嘴,VERB
normaliser,normalize,使正常化,VERB
officialiser,make official,使正式化,VERB
peaufiner,polish up,精雕细琢,VERB
perquisitionner,search premises,搜查,VERB
autogestion,workers self-management,工人自治,NOUN
benzène,benzene,苯,NOUN
blagueur,joker,爱开玩笑的人,NOUN
circonflexe,circumflex,扬音符,NOUN
contrecoup,aftermath,后果,NOUN
cochonnerie,crap,破烂货,NOUN
désagrément,inconvenience,不愉快的事,NOUN
disjoncteur,circuit breaker,断路器,NOUN
dérégulation,deregulation,放松管制,NOUN
faussaire,forger,造假者,NOUN
guillemet,quotation mark,引号,NOUN
illettrisme,illiteracy,文盲问题,NOUN
insomniaque,insomniac,失眠者,NOUN
malfrat,gangster,歹徒,NOUN
oppresseur,oppressor,压迫者,NOUN
plancton,plankton,浮游生物,NOUN
sadisme,sadism,虐待狂,NOUN
tabloïd,tabloid,小报,NOUN
amnésique,amnesiac,遗忘症患者,NOUN
pacifisme,pacifism,和平主义,NOUN
autoroutier,of motorways,高速公路的,ADJ
peureux,fearful,胆小的,ADJ
vorace,voracious,狼吞虎咽的,ADJ
fatidique,fateful,决定命运的,ADJ
crasseux,grubby,污秽的,ADJ
pourchasser,chase,追捕,VERB
raffiner,refine,精炼,VERB
ravaler,refurbish (facade); belittle,翻新（外墙）；贬低,VERB
réanimer,resuscitate,使复苏,VERB
récidiver,reoffend,再犯,VERB
redessiner,redraw,重新绘制,VERB
réévaluer,reassess,重新评估,VERB
réfrigérer,refrigerate,冷藏,VERB
reloger,rehouse,重新安置,VERB
reprogrammer,reprogram,重新编程,VERB
retrancher,cut off,削减,VERB
sectionner,sever,切断,VERB
syndiquer,unionize,组建工会,VERB
transcender,transcend,超越,VERB
truquer,rig,暗中操纵,VERB
décontracter,relax,使放松,VERB
pétrifier,petrify,使吓呆,VERB
fiscalement,tax-wise,在税收方面,ADV
indifféremment,indiscriminately,不加区分地,ADV
passivement,passively,被动地,ADV
absorption,absorption,吸收,NOUN
activisme,activism,行动主义,NOUN
amabilité,friendliness,和蔼,NOUN
arrangement,arrangement,安排,NOUN
bassiste,bassist,贝斯手,NOUN
cadrage,framing,取景,NOUN
commotion,concussion,震荡,NOUN
confrontation,confrontation,对抗,NOUN
décrochage,dropout,辍学,NOUN
disette,shortage,匮乏,NOUN
éclatement,bursting,爆裂,NOUN
empoisonnement,poisoning,投毒,NOUN
équivalence,equivalence,等值,NOUN
expiration,expiry,到期,NOUN
filtrage,filtering,过滤,NOUN
forage,drilling,钻探,NOUN
garagiste,garage owner,修车师傅,NOUN
glissement,slide,滑动,NOUN
humiliation,humiliation,羞辱,NOUN
incompréhension,misunderstanding,不理解,NOUN
insertion,insertion,嵌入,NOUN
investigation,investigation,侦查,NOUN
machette,machete,砍刀,NOUN
marxisme,Marxism,马克思主义,NOUN
mirage,mirage,海市蜃楼,NOUN
multiplication,multiplication,数乘,NOUN
nazisme,Nazism,纳粹主义,NOUN
palette,palette,调色板,NOUN
pourriture,rot,腐烂,NOUN
professeure,professor,女教授,NOUN
prouesse,prowess,精湛技艺,NOUN
ramassage,collection,收运,NOUN
réclamation,complaint,投诉,NOUN
réélection,reelection,连任,NOUN
rencard,date,约会,NOUN
rotation,rotation,旋转,NOUN
saturation,saturation,饱和,NOUN
sexualité,sexuality,性,NOUN
socialisme,socialism,社会主义,NOUN
suffrage,suffrage,选举权,NOUN
téléréalité,reality TV,真人秀,NOUN
toxicité,toxicity,毒性,NOUN
unanimité,unanimity,全票通过,NOUN
végétation,vegetation,植被,NOUN
virage,turn,弯道,NOUN
chevreuil,roe deer,狍子,NOUN
écrivaine,writer,女作家,NOUN
épingle,pin,别针,NOUN
éveil,awakening,觉醒,NOUN
bavure,police blunder,执法失误,NOUN
conformément,in accordance,按照,ADV
fortement,strongly,强烈地,ADV
véritablement,truly,真正地,ADV
collectivement,collectively,共同地,ADV
fermement,firmly,坚定地,ADV
intensément,intensely,强烈地,ADV
mystérieusement,mysteriously,神秘地,ADV
tristement,sadly,悲伤地,ADV
concrètement,concretely,具体地,ADV
tien,yours,你的,PRON
