French_Lemma,English_Lemma,Chinese_Lemma,POS
dépôt,deposit,存款,NOUN
désabonnement,unsubscription,取消订阅,NOUN
désinformation,disinformation,虚假信息,NOUN
désir,desire,欲望,NOUN
déterminer,to determine,确定,VERB
dévorer,to devour,吞食,VERB
effectivement,indeed,确实,ADV
effectuer,to perform,执行,VERB
efficacité,efficiency,效率,NOUN
embauche,hiring,招聘,NOUN
emménager,to move in,搬入,VERB
empathie,empathy,同理心,NOUN
empereur,emperor,皇帝,NOUN
engagement,commitment,承诺,NOUN
enregistrement,recording,录音,NOUN
enterrer,to bury,埋葬,VERB
essentiellement,essentially,主要地,ADV
estimer,to estimate,估计,VERB
exclure,to exclude,排除,VERB
exclusivement,exclusively,专门地,ADV
explorer,to explore,探索,VERB
extrait,extract,摘录,NOUN
fabrication,manufacturing,制造,NOUN
fabrique,factory,工厂,NOUN
faculté,faculty,能力,NOUN
favoriser,to favor,促进,VERB
façade,facade,正面,NOUN
fidèle,faithful,忠诚的,ADJ
fierté,pride,骄傲,NOUN
filtre,filter,过滤器,NOUN
financement,financing,融资,NOUN
financer,to finance,资助,VERB
flou,blurry,模糊的,ADJ
foire,fair,集市,NOUN
fonctionnaire,civil servant,公务员,NOUN
fonctionnement,functioning,运作,NOUN
fondateur,founder,创始人,NOUN
fondation,foundation,基金会,NOUN
fonder,to found,建立,VERB
fournir,to provide,提供,VERB
foyer,home,家,NOUN
franc,frank,坦率的,ADJ
frissonner,to shiver,颤抖,VERB
froissé,wrinkled,皱的,ADJ
fuite,leak,泄露,NOUN
fusil,rifle,步枪,NOUN
fusion,merger,合并,NOUN
fédéral,federal,联邦的,ADJ
gamme,range,范围,NOUN
garantie,guarantee,保证,NOUN
gloire,glory,荣耀,NOUN
gouverneur,governor,总督,NOUN
grange,barn,谷仓,NOUN
grossesse,pregnancy,怀孕,NOUN
guère,hardly,几乎不,ADV
hangar,shed,棚屋,NOUN
hausse,rise,上升,NOUN
honteux,shameful,可耻的,ADJ
hypothèse,hypothesis,假设,NOUN
hébergement,accommodation,住宿,NOUN
héritage,inheritance,遗产,NOUN
immobilier,real estate,房地产,ADJ
impliquer,to involve,涉及,VERB
imposer,to impose,强加,VERB
impôt,tax,税,NOUN
incendie,fire,火灾,NOUN
inclure,to include,包含,VERB
indice,clue,线索,NOUN
individu,individual,个人,NOUN
indulgent,lenient,宽容的,ADJ
industriel,industrial,工业的,ADJ
inondation,flood,洪水,NOUN
intermédiaire,intermediary,中间人,NOUN
interprétation,interpretation,解释,NOUN
intervenir,to intervene,干预,VERB
intituler,to title,命名,VERB
introduire,to introduce,引进,VERB
intégration,integration,融合,NOUN
intégrer,to integrate,整合,VERB
inverse,opposite,相反的,ADJ
investir,to invest,投资,VERB
investissement,investment,投资,NOUN
issu,stemming,源于,ADJ
judiciaire,judicial,司法的,ADJ
jugement,judgment,判断,NOUN
jurer,to swear,发誓,VERB
juridique,legal,法律的,ADJ
jusqu'à ce que,until,直到,SCONJ
justificatif,supporting document,证明文件,NOUN
justifier,to justify,证明,VERB
lancement,launch,发射,NOUN
largeur,width,宽度,NOUN
liaison,connection,联系,NOUN
libéral,liberal,自由的,ADJ
libération,liberation,解放,NOUN
licence,license,许可证,NOUN
lisse,smooth,光滑的,ADJ
littéraire,literary,文学的,ADJ
locataire,tenant,房客,NOUN
long-métrage,feature film,故事片,NOUN
lot,batch,批,NOUN
lâche,cowardly,懦弱的,ADJ
légende,legend,传说,NOUN
maintenir,to maintain,维持,VERB
maintien,maintenance,维护,NOUN
majeur,major,主要的,ADJ
marchand,merchant,商人,NOUN
marchander,to haggle,讨价还价,VERB
marge,margin,边缘,NOUN
massif,massive,巨大的,ADJ
matériau,material,材料,NOUN
maîtrise,mastery,掌握,NOUN
mentionner,to mention,提及,VERB
meurtre,murder,谋杀,NOUN
mi-temps,part-time,兼职,NOUN
militant,activist,活动家,NOUN
mine,appearance,脸色,NOUN
mise,stake,赌注,NOUN
mixte,mixed,混合的,ADJ
montage,editing,剪辑,NOUN
morale,morality,道德,NOUN
mosquée,mosque,清真寺,NOUN
motif,motive,动机,NOUN
motiver,to motivate,激励,VERB
moulant,tight-fitting,紧身的,ADJ
mutuelle,mutual insurance,互助保险,NOUN
mégot,cigarette butt,烟蒂,NOUN
navigateur,browser,浏览器,NOUN
navire,ship,船,NOUN
navrant,distressing,令人痛心的,ADJ
nettement,clearly,清楚地,ADV
nomination,appointment,任命,NOUN
norme,standard,标准,NOUN
notice,instruction leaflet,说明书,NOUN
nucléaire,nuclear,核能的,ADJ
nuire,to harm,危害,VERB
numérique,digital,数字的,ADJ
nécessairement,necessarily,必然地,ADV
nécessité,necessity,必要性,NOUN
négligé,sloppy,邋遢的,ADJ
négociation,negotiation,谈判,NOUN
négocier,to negotiate,谈判,VERB
officiellement,officially,官方地,ADV
officier,officer,军官,NOUN
opposer,to oppose,反对,VERB
optimisme,optimism,乐观,NOUN
orchestre,orchestra,管弦乐队,NOUN
ordonnance,prescription,处方,NOUN
organisme,organization,机构,NOUN
orientation,orientation,方向,NOUN
ouvrage,work,著作,NOUN
parallèle,parallel,平行的,ADJ
pari,bet,赌注,NOUN
parlementaire,parliamentary,议会的,ADJ
parrain,godfather,教父,NOUN
partenariat,partnership,伙伴关系,NOUN
partisan,supporter,支持者,NOUN
pente,slope,斜坡,NOUN
perle,pearl,珍珠,NOUN
pessimisme,pessimism,悲观,NOUN
phare,lighthouse,灯塔,NOUN
philosophe,philosopher,哲学家,NOUN
philosophie,philosophy,哲学,NOUN
piratage,hacking,黑客行为,NOUN
pistolet,pistol,手枪,NOUN
plaindre,to pity,同情,VERB
ponctualité,punctuality,守时,NOUN
porte-parole,spokesperson,发言人,NOUN
potentiel,potential,潜力,NOUN
poursuite,pursuit,追求,NOUN
poursuivre,to pursue,继续,VERB
pourvu que,provided that,只要,SCONJ
pratiquement,practically,几乎,ADV
prière,prayer,祈祷,NOUN
procureur,prosecutor,检察官,NOUN
procédé,process,工艺,NOUN
profondeur,depth,深度,NOUN
profondément,deeply,深刻地,ADV
prompt,quick,迅速的,ADJ
propriété,property,财产,NOUN
prospère,prosperous,繁荣的,ADJ
protéine,protein,蛋白质,NOUN
provenir,to come from,来自,VERB
précieux,precious,珍贵的,ADJ
précision,precision,精确,NOUN
précisément,precisely,确切地,ADV
préférence,preference,偏好,NOUN
présidence,presidency,总统职位,NOUN
prévision,forecast,预测,NOUN
prêtre,priest,牧师,NOUN
psychologie,psychology,心理学,NOUN
psychologique,psychological,心理的,ADJ
publicitaire,advertising,广告的,ADJ
péché,sin,罪,NOUN
pétrole,oil,石油,NOUN
quasi,almost,几乎,ADV
quasiment,almost,几乎,ADV
quoique,although,尽管,SCONJ
quotidiennement,daily,每天,ADV
radin,stingy,吝啬的,ADJ
radiographie,X-ray,X光片,NOUN
rancunier,resentful,爱记仇的,ADJ
rang,row,排,NOUN
recommandé,registered mail,挂号信,NOUN
reconnaissance,recognition,认可,NOUN
recrutement,recruitment,招聘,NOUN
recyclage,recycling,回收利用,NOUN
redevenir,to become again,重新变成,VERB
rediffusion,rerun,重播,NOUN
redire,to repeat,重说,VERB
refus,refusal,拒绝,NOUN
registre,register,登记簿,NOUN
relatif,relative,相对的,ADJ
religieux,religious,宗教的,ADJ
remplacement,replacement,替换,NOUN
remporter,to win,赢得,VERB
renfermer,to lock up,锁上,VERB
renforcer,to strengthen,加强,VERB
renoncer,to give up,放弃,VERB
reprise,resumption,恢复,NOUN
représentant,representative,代表,NOUN
représentation,performance,演出,NOUN
respectueux,respectful,恭敬的,ADJ
respiration,breathing,呼吸,NOUN
responsabilité,responsibility,责任,NOUN
restauration,catering,餐饮业,NOUN
retrait,withdrawal,撤回,NOUN
retrouvailles,reunion,重逢,NOUN
revanche,revenge,报复,NOUN
revenu,income,收入,NOUN
rituel,ritual,仪式,NOUN
rive,riverbank,河岸,NOUN
routard,backpacker,背包客,NOUN
rubrique,section,栏目,NOUN
rumeur,rumor,谣言,NOUN
rupture,breakup,破裂,NOUN
rédaction,writing,写作,NOUN
réflexion,reflection,思考,NOUN
référence,reference,参考,NOUN
résoudre,to resolve,解决,VERB
révéler,to reveal,揭示,VERB
saisir,to seize,抓住,VERB
sans que,without,没有,SCONJ
satisfaire,to satisfy,满足,VERB
serpillière,mop,拖把,NOUN
serviable,helpful,乐于助人的,ADJ
sien,his,他的,PRON
similaire,similar,相似的,ADJ
simplicité,simplicity,简单,NOUN
sincérité,sincerity,真诚,NOUN
socialiste,socialist,社会主义者,NOUN
soi,oneself,自己,PRON
sondage,poll,民意调查,NOUN
sou,centime,分,NOUN
soudainement,suddenly,突然地,ADV
soulagement,relief,缓解,NOUN
soumettre,to submit,提交,VERB
spectaculaire,spectacular,壮观的,ADJ
subir,to undergo,遭受,VERB
sécheresse,drought,干旱,NOUN
séduire,to seduce,诱惑,VERB
séisme,earthquake,地震,NOUN
transmettre,to transmit,传输,VERB
vaincre,to defeat,战胜,VERB
à condition que,provided that,只要,SCONJ
à moins que,unless,除非,SCONJ
échouer,to fail,失败,VERB
éditer,to publish,出版,VERB
élire,to elect,选举,VERB
équiper,to equip,装备,VERB
