French_Lemma,English_Lemma,Chinese_Lemma,POS
archipel,archipelago,群岛,NOUN
archéologie,archaeology,考古学,NOUN
armement,armament,军备,NOUN
arrestation,arrest,逮捕,NOUN
ascendant,influence,影响力,NOUN
asile,asylum,庇护,NOUN
assassinat,assassination,暗杀,NOUN
assaut,assault,袭击,NOUN
associatif,nonprofit,非营利的,ADJ
assouplir,to soften,使灵活,VERB
astéroïde,asteroid,小行星,NOUN
attachement,attachment,依恋,NOUN
attendrir,to move,使感动,VERB
attiser,to stoke,煽动,VERB
attrister,to sadden,使悲伤,VERB
austérité,austerity,紧缩,NOUN
autodidacte,self-taught,自学的,ADJ
autrui,others,他人,PRON
aval,downstream,下游,NOUN
avortement,abortion,流产,NOUN
avorter,to abort,流产,VERB
avérer,to turn out,证实,VERB
aérien,aerial,空中的,ADJ
aéronautique,aeronautical,航空的,ADJ
bail,lease,租约,NOUN
bannir,to ban,驱逐,VERB
bannière,banner,横幅,NOUN
baptiser,to baptize,施洗,VERB
bibliographie,bibliography,参考书目,NOUN
bond,leap,跳跃,NOUN
bouclier,shield,盾牌,NOUN
broyer,to crush,碾碎,VERB
budgétaire,budgetary,预算的,ADJ
bureaucratie,bureaucracy,官僚主义,NOUN
bénédiction,blessing,祝福,NOUN
bétail,livestock,牲畜,NOUN
capitalisme,capitalism,资本主义,NOUN
caractériser,to characterize,表征,VERB
caution,bail,保证金,NOUN
cellulaire,cellular,细胞的,ADJ
censure,censorship,审查,NOUN
cession,transfer,转让,NOUN
chancelier,chancellor,总理,NOUN
charité,charity,慈善,NOUN
chaussée,roadway,路面,NOUN
chauvinisme,chauvinism,沙文主义,NOUN
chevaucher,to ride,骑,VERB
circulaire,circular,通告,NOUN
clos,enclosed,封闭的,ADJ
cohésion,cohesion,凝聚力,NOUN
collaborateur,collaborator,合作者,NOUN
collectivité,community,集体,NOUN
colloque,symposium,研讨会,NOUN
colon,colonist,殖民者,NOUN
colonie,colony,殖民地,NOUN
colonisation,colonization,殖民化,NOUN
combattant,fighter,战士,NOUN
commercialisation,marketing,营销,NOUN
communautaire,community-related,社区的,ADJ
communautarisme,communitarianism,社群主义,NOUN
commémorer,to commemorate,纪念,VERB
compatriote,compatriot,同胞,NOUN
complexité,complexity,复杂性,NOUN
complicité,complicity,共谋,NOUN
complot,conspiracy,阴谋,NOUN
composant,component,组件,NOUN
comprimer,to compress,压缩,VERB
comptabilité,accounting,会计,NOUN
conciliant,conciliatory,调和的,ADJ
concilier,to reconcile,调和,VERB
concéder,to concede,让步,VERB
condamnation,conviction,定罪,NOUN
confesser,to confess,坦白,VERB
conformisme,conformism,从众心理,NOUN
conformité,compliance,合规,NOUN
conjoncture,economic climate,经济形势,NOUN
conquérir,to conquer,征服,VERB
consentement,consent,同意,NOUN
consentir,to consent,同意,VERB
conservatoire,conservatory,音乐学院,NOUN
consigner,to record,记录,VERB
consolider,to consolidate,巩固,VERB
conspirer,to conspire,密谋,VERB
constitutionnel,constitutional,宪法的,ADJ
contempler,to contemplate,凝视,VERB
contestation,protest,抗议,NOUN
continuité,continuity,连续性,NOUN
contrainte,constraint,约束,NOUN
contrecarrer,to thwart,阻挠,VERB
contrepartie,compensation,补偿,NOUN
contrer,to counter,反击,VERB
controverse,controversy,争议,NOUN
converser,to converse,交谈,VERB
convoi,convoy,车队,NOUN
corrompre,to corrupt,腐蚀,VERB
cotisation,contribution,会费,NOUN
coutume,custom,习俗,NOUN
croître,to grow,增长,VERB
crédibilité,credibility,可信度,NOUN
cuivre,copper,铜,NOUN
culpabilité,guilt,内疚,NOUN
céleste,celestial,天上的,ADJ
demeurer,to remain,保持,VERB
densité,density,密度,NOUN
dessécher,to dry up,使干枯,VERB
devise,currency,货币,NOUN
diplomatie,diplomacy,外交,NOUN
diplomatique,diplomatic,外交的,ADJ
dissimuler,to conceal,隐藏,VERB
dissuader,to dissuade,劝阻,VERB
diverger,to diverge,分歧,VERB
divin,divine,神圣的,ADJ
doctorat,doctorate,博士学位,NOUN
dorer,to gild,镀金,VERB
doter,to endow,配备,VERB
doyen,dean,院长,NOUN
duchesse,duchess,女公爵,NOUN
durabilité,sustainability,可持续性,NOUN
débris,debris,碎片,NOUN
décalage,gap,差距,NOUN
décentralisation,decentralization,权力下放,NOUN
décéder,to pass away,去世,VERB
défiance,distrust,不信任,NOUN
déflation,deflation,通货紧缩,NOUN
dégradation,deterioration,恶化,NOUN
délibérer,to deliberate,商议,VERB
délibéré,deliberate,故意的,ADJ
délire,delirium,谵妄,NOUN
délit,offense,违法行为,NOUN
délocalisation,offshoring,产业外迁,NOUN
déléguer,to delegate,委托,VERB
démanteler,to dismantle,拆除,VERB
démocrate,democrat,民主主义者,NOUN
démographique,demographic,人口的,ADJ
démonstration,demonstration,演示,NOUN
départemental,departmental,省级的,ADJ
déploiement,deployment,部署,NOUN
dérivé,derivative,衍生物,NOUN
désamorcer,to defuse,拆除引信,VERB
désastre,disaster,灾难,NOUN
déserter,to desert,遗弃,VERB
désertification,desertification,荒漠化,NOUN
désignation,designation,指定,NOUN
déstabiliser,to destabilize,使动摇,VERB
désuet,outdated,过时的,ADJ
détenir,to hold,持有,VERB
détention,detention,拘留,NOUN
détenu,detainee,被拘留者,NOUN
détermination,determination,决心,NOUN
détriment,detriment,损害,NOUN
dévaloriser,to devalue,贬低,VERB
dévaluation,devaluation,贬值,NOUN
effectif,workforce,员工人数,NOUN
effondrement,collapse,崩溃,NOUN
approximativement,approximately,大约,ADV
dégât,damage,损失,NOUN
épargne,savings,储蓄,NOUN
modérer,moderate,缓和,VERB
prioriser,prioritize,分清主次,VERB
tâcher,strive,努力,VERB
vraisemblablement,presumably,想必,ADV
conspirationniste,conspiracy theorist,阴谋论者,NOUN
dévoilement,unveiling,揭露,NOUN
fondamentaliste,fundamentalist,原教旨主义者,NOUN
incivilité,antisocial behavior,不文明行为,NOUN
irritabilité,irritability,易怒,NOUN
néolibéralisme,neoliberalism,新自由主义,NOUN
perplexité,perplexity,困惑,NOUN
randonneur,hiker,徒步者,NOUN
respirateur,ventilator,呼吸机,NOUN
tutoiement,informal address,以你相称,NOUN
végétarisme,vegetarianism,素食主义,NOUN
fastidieux,tedious,冗长乏味的,ADJ
inégalitaire,unequal,不平等的,ADJ
interchangeable,interchangeable,可互换的,ADJ
périssable,perishable,易腐的,ADJ
présentable,presentable,体面的,ADJ
réutilisable,reusable,可重复使用的,ADJ
tolérable,tolerable,可容忍的,ADJ
vénal,venal,贪赃的,ADJ
cotiser,pay dues,缴纳会费,VERB
monétiser,monetize,变现,VERB
sympathiser,sympathize,产生好感,VERB
uniformiser,standardize,使统一,VERB
amèrement,bitterly,苦涩地,ADV
structurellement,structurally,在结构上,ADV
ballottage,runoff election,决胜投票,NOUN
carambolage,pileup,连环车祸,NOUN
dyslexie,dyslexia,读写障碍,NOUN
friperie,thrift store,二手服装店,NOUN
jumelage,pairing,结对,NOUN
marécage,swamp,沼泽,NOUN
parloir,parlor,会客室,NOUN
autopartage,car-sharing,汽车共享,NOUN
télépathie,telepathy,心灵感应,NOUN
viennoiserie,pastry,酥皮糕点,NOUN
escabeau,stepladder,折梯,NOUN
flemmard,slacker,懒鬼,NOUN
ardoise,slate,石板,NOUN
celle,that one,那个人,PRON
envers,towards,对待,ADP
concevable,conceivable,可想象的,ADJ
exploitable,exploitable,可开采的,ADJ
indémodable,timeless,不会过时的,ADJ
mesurable,measurable,可测量的,ADJ
fraternel,brotherly,兄弟般的,ADJ
menstruel,menstrual,月经的,ADJ
combatif,combative,好斗的,ADJ
hyperactif,hyperactive,极度活跃的,ADJ
nutritif,nutritious,有营养的,ADJ
récréatif,recreational,娱乐性的,ADJ
éolien,wind-power,风能的,ADJ
abréger,shorten,缩写,VERB
angoisser,worry intensely,使极度焦虑,VERB
batailler,fight hard,苦斗,VERB
calquer,model on,模仿,VERB
créditer,credit,把归功于,VERB
dégourdir,liven up,使活跃,VERB
dépoussiérer,dust off,清除灰尘,VERB
désaltérer,quench thirst,解渴,VERB
échoir,fall due,到期,VERB
endetter,get into debt,使负债,VERB
entasser,pile up,堆放,VERB
espacer,space out,使间隔开,VERB
exonérer,exempt,免除,VERB
formater,format,格式化,VERB
handicaper,disadvantage,使处于劣势,VERB
imploser,implode,内爆,VERB
instituer,establish,设立,VERB
labourer,plow,犁地,VERB
morceler,break up,分割成小块,VERB
mutualiser,pool together,统筹共用,VERB
obséder,obsess,萦绕心头,VERB
orchestrer,orchestrate,精心策划,VERB
pédaler,pedal,踩踏板,VERB
autocrate,autocrat,独裁者,NOUN
bâtisseur,builder,建造者,NOUN
biosphère,biosphere,生物圈,NOUN
chronomètre,stopwatch,秒表,NOUN
contretemps,mishap,意外挫折,NOUN
crédo,creed,信条,NOUN
cybercriminalité,cybercrime,网络犯罪,NOUN
devinette,riddle,谜语,NOUN
échéancier,payment schedule,付款时间表,NOUN
extincteur,fire extinguisher,灭火器,NOUN
girouette,weathervane,风向标,NOUN
herbicide,herbicide,除草剂,NOUN
imprécision,imprecision,不精确,NOUN
lotion,lotion,润肤露,NOUN
mentorat,mentorship,导师制,NOUN
pastiche,pastiche,模仿作品,NOUN
précipice,precipice,悬崖,NOUN
stimulus,stimulus,刺激因素,NOUN
accusateur,accuser,指责者,NOUN
anorexique,anorexic,厌食症患者,NOUN
visibilité,visibility,知名度,NOUN
grognon,grumpy,爱发牢骚的,ADJ
tumultueux,tumultuous,喧嚣的,ADJ
anthropique,anthropogenic,人为的,ADJ
sociétal,societal,社会层面的,ADJ
piocher,riffle through,翻找,VERB
raccorder,hook up,连接,VERB
rallonger,lengthen,加长,VERB
réaffirmer,reaffirm,重申,VERB
rebâtir,rebuild,重建,VERB
recontacter,contact again,再次联系,VERB
rééquilibrer,rebalance,再平衡,VERB
reformuler,rephrase,重新表述,VERB
réinsérer,reinsert,使重新融入,VERB
répercuter,pass on a cost,把费用转嫁,VERB
restructurer,restructure,重组,VERB
saccager,ravage,肆意破坏,VERB
surcharger,overload,使超载,VERB
tournoyer,swirl,盘旋,VERB
trinquer,drink a toast,碰杯,VERB
vaporiser,spray,喷洒,VERB
parsemer,sprinkle,撒满,VERB
abusivement,improperly,不当滥用地,ADV
graphiquement,graphically,以图表形式,ADV
intuitivement,intuitively,凭直觉,ADV
tactiquement,tactically,在战术上,ADV
accrochage,minor collision,小剐蹭,NOUN
alcoolisme,alcoholism,酗酒,NOUN
arcade,arcade,拱廊,NOUN
assemblage,assembly,装配,NOUN
braquage,robbery,持械抢劫,NOUN
carnage,carnage,屠杀,NOUN
compression,compression,压缩,NOUN
contraception,contraception,避孕,NOUN
démarrage,startup,启动,NOUN
dosage,dosage,剂量,NOUN
éligibilité,eligibility,资格,NOUN
enterrement,burial,下葬,NOUN
étalage,display,陈列,NOUN
falsification,falsification,伪造,NOUN
fixation,fixation,固定,NOUN
gâchette,trigger,扳机,NOUN
gentillesse,kindness,善良,NOUN
hameau,hamlet,小村,NOUN
immensité,immensity,浩瀚,NOUN
initiation,initiation,入门,NOUN
interruption,interruption,中断,NOUN
limitation,limitation,限定,NOUN
manette,controller,游戏手柄,NOUN
menuiserie,carpentry,木工,NOUN
motion,motion,动议,NOUN
mutilation,mutilation,残毁,NOUN
obsession,obsession,执念,NOUN
pâtisserie,pastry,糕点,NOUN
procession,procession,游行队伍,NOUN
prostitution,prostitution,卖淫,NOUN
radeau,raft,木筏,NOUN
ratification,ratification,批准,NOUN
rectification,rectification,纠正,NOUN
regroupement,regrouping,集结,NOUN
résignation,resignation,无奈,NOUN
roulette,roulette,轮盘赌,NOUN
sécrétion,secretion,分泌物,NOUN
silhouette,silhouette,身影,NOUN
spontanéité,spontaneity,自发性,NOUN
taxation,taxation,征税,NOUN
toiture,roof,屋顶,NOUN
transcription,transcription,转录,NOUN
validation,validation,承认,NOUN
verdure,greenery,绿意,NOUN
vitalité,vitality,活力,NOUN
échelon,rung,梯级,NOUN
éleveur,breeder,养殖人,NOUN
étalon,stallion,种马,NOUN
équateur,equator,赤道,NOUN
jonction,junction,交汇点,NOUN
correctement,correctly,正确地,ADV
largement,widely,广泛地,ADV
amicalement,amicably,友好地,ADV
démocratiquement,democratically,民主地,ADV
injustement,unjustly,不公正地,ADV
médicalement,medically,医学上,ADV
silencieusement,silently,无声地,ADV
socialement,socially,社交上,ADV
vôtre,yours,你们的,PRON
treizième,thirteenth,第十三,NUM
