French_Lemma,English_Lemma,Chinese_Lemma,POS
bousculer,to jostle,推挤,VERB
branche,branch,树枝,NOUN
bricoler,to tinker,做手工,VERB
brillant,brilliant,杰出的,ADJ
briser,to shatter,粉碎,VERB
bâiller,to yawn,打哈欠,VERB
béquille,crutch,拐杖,NOUN
bête,stupid,愚蠢的,ADJ
cacher,to hide,隐藏,VERB
calcul,calculation,计算,NOUN
camarade,comrade,同志,NOUN
camping-car,motorhome,露营车,NOUN
caméra,camera,相机,NOUN
candidat,candidate,候选人,NOUN
carrière,career,职业,NOUN
catholique,Catholic,天主教的,ADJ
cathédrale,cathedral,大教堂,NOUN
causer,to cause,引起,VERB
ceci,this,这个,PRON
centaine,hundred,百,NOUN
championnat,championship,锦标赛,NOUN
chanceux,lucky,幸运的,ADJ
chant,song,歌曲,NOUN
chapitre,chapter,章节,NOUN
charger,to load,装载,VERB
charmant,charming,迷人的,ADJ
chasse,hunting,狩猎,NOUN
chasser,to hunt,狩猎,VERB
chasseur,hunter,猎人,NOUN
chauffe-eau,water heater,热水器,NOUN
chauve,bald,秃的,ADJ
chercheur,researcher,研究员,NOUN
chic,stylish,时髦的,ADJ
chirurgien,surgeon,外科医生,NOUN
choc,shock,冲击,NOUN
choquer,to shock,震惊,VERB
cinquantaine,about fifty,五十左右,NOUN
circulation,traffic,交通,NOUN
circuler,to circulate,流通,VERB
cirer,to wax,打蜡,VERB
citoyen,citizen,公民,NOUN
classer,to classify,分类,VERB
climatiseur,air conditioner,空调,NOUN
clinique,clinic,诊所,NOUN
clocher,bell tower,钟楼,NOUN
coincé,stuck,卡住的,ADJ
commande,order,订单,NOUN
commerce,trade,贸易,NOUN
communauté,community,社区,NOUN
comparer,to compare,比较,VERB
compliquer,to complicate,使复杂,VERB
compliqué,complicated,复杂的,ADJ
compléter,to complete,完成,VERB
composer,to compose,作曲,VERB
comptable,accountant,会计师,NOUN
concentrer,to concentrate,集中,VERB
confier,to entrust,委托,VERB
confirmer,to confirm,确认,VERB
confort,comfort,舒适,NOUN
conférence,conference,会议,NOUN
connaissance,knowledge,知识,NOUN
connecter,to connect,连接,VERB
connexion,connection,连接,NOUN
conscient,aware,意识到的,ADJ
conseiller,to advise,建议,VERB
conserver,to keep,保存,VERB
contacter,to contact,联系,VERB
contenir,to contain,包含,VERB
contenu,content,内容,NOUN
continu,continuous,连续的,ADJ
contrat,contract,合同,NOUN
contrôle,control,控制,NOUN
contrôler,to control,控制,VERB
copie,copy,副本,NOUN
cornichon,gherkin,小黄瓜,NOUN
correspondre,to correspond,对应,VERB
couche,layer,层,NOUN
couler,to flow,流动,VERB
coupe,cut,切口,NOUN
couronne,crown,王冠,NOUN
courrier,mail,邮件,NOUN
court-métrage,short film,短片,NOUN
couverture,cover,封面,NOUN
couvrir,to cover,覆盖,VERB
coût,cost,成本,NOUN
craindre,to fear,害怕,VERB
crever,to burst,爆裂,VERB
crise,crisis,危机,NOUN
critique,criticism,批评,NOUN
critiquer,to criticize,批评,VERB
croiser,to cross,交叉,VERB
croissant,growing,增长的,ADJ
création,creation,创造,NOUN
cuire,to cook,烹调,VERB
cuisse,thigh,大腿,NOUN
cuisson,cooking,烹饪,NOUN
culturel,cultural,文化的,ADJ
câble,cable,电缆,NOUN
câliner,to cuddle,抚爱,VERB
célébrer,to celebrate,庆祝,VERB
d'ailleurs,besides,此外,ADV
degré,degree,程度,NOUN
diable,devil,魔鬼,NOUN
diminuer,to decrease,减少,VERB
diplôme,diploma,文凭,NOUN
dirigeant,leader,领导者,NOUN
discours,speech,演讲,NOUN
disponible,available,可用的,ADJ
disque,disc,唱片,NOUN
divers,various,各种各样的,ADJ
diviser,to divide,分割,VERB
dizaine,about ten,十来个,NOUN
documentaire,documentary,纪录片,NOUN
domaine,field,领域,NOUN
dossier,file,档案,NOUN
doubler,to double,加倍,VERB
doute,doubt,怀疑,NOUN
douter,to doubt,怀疑,VERB
drame,drama,戏剧,NOUN
drogue,drug,毒品,NOUN
durant,during,在...期间,ADP
dynamique,dynamic,充满活力的,ADJ
débat,debate,辩论,NOUN
débuter,to start,开始,VERB
déchet,waste,废物,NOUN
décision,decision,决定,NOUN
déclarer,to declare,声明,VERB
décongeler,to defrost,解冻,VERB
décourager,to discourage,使气馁,VERB
découverte,discovery,发现,NOUN
décrire,to describe,描述,VERB
décrocher,to unhook,摘下,VERB
défaut,flaw,缺陷,NOUN
défendre,to defend,防御,VERB
défense,defense,防御,NOUN
défi,challenge,挑战,NOUN
définir,to define,定义,VERB
démarrer,to start,启动,VERB
démonter,to dismount,拆下,VERB
déménagement,relocation,搬家,NOUN
déménager,to move house,搬家,VERB
département,department,部门,NOUN
dépasser,to exceed,超过,VERB
déposer,to deposit,存放,VERB
dépêcher,to dispatch,派遣,VERB
déranger,to disturb,打扰,VERB
dérouler,to unfold,展开,VERB
détail,detail,细节,NOUN
détendre,to relax,放松,VERB
détendu,relaxed,放松的,ADJ
détruire,to destroy,破坏,VERB
développement,development,发展,NOUN
développer,to develop,发展,VERB
déçu,disappointed,失望的,ADJ
effet,effect,效果,NOUN
efficace,effective,有效的,ADJ
efficacement,effectively,有效地,ADV
employer,to employ,雇用,VERB
enceinte,pregnant,怀孕的,ADJ
encourager,to encourage,鼓励,VERB
enfermer,to lock up,关押,VERB
engager,to hire,雇佣,VERB
ennui,boredom,无聊,NOUN
enquête,investigation,调查,NOUN
enseigner,to teach,教,VERB
entourer,to surround,包围,VERB
entraînement,training,训练,NOUN
entraîner,to train,训练,VERB
entraîneur,coach,教练,NOUN
entretien,interview,面试,NOUN
envahir,to invade,入侵,VERB
environnement,environment,环境,NOUN
envoi,sending,发送,NOUN
escalope,cutlet,肉排,NOUN
esprit,mind,精神,NOUN
essai,attempt,尝试,NOUN
examiner,to examine,检查,VERB
explication,explanation,解释,NOUN
exploser,to explode,爆炸,VERB
exposer,to exhibit,展示,VERB
exprimer,to express,表达,VERB
exprès,on purpose,故意地,ADV
expérience,experience,经验,NOUN
extraordinaire,extraordinary,非凡的,ADJ
extrême,extreme,极端的,ADJ
fabriquer,to manufacture,制造,VERB
facilité,ease,容易,NOUN
falaise,cliff,悬崖,NOUN
fameux,famous,著名的,ADJ
familial,family,家庭的,ADJ
fermeture,closure,关闭,NOUN
fiançailles,engagement,订婚,NOUN
fiche,form,表格,NOUN
fier,proud,骄傲的,ADJ
file,line,队列,NOUN
filet,net,网,NOUN
filleul,godson,教子,NOUN
financier,financial,金融的,ADJ
fixe,fixed,固定的,ADJ
fixer,to fix,固定,VERB
foi,faith,信仰,NOUN
folie,madness,疯狂,NOUN
fonction,function,功能,NOUN
fonctionner,to function,运作,VERB
fondre,to melt,融化,VERB
forcer,to force,强迫,VERB
formation,training,培训,NOUN
former,to form,培训,VERB
foudre,lightning,闪电,NOUN
foule,crowd,人群,NOUN
frontière,border,边界,NOUN
féminin,feminine,女性的,ADJ
gagnant,winner,获胜者,NOUN
galerie,gallery,画廊,NOUN
gamin,kid,小孩,NOUN
gardien,guardian,守卫,NOUN
gencive,gum,牙龈,NOUN
gentiment,kindly,亲切地,ADV
geste,gesture,手势,NOUN
gigot,leg of lamb,羊腿,NOUN
gingembre,ginger,姜,NOUN
gourmand,fond of food,贪吃的,ADJ
gouvernement,government,政府,NOUN
graisse,fat,脂肪,NOUN
gratter,to scratch,抓,VERB
gratuitement,for free,免费地,ADV
grenade,pomegranate,石榴,NOUN
griffe,claw,爪子,NOUN
grignoter,to nibble,啃,VERB
grève,strike,罢工,NOUN
guichet,ticket window,售票窗口,NOUN
guichetier,counter clerk,出纳员,NOUN
guérir,to heal,治愈,VERB
génial,brilliant,极好的,ADJ
génération,generation,一代,NOUN
généreux,generous,慷慨的,ADJ
gérer,to manage,管理,VERB
gênant,embarrassing,令人尴尬的,ADJ
gêne,discomfort,不适,NOUN
gêné,embarrassed,尴尬的,ADJ
habituel,usual,通常的,ADJ
haïr,to hate,恨,VERB
honneur,honor,荣誉,NOUN
honnêtement,honestly,诚实地,ADV
humeur,mood,心情,NOUN
hâte,haste,匆忙,NOUN
identifier,to identify,识别,VERB
identité,identity,身份,NOUN
idéal,ideal,理想的,ADJ
ignorer,to ignore,忽视,VERB
illégal,illegal,非法的,ADJ
immédiat,immediate,立即的,ADJ
inconnu,unknown,未知的,ADJ
industrie,industry,工业,NOUN
indépendant,independent,独立的,ADJ
informer,to inform,通知,VERB
inférieur,inferior,较低的,ADJ
ingrédient,ingredient,成分,NOUN
injuste,unfair,不公平的,ADJ
inquiétant,worrying,令人担忧的,ADJ
inquiétude,worry,忧虑,NOUN
inscription,registration,注册,NOUN
insister,to insist,坚持,VERB
inspirer,to inspire,启发,VERB
installer,to install,安装,VERB
insulte,insult,侮辱,NOUN
insulter,to insult,侮辱,VERB
interdiction,prohibition,禁止,NOUN
interprète,interpreter,口译员,NOUN
interroger,to question,询问,VERB
intérêt,interest,兴趣,NOUN
inutile,useless,无用的,ADJ
invité,guest,客人,NOUN
jaloux,jealous,嫉妒的,ADJ
juger,to judge,评判,VERB
laboratoire,laboratory,实验室,NOUN
lampadaire,street lamp,路灯,NOUN
langage,language,语言,NOUN
lecteur,reader,读者,NOUN
lendemain,next day,次日,NOUN
lever,to lift,举起,VERB
liberté,freedom,自由,NOUN
librement,freely,自由地,ADV
libérer,to free,释放,VERB
lien,link,联系,NOUN
limite,limit,限制,NOUN
limiter,to limit,限制,VERB
liquide,liquid,液体,NOUN
livraison,delivery,交付,NOUN
logement,housing,住房,NOUN
loger,to house,住宿,VERB
logiciel,software,软件,NOUN
loi,law,法律,NOUN
loisir,leisure,休闲,NOUN
lorsque,when,当……时,SCONJ
loup,wolf,狼,NOUN
lutter,to struggle,斗争,VERB
luxe,luxury,奢侈,NOUN
légal,legal,合法的,ADJ
légalement,legally,合法地,ADV
légèrement,slightly,轻微地,ADV
magique,magical,魔法的,ADJ
maigre,skinny,瘦的,ADJ
mairie,town hall,市政厅,NOUN
majorité,majority,大多数,NOUN
malgré,despite,尽管,ADP
malin,clever,聪明的,ADJ
manifestation,demonstration,示威,NOUN
manière,manner,方式,NOUN
manuel,textbook,教科书,NOUN
marquer,to mark,标记,VERB
marrant,funny,有趣的,ADJ
marée,tide,潮汐,NOUN
masculin,masculine,男性的,ADJ
masque,mask,面具,NOUN
maîtresse,mistress,情妇,NOUN
menacer,to threaten,威胁,VERB
mener,to lead,领导,VERB
mentir,to lie,撒谎,VERB
mesure,measure,措施,NOUN
mignon,cute,可爱的,ADJ
ministre,minister,部长,NOUN
ministère,ministry,部,NOUN
mixeur,blender,搅拌机,NOUN
modifier,to modify,修改,VERB
mondial,global,全球的,ADJ
montée,rise,上升,NOUN
moucher,to blow one's nose,擤鼻涕,VERB
moulin,mill,磨坊,NOUN
moustiquaire,mosquito net,蚊帐,NOUN
mouvement,movement,运动,NOUN
multiplier,to multiply,乘以,VERB
musulman,Muslim,穆斯林的,ADJ
mystère,mystery,谜,NOUN
mystérieux,mysterious,神秘的,ADJ
mécanique,mechanical,机械的,ADJ
médaille,medal,奖牌,NOUN
média,media,媒体,NOUN
médical,medical,医疗的,ADJ
mélange,mixture,混合物,NOUN
mémoire,memory,记忆,NOUN
ménage,household,家务,NOUN
mérite,merit,优点,NOUN
mériter,to deserve,值得,VERB
méthode,method,方法,NOUN
mêler,to mix,混合,VERB
mûre,blackberry,黑莓,NOUN
naturel,natural,自然的,ADJ
naturellement,naturally,自然地,ADV
nommer,to name,命名,VERB
normalement,normally,正常地,ADV
notamment,notably,尤其,ADV
noter,to note,注意,VERB
nu,naked,裸体的,ADJ
négatif,negative,负面的,ADJ
objectif,objective,目标,NOUN
obligatoire,mandatory,强制的,ADJ
obliger,to oblige,强迫,VERB
observer,to observe,观察,VERB
obtenir,to obtain,获得,VERB
océan,ocean,海洋,NOUN
officiel,official,官方的,ADJ
offre,offer,报价,NOUN
olympique,Olympic,奥林匹克的,ADJ
ombre,shadow,阴影,NOUN
optimiste,optimistic,乐观的,ADJ
opéra,opera,歌剧,NOUN
opération,operation,手术,NOUN
ordre,order,命令,NOUN
organe,organ,器官,NOUN
organisation,organization,组织,NOUN
orgueil,pride,骄傲,NOUN
origine,origin,起源,NOUN
oxygène,oxygen,氧气,NOUN
paiement,payment,支付,NOUN
paix,peace,和平,NOUN
panique,panic,恐慌,NOUN
paquet,package,包裹,NOUN
paradis,paradise,天堂,NOUN
paresseux,lazy,懒惰的,ADJ
parisien,Parisian,巴黎的,ADJ
parti,political party,政党,NOUN
particulier,particular,特别的,ADJ
particulièrement,particularly,特别地,ADV
parvenir,to reach,到达,VERB
pauvreté,poverty,贫困,NOUN
payant,paid,付费的,ADJ
paysage,landscape,风景,NOUN
peine,sorrow,悲伤,NOUN
penderie,wardrobe,衣柜,NOUN
pensée,thought,想法,NOUN
personnage,character,人物,NOUN
personnalité,personality,个性,NOUN
personnel,staff,员工,NOUN
personnellement,personally,就个人而言,ADV
perte,loss,损失,NOUN
peser,to weigh,称重,VERB
pilote,pilot,飞行员,NOUN
piste,track,跑道,NOUN
pitié,pity,怜悯,NOUN
piège,trap,陷阱,NOUN
placer,to place,放置,VERB
plainte,complaint,投诉,NOUN
plaque,plate,板,NOUN
plastique,plastic,塑料,NOUN
plateau,tray,托盘,NOUN
plateforme,platform,平台,NOUN
plongée,diving,潜水,NOUN
poignet,wrist,手腕,NOUN
polar,crime novel,侦探小说,NOUN
politesse,politeness,礼貌,NOUN
politique,political,政治的,ADJ
pommade,ointment,药膏,NOUN
pompe,pump,泵,NOUN
portable,mobile phone,手机,NOUN
positif,positive,积极的,ADJ
possibilité,possibility,可能性,NOUN
posséder,to own,拥有,VERB
poster,to post,张贴,VERB
potager,vegetable garden,菜园,NOUN
pote,pal,哥们,NOUN
poteau,post,柱子,NOUN
pour que,so that,以便,SCONJ
pourri,rotten,腐烂的,ADJ
poète,poet,诗人,NOUN
poésie,poetry,诗歌,NOUN
pratiquer,to practice,练习,VERB
pressing,dry cleaner,干洗店,NOUN
pression,pressure,压力,NOUN
preuve,proof,证据,NOUN
primaire,primary,初级的,ADJ
prime,bonus,奖金,NOUN
principe,principle,原则,NOUN
priorité,priority,优先权,NOUN
prisonnier,prisoner,囚犯,NOUN
privé,private,私人的,ADJ
probable,probable,可能的,ADJ
producteur,producer,生产者,NOUN
produire,to produce,生产,VERB
professionnel,professional,专业的,ADJ
profil,profile,简介,NOUN
profond,deep,深的,ADJ
programme,program,节目,NOUN
progrès,progress,进步,NOUN
projet,project,项目,NOUN
promesse,promise,承诺,NOUN
pronom,pronoun,代词,NOUN
prononciation,pronunciation,发音,NOUN
proposer,to propose,提议,VERB
proposition,proposal,提议,NOUN
propriétaire,owner,所有者,NOUN
protéger,to protect,保护,VERB
prouver,to prove,证明,VERB
provoquer,to provoke,引起,VERB
prune,plum,李子,NOUN
pré,meadow,草地,NOUN
précis,precise,精确的,ADJ
préciser,to specify,明确,VERB
précédent,previous,先前的,ADJ
préparation,preparation,准备,NOUN
présence,presence,存在,NOUN
présent,present,现在的,ADJ
président,president,总统,NOUN
prévenir,to warn,警告,VERB
prévoir,to foresee,预见,VERB
prêter,to lend,借出,VERB
psychologue,psychologist,心理学家,NOUN
publicité,advertising,广告,NOUN
publier,to publish,出版,VERB
puer,to stink,发臭,VERB
puisque,since,既然,SCONJ
puissant,powerful,强大的,ADJ
puits,well,井,NOUN
punir,to punish,惩罚,VERB
pur,pure,纯洁的,ADJ
pâle,pale,苍白的,ADJ
pâte,dough,面团,NOUN
pédale,pedal,踏板,NOUN
période,period,时期,NOUN
pêche,fishing,钓鱼,NOUN
quai,platform,站台,NOUN
qualité,quality,质量,NOUN
quand,when,当……时,SCONJ
quinzaine,about fifteen,大约十五个,NOUN
quotidien,daily,日常的,ADJ
rabais,discount,折扣,NOUN
racine,root,根,NOUN
racisme,racism,种族主义,NOUN
raciste,racist,种族主义者,NOUN
radis,radish,小萝卜,NOUN
raide,stiff,僵硬的,ADJ
ralentir,to slow down,减速,VERB
ramasser,to pick up,捡起,VERB
ramener,to bring back,带回,VERB
ramer,to row,划船,VERB
rapidité,speed,速度,NOUN
rappel,reminder,提醒,NOUN
rappeler,to recall,回想起,VERB
rapport,report,报告,NOUN
rapporter,to report,汇报,VERB
rarement,rarely,很少,ADV
rasoir,razor,剃刀,NOUN
